time/total_timesteps,time/time_elapsed,train/n_updates,train/actor_loss,train/ent_coef,train/ent_coef_loss,rollout/ep_rew_mean,time/episodes,train/critic_loss,train/learning_rate,time/fps,rollout/ep_len_mean,eval/mean_ep_length,eval/mean_reward
1525480,5768,190672,-295.91363525390625,0.21029305458068848,0.72646164894104,1472.7462198800006,7312,1493.0029296875,0.001,264,55.59,,
1525856,5770,190719,-386.5615234375,0.21059679985046387,-0.005762279033660889,1468.3685375199996,7316,2057.1728515625,0.001,264,55.19,,
1526328,5771,190778,-377.07330322265625,0.2106894701719284,0.07594587653875351,1468.14574041,7320,1515.3424072265625,0.001,264,55.44,,
1526688,5773,190823,-304.8415832519531,0.21122851967811584,0.052186548709869385,1467.66597508,7324,4811.3681640625,0.001,264,56.08,,
1526928,5774,190853,-280.708740234375,0.2123592346906662,1.8489551544189453,1463.4567395699999,7328,1271.138427734375,0.001,264,56.72,,
1527288,5775,190898,-242.4917755126953,0.21499313414096832,-0.027927517890930176,1477.9901503500002,7332,2973.192626953125,0.001,264,55.66,,
1527648,5776,190943,-247.44447326660156,0.21611449122428894,-0.03738535940647125,1477.2650961300003,7336,3311.97509765625,0.001,264,55.72,,
1527952,5777,190981,-281.42462158203125,0.2166595757007599,-0.4642574191093445,1478.8899634299999,7340,1910.12255859375,0.001,264,55.55,,
1528232,5778,191016,-304.1655578613281,0.21651870012283325,-0.5290825366973877,1266.9950406000003,7344,1454.9501953125,0.001,264,57.09,,
1528560,5779,191057,-202.8843994140625,0.21591120958328247,-0.25353604555130005,1269.9148427600003,7348,2778.54150390625,0.001,264,56.75,,
1528792,5780,191086,-334.03375244140625,0.21531333029270172,0.10069629549980164,1270.5177068300002,7352,1063.4041748046875,0.001,264,56.63,,
1528984,5781,191110,-300.7362060546875,0.2146218866109848,-0.221410870552063,1270.50732313,7356,1274.7552490234375,0.001,264,56.94,,
1529296,5782,191149,-316.73443603515625,0.21272437274456024,0.3393747806549072,1221.6304045,7360,998.0899047851562,0.001,264,61.09,,
1529448,5782,191168,-286.92230224609375,0.21208281815052032,-0.7529654502868652,1222.51098267,7364,1848.957275390625,0.001,264,60.85,,
1529704,5783,191200,-307.10882568359375,0.21060903370380402,-0.07781420648097992,1221.9355259000001,7368,819.9752197265625,0.001,264,60.78,,
1529880,5784,191222,-376.35125732421875,0.20960235595703125,-0.682079553604126,1181.13745155,7372,964.7034301757812,0.001,264,70.1,,
1530000,5784,191237,-282.7807922363281,0.208792582154274,0.22912786900997162,1181.03416686,7373,1370.5335693359375,0.001,264,70.06,,
1530000,,,,,,,,,,,,48.6,1581.2034159999998
1530096,5785,191249,-295.2184753417969,0.20830096304416656,-0.19234806299209595,1179.78656159,7376,2080.9697265625,0.001,264,69.92,,
1530240,5786,191267,-364.9361572265625,0.20756320655345917,-0.037698954343795776,1175.0253619300001,7380,1649.0504150390625,0.001,264,70.39,,
1530600,5787,191312,-313.0000305175781,0.20597361028194427,0.09321412444114685,1174.40335993,7384,2226.635986328125,0.001,264,70.42,,
1530848,5788,191343,-290.0828552246094,0.20536765456199646,0.1461789906024933,1167.74292176,7388,1205.488037109375,0.001,264,71.05,,
1531016,5788,191364,-305.7613525390625,0.20511160790920258,0.5047155022621155,1152.4604865,7392,1933.79443359375,0.001,264,71.76,,
1531336,5789,191404,-319.9652404785156,0.20647366344928741,0.49381816387176514,1153.3346540000002,7396,1749.723876953125,0.001,264,71.67,,
1531456,5790,191419,-320.6605224609375,0.2072829306125641,0.4488416314125061,1127.91748152,7400,2531.9990234375,0.001,264,71.89,,
1531704,5791,191450,-366.1309814453125,0.2084958553314209,0.2572612762451172,1176.87620943,7404,1878.629150390625,0.001,264,69.67,,
1531920,5792,191477,-204.97866821289062,0.20890553295612335,-0.3208402991294861,1180.31968493,7408,6330.859375,0.001,264,69.36,,
1532200,5792,191512,-212.01266479492188,0.20852118730545044,-0.7998998165130615,1178.90693616,7412,1685.7174072265625,0.001,264,69.51,,
1532552,5794,191556,-306.23016357421875,0.20597435534000397,-0.5182813405990601,1182.4505301799998,7416,2811.6943359375,0.001,264,69.2,,
1532912,5795,191601,-315.8580627441406,0.20368483662605286,0.1655721664428711,1194.3104379699998,7420,4726.98876953125,0.001,264,68.19,,
1533624,5798,191690,-392.2821350097656,0.20392245054244995,0.047512687742710114,1120.2805142799998,7424,1244.361572265625,0.001,264,72.45,,
1533864,5798,191720,-312.32659912109375,0.20462943613529205,0.7683000564575195,1120.00239854,7428,5004.9052734375,0.001,264,73.18,,
1534200,5800,191762,-265.46319580078125,0.20520806312561035,0.2535383403301239,1104.7091714,7432,1186.704345703125,0.001,264,75.62,,
1534424,5800,191790,-271.71209716796875,0.204967200756073,-0.13736271858215332,1103.96136022,7436,1775.9073486328125,0.001,264,75.76,,
1534664,5801,191820,-261.1457824707031,0.20479816198349,-0.42227989435195923,1087.73997099,7440,1941.7239990234375,0.001,264,75.38,,
1534832,5802,191841,-227.467529296875,0.20438021421432495,-0.6734302043914795,1298.60132654,7444,1298.761474609375,0.001,264,73.93,,
1535056,5803,191869,-272.4525146484375,0.20319116115570068,-0.4069543480873108,1265.2532175099998,7448,1351.633544921875,0.001,264,77.3,,
1535232,5803,191891,-241.52606201171875,0.20212708413600922,-0.6533371806144714,1266.5968027499998,7452,4679.953125,0.001,264,77.25,,
1535544,5804,191930,-260.5870666503906,0.20072679221630096,-0.0301198810338974,1242.10830694,7456,1412.9310302734375,0.001,264,77.13,,
1535640,5805,191942,-319.5013122558594,0.20050306618213654,-0.7970542907714844,1290.9187027899998,7460,2764.2548828125,0.001,264,73.19,,
1535992,5806,191986,-270.2715759277344,0.20073844492435455,0.05769029259681702,1288.4545893099998,7464,3012.2392578125,0.001,264,73.45,,
1536136,5806,192004,-335.7635192871094,0.2009054571390152,-0.49390265345573425,1283.00162889,7468,2293.81787109375,0.001,264,73.83,,
1536512,5808,192051,-271.13006591796875,0.19986094534397125,0.442097008228302,1311.6742477300002,7472,1665.954833984375,0.001,264,65.54,,
1536536,5808,192054,-337.90771484375,0.19982312619686127,-0.49706923961639404,1306.6484128900001,7476,2929.20361328125,0.001,264,65.83,,
1537016,5810,192114,-292.5638427734375,0.19987191259860992,-0.3110398054122925,1310.2032473699999,7480,773.8048706054688,0.001,264,65.63,,
1537256,5810,192144,-243.0867156982422,0.19996032118797302,-0.3216875195503235,1305.1026580599998,7484,962.9566650390625,0.001,264,66.64,,
1537520,5811,192177,-258.0988464355469,0.20042140781879425,0.09528404474258423,1310.41031819,7488,18256.494140625,0.001,264,66.47,,
1537688,5812,192198,-247.85772705078125,0.2007211595773697,-0.7100412845611572,1316.49859314,7492,1790.2425537109375,0.001,264,66.71,,
1537888,5813,192223,-245.0606689453125,0.2003544270992279,0.39943861961364746,1318.06243426,7496,2566.32470703125,0.001,264,66.66,,
1538048,5813,192243,-210.51971435546875,0.20009161531925201,0.040628135204315186,1347.4186193300002,7500,3249.64111328125,0.001,264,66.29,,
1538248,5814,192268,-264.12353515625,0.19985906779766083,0.7018349170684814,1379.29665466,7504,2253.353759765625,0.001,264,66.43,,
1538440,5815,192292,-237.7109375,0.19957713782787323,0.8601891994476318,1378.1477883999999,7508,1363.2650146484375,0.001,264,66.56,,
1538704,5816,192325,-271.87725830078125,0.20052196085453033,1.0057072639465332,1380.8969152999998,7512,1224.052490234375,0.001,264,66.3,,
1538848,5816,192343,-258.1630859375,0.2016506940126419,1.0066665410995483,1380.3065179399994,7516,1156.5333251953125,0.001,264,66.38,,
1539184,5817,192385,-261.99029541015625,0.20521822571754456,1.1893868446350098,1379.5386462499998,7520,1774.24755859375,0.001,264,66.56,,
1539440,5818,192417,-349.0875244140625,0.20785892009735107,-0.0395684540271759,1448.8514996100002,7524,6096.6875,0.001,264,62.69,,
1539640,5819,192442,-280.873779296875,0.20957298576831818,0.3817964196205139,1458.14899286,7528,1650.7745361328125,0.001,264,61.0,,
1539880,5820,192472,-261.2806396484375,0.21153350174427032,0.45799845457077026,1469.45346304,7532,1490.3154296875,0.001,264,58.95,,
1540000,5820,192487,-303.363525390625,0.21246686577796936,0.29367178678512573,1470.41324067,7534,1865.933837890625,0.001,264,58.75,,
1540000,,,,,,,,,,,,48.4,1552.2920872000002
1540128,5821,192503,-319.963134765625,0.21316565573215485,0.37228453159332275,1471.9129272499997,7536,1573.315185546875,0.001,264,58.51,,
1540320,5822,192527,-272.79638671875,0.21367678046226501,0.6309894323348999,1491.4499719699995,7540,3385.3876953125,0.001,264,58.81,,
1540560,5823,192557,-354.3643798828125,0.21471957862377167,0.278562992811203,1491.6156264699998,7544,1560.109619140625,0.001,264,58.83,,
1540704,5823,192575,-338.5947265625,0.21591143310070038,1.380059003829956,1493.6132667499996,7548,6944.71240234375,0.001,264,55.17,,
1541048,5824,192618,-286.5391845703125,0.21967166662216187,0.17768967151641846,1490.02600581,7552,2379.9658203125,0.001,264,55.19,,
1541376,5826,192659,-321.43597412109375,0.221807062625885,0.043887749314308167,1511.1478733199995,7556,1743.4443359375,0.001,264,55.26,,
1541664,5827,192695,-295.181396484375,0.22257106006145477,-0.6781259775161743,1506.03448049,7560,3064.642578125,0.001,264,55.33,,
1541872,5827,192721,-315.20404052734375,0.2223222404718399,0.07583770155906677,1492.8513676,7564,2022.845703125,0.001,264,55.95,,
1542184,5828,192760,-294.5172119140625,0.22129343450069427,-0.8395971059799194,1499.20784205,7568,4943.8837890625,0.001,264,55.58,,
1542392,5829,192786,-314.4752197265625,0.21984067559242249,0.03350549936294556,1511.4482382599997,7572,2756.158203125,0.001,264,54.34,,
1542640,5830,192817,-321.8206481933594,0.21792323887348175,-0.36497849225997925,1517.81575217,7576,1118.80859375,0.001,264,54.07,,
1542904,5831,192850,-289.541259765625,0.2157437652349472,-1.0811506509780884,1420.6351705000002,7580,1373.979736328125,0.001,264,55.34,,
1543136,5832,192879,-316.4932861328125,0.213649183511734,0.14675351977348328,1426.1721953299996,7584,4467.916015625,0.001,264,54.5,,
1543312,5832,192901,-308.7425231933594,0.21229936182498932,0.18225499987602234,1427.0797041699998,7588,3753.0908203125,0.001,264,53.98,,
1543536,5833,192929,-282.5760192871094,0.21095725893974304,-0.4054754376411438,1437.7654712199997,7592,1344.47509765625,0.001,264,52.94,,
1543768,5834,192958,-349.109619140625,0.20974773168563843,-0.23846560716629028,1436.69964007,7596,1369.8162841796875,0.001,264,52.93,,
1543920,5834,192977,-226.744140625,0.20920170843601227,-0.7722259759902954,1412.94966343,7600,3238.78759765625,0.001,264,52.7,,
1544248,5835,193018,-295.57781982421875,0.20649483799934387,-0.7969164252281189,1385.5166026600004,7604,1934.479736328125,0.001,264,52.81,,
1544464,5836,193045,-267.01239013671875,0.2049838751554489,0.22421644628047943,1381.44846763,7608,1780.22998046875,0.001,264,52.77,,
1544672,5837,193071,-278.08746337890625,0.20413190126419067,-0.6170604228973389,1368.1777293600003,7612,2156.38916015625,0.001,264,53.47,,
1545008,5838,193113,-278.405029296875,0.20398539304733276,0.12791691720485687,1368.7630453900001,7616,1435.03857421875,0.001,264,53.34,,
1545408,5840,193163,-355.08709716796875,0.20416779816150665,0.34269049763679504,1368.0044769299996,7620,8251.95703125,0.001,264,53.27,,
1545680,5841,193197,-279.00860595703125,0.20403066277503967,-0.28901100158691406,1370.73897997,7624,1250.70556640625,0.001,264,52.53,,
1546064,5842,193245,-277.5517578125,0.20258693397045135,0.7282458543777466,1369.5183688799998,7628,4595.1787109375,0.001,264,52.63,,
1546416,5843,193289,-339.51373291015625,0.20329472422599792,0.9126772284507751,1374.11904912,7632,1705.317138671875,0.001,264,52.24,,
1546656,5844,193319,-302.15228271484375,0.20547635853290558,0.4955296814441681,1340.06000573,7636,1663.685302734375,0.001,264,55.13,,
1546984,5845,193360,-296.9215087890625,0.2072095274925232,0.2825847268104553,1293.2767087999998,7640,2212.71826171875,0.001,264,64.86,,
1547208,5846,193388,-250.57846069335938,0.20801056921482086,0.11403721570968628,1294.51623518,7644,1322.99658203125,0.001,264,64.67,,
1547384,5847,193410,-405.62139892578125,0.2082759290933609,-0.02496686577796936,1299.42847135,7648,1602.80078125,0.001,264,64.65,,
1547584,5847,193435,-359.647705078125,0.20826831459999084,0.07680147886276245,710.6850171500002,7652,1975.9696044921875,0.001,264,68.7,,
1547784,5848,193460,-273.4390869140625,0.2085168957710266,0.4459238648414612,715.0578178300001,7656,1476.36962890625,0.001,264,68.5,,
1547968,5849,193483,-331.8477783203125,0.20888426899909973,-0.0018696039915084839,722.8345727299996,7660,2423.6328125,0.001,264,67.97,,
1548224,5849,193515,-303.48150634765625,0.2097887247800827,0.777110755443573,737.7464919399999,7664,1212.9825439453125,0.001,264,67.18,,
1548504,5850,193550,-291.4415283203125,0.2114858329296112,-0.1709965318441391,736.5089673300004,7668,2683.8701171875,0.001,264,67.47,,
1548704,5851,193575,-253.90255737304688,0.21222154796123505,-0.4189780652523041,736.0712151500001,7672,2282.83642578125,0.001,264,67.57,,
1548872,5852,193596,-305.60943603515625,0.2126350998878479,-0.19719325006008148,727.8796875,7676,1257.48046875,0.001,264,68.6,,
1549072,5852,193621,-343.7451477050781,0.21244043111801147,-0.12557381391525269,827.45186024,7680,1337.5343017578125,0.001,264,66.84,,
1549376,5854,193659,-308.52740478515625,0.21219949424266815,0.19799041748046875,828.2740707799999,7684,1632.52099609375,0.001,264,66.75,,
1549976,5856,193734,-290.63592529296875,0.21202465891838074,-0.40821728110313416,824.41419115,7688,1492.396728515625,0.001,264,68.21,,
1550000,5856,193737,-326.17376708984375,0.2120368927717209,-0.18727707862854004,820.9659633799998,7690,1374.6600341796875,0.001,264,69.01,,
1550000,,,,,,,,,,,,72.4,680.3488078
1550024,5857,193740,-331.5061340332031,0.21204105019569397,0.27583205699920654,813.8954848300001,7692,1107.419921875,0.001,264,70.29,,
1550352,5858,193781,-323.9515380859375,0.2133975625038147,0.36186355352401733,728.5014094700001,7696,2601.39453125,0.001,264,71.59,,
1550528,5858,193803,-296.05572509765625,0.21475136280059814,1.4853849411010742,749.8350365000001,7700,1631.656494140625,0.001,264,72.13,,
1550744,5859,193830,-317.50213623046875,0.21720007061958313,0.7781586647033691,774.7131879499998,7704,3002.68212890625,0.001,264,72.2,,
1550968,5860,193858,-230.22296142578125,0.21965469419956207,-0.08692067861557007,777.3786942400001,7708,3403.16259765625,0.001,264,72.37,,
1551168,5860,193883,-274.56787109375,0.22122927010059357,0.6619892716407776,790.4793653699999,7712,4442.0234375,0.001,264,71.82,,
1551400,5861,193912,-345.3898010253906,0.2223263531923294,-0.4774444103240967,756.8604949800001,7716,2037.4439697265625,0.001,264,72.25,,
1551528,5862,193928,-261.7674560546875,0.22254924476146698,0.33801475167274475,730.0373945400002,7720,3086.906494140625,0.001,264,71.95,,
1551816,5863,193964,-340.68157958984375,0.22237005829811096,-0.5142033696174622,733.3907403599998,7724,1197.6611328125,0.001,264,71.54,,
1551920,5863,193977,-308.18878173828125,0.2219363898038864,-1.303205966949463,733.4423017599999,7728,2027.26611328125,0.001,264,71.52,,
1552200,5864,194012,-288.3146057128906,0.21955262124538422,-0.8513867855072021,731.3370778400001,7732,1468.953369140625,0.001,264,71.7,,
1552336,5864,194029,-330.45721435546875,0.21869955956935883,0.06855352222919464,767.0659523700001,7736,3104.07958984375,0.001,264,68.94,,
1552568,5865,194058,-304.5648193359375,0.21812191605567932,-0.32088005542755127,795.65350008,7740,5252.18994140625,0.001,264,59.17,,
1552824,5866,194090,-276.23431396484375,0.21711081266403198,-0.3342302441596985,798.5410888200001,7744,8295.068359375,0.001,264,59.22,,
1553128,5867,194128,-284.5222473144531,0.21696098148822784,-0.423910915851593,823.65627059,7748,1582.470703125,0.001,264,59.93,,
1553336,5868,194154,-316.7669982910156,0.2166234850883484,-0.03172898292541504,1407.4984697399998,7752,2253.493896484375,0.001,264,57.09,,
1553576,5869,194184,-255.11529541015625,0.2163686603307724,-0.22074170410633087,1406.6211271599998,7756,2846.14013671875,0.001,264,57.26,,
1553872,5870,194221,-266.0392761230469,0.21649041771888733,0.5994261503219604,1406.8778974699997,7760,2308.4853515625,0.001,264,57.4,,
1554200,5871,194262,-266.179443359375,0.2163042426109314,-0.31479841470718384,1402.1417303300002,7764,1803.66943359375,0.001,264,58.28,,
1554504,5872,194300,-239.0240478515625,0.21534940600395203,0.2861964702606201,1403.5376284500003,7768,3410.099609375,0.001,264,58.22,,
1554816,5873,194339,-330.25238037109375,0.2153562754392624,0.5754251480102539,1398.9597272299998,7772,2977.6669921875,0.001,264,58.81,,
1555120,5874,194377,-234.79205322265625,0.2171359658241272,0.08174683153629303,1350.09616677,7776,2230.818359375,0.001,264,59.47,,
1555392,5875,194411,-306.39727783203125,0.21898826956748962,1.0630470514297485,1349.6818892699998,7780,1758.03515625,0.001,264,59.82,,
1555768,5876,194458,-357.61883544921875,0.22203707695007324,0.3012810945510864,1323.99097938,7784,6840.708984375,0.001,264,59.92,,
1556072,5877,194496,-284.24462890625,0.22278337180614471,-0.11809520423412323,1324.56596393,7788,2113.188232421875,0.001,264,59.64,,
1556264,5878,194520,-286.6553039550781,0.22269843518733978,-0.09061935544013977,1334.84757618,7792,2489.22802734375,0.001,264,57.29,,
1556576,5879,194559,-294.09515380859375,0.22251057624816895,0.5050584077835083,1031.1520130400002,7796,1883.7362060546875,0.001,264,58.54,,
1556744,5880,194580,-297.2445068359375,0.22262534499168396,0.09919288754463196,1032.23886144,7800,4103.45849609375,0.001,264,58.61,,
1557008,5881,194613,-361.3486328125,0.22314047813415527,-0.16115796566009521,1032.2649423,7804,3117.63037109375,0.001,264,58.74,,
1557400,5882,194662,-344.70196533203125,0.22454220056533813,-0.004048988223075867,1032.40942885,7808,1140.2467041015625,0.001,264,58.79,,
1557488,5882,194673,-304.7024841308594,0.22462590038776398,-0.11333391070365906,1024.4231354,7812,2198.4111328125,0.001,264,59.28,,
1557872,5884,194721,-300.407958984375,0.22398892045021057,-0.46927040815353394,1057.64131959,7816,1114.035400390625,0.001,264,58.87,,
1558032,5884,194741,-379.8870544433594,0.22289979457855225,-1.1701536178588867,1084.28105225,7820,2740.46728515625,0.001,264,59.28,,
1558264,5885,194770,-303.0965576171875,0.22001200914382935,-1.2569884061813354,1009.1698204999999,7824,3081.93896484375,0.001,264,64.93,,
1558608,5886,194813,-278.54888916015625,0.21564935147762299,-1.2751758098602295,1007.3667358799999,7828,2195.00732421875,0.001,264,64.98,,
1558672,5886,194821,-281.14166259765625,0.2146296352148056,-0.8528103828430176,1001.91064216,7832,1341.201416015625,0.001,264,65.14,,
1559000,5888,194862,-289.1123046875,0.21049146354198456,-0.6308997273445129,996.8635296500001,7836,1217.913818359375,0.001,264,65.91,,
1559312,5889,194901,-285.4782409667969,0.20678415894508362,-1.480057954788208,1007.5448432200001,7840,2377.548828125,0.001,264,66.39,,
1559432,5889,194916,-221.7698974609375,0.20535504817962646,-0.9434399604797363,1005.77950733,7844,1327.854248046875,0.001,264,66.4,,
1559744,5890,194955,-322.61883544921875,0.20257294178009033,-1.032896637916565,1007.90687263,7848,950.661865234375,0.001,264,66.12,,
1559888,5891,194973,-323.29742431640625,0.20139142870903015,-0.6884695887565613,1013.9314581799999,7852,1517.03125,0.001,264,64.95,,
1560000,5891,194987,-289.12109375,0.20042404532432556,0.40026289224624634,1013.9314581799999,7852,2355.8955078125,0.001,264,64.95,,
1560000,,,,,,,,,,,,50.0,1620.02821
1560184,5892,195010,-315.64825439453125,0.1995028257369995,0.36519986391067505,1013.02666878,7856,3938.819091796875,0.001,264,64.92,,
1560480,5893,195047,-269.0853576660156,0.1993047446012497,1.3176608085632324,1013.1277187100001,7860,2124.53759765625,0.001,264,64.6,,
1560640,5894,195067,-261.159912109375,0.19973225891590118,0.4496401846408844,1020.0958170700002,7864,1159.802978515625,0.001,264,63.64,,
1560960,5895,195107,-296.5068054199219,0.20172269642353058,0.9598163962364197,1018.0945882100001,7868,3260.63671875,0.001,264,63.48,,
1561272,5896,195146,-246.70706176757812,0.20618197321891785,1.3967194557189941,1022.8655134200001,7872,2327.610107421875,0.001,264,62.92,,
1561624,5898,195190,-294.4753112792969,0.21317581832408905,1.2895824909210205,1077.9118897500002,7876,1219.6396484375,0.001,264,61.39,,
1562008,5899,195238,-304.43048095703125,0.2190394103527069,-0.3423594534397125,1078.45774881,7880,2531.129638671875,0.001,264,61.11,,
1562408,5900,195288,-327.9530944824219,0.22175820171833038,0.9606714248657227,1106.4954878100002,7884,1809.4609375,0.001,264,60.96,,
1562800,5902,195337,-279.49102783203125,0.224498450756073,-0.297425240278244,1064.8877630300003,7888,3353.870849609375,0.001,264,61.59,,
1563200,5903,195387,-306.1443176269531,0.22524170577526093,0.2450610250234604,1058.7749282100003,7892,1746.3114013671875,0.001,264,62.08,,
1563480,5904,195422,-319.46307373046875,0.2256443202495575,-0.6900878548622131,1419.1302800700003,7896,4123.23974609375,0.001,264,62.75,,
1563752,5905,195456,-351.83135986328125,0.22472289204597473,-0.38004374504089355,1418.5119522400003,7900,1345.748291015625,0.001,264,62.9,,
1564048,5906,195493,-239.44586181640625,0.2227063626050949,0.222562775015831,1340.4618127200001,7904,2780.445556640625,0.001,264,67.54,,
1564328,5907,195528,-289.7440185546875,0.2209731489419937,-0.1841297596693039,1341.42100837,7908,16654.56640625,0.001,264,67.45,,
1564504,5908,195550,-331.62469482421875,0.2197277545928955,-0.14533886313438416,1326.45405943,7912,1393.1832275390625,0.001,264,67.08,,
1564744,5908,195580,-312.63818359375,0.21867570281028748,0.44717735052108765,1277.7159724100002,7916,3309.095947265625,0.001,264,67.36,,
1564904,5909,195600,-225.3017578125,0.2184244990348816,0.5448781251907349,1104.93236225,7920,9593.0546875,0.001,264,74.42,,
1565192,5910,195636,-324.3442687988281,0.2178199142217636,0.07410567998886108,1179.1428214,7924,5162.82861328125,0.001,264,68.87,,
1565352,5911,195656,-318.4984130859375,0.217178076505661,-1.080082654953003,1177.67743367,7928,998.7601318359375,0.001,264,69.08,,
1565632,5912,195691,-282.7331237792969,0.21508866548538208,-0.7268750667572021,1184.06084618,7932,4012.514404296875,0.001,264,68.73,,
1565744,5912,195705,-294.16571044921875,0.21449854969978333,0.6640936732292175,1184.5911190699999,7936,2005.68212890625,0.001,264,68.24,,
1566064,5913,195745,-276.77398681640625,0.2135126292705536,-0.035660017281770706,1193.3035633,7940,1346.2510986328125,0.001,264,67.61,,
1566272,5914,195771,-389.2651062011719,0.21270225942134857,-0.13097324967384338,1192.9177341,7944,1269.7568359375,0.001,264,67.75,,
1566696,5915,195824,-270.9793395996094,0.2111988216638565,-0.37835821509361267,1192.72170418,7948,1203.830078125,0.001,264,67.93,,
1567008,5916,195863,-360.1940002441406,0.21006909012794495,-0.6454812288284302,1190.14144784,7952,1788.4866943359375,0.001,264,68.55,,
1567312,5917,195901,-284.8117980957031,0.20926286280155182,-0.3839554488658905,1193.18582888,7956,1423.378173828125,0.001,264,68.39,,
1567656,5919,195944,-280.94366455078125,0.2085006684064865,0.34010910987854004,1117.33744581,7960,2183.18310546875,0.001,264,70.09,,
1567808,5919,195963,-324.79754638671875,0.20840683579444885,-0.6828064322471619,1114.2398708299997,7964,1662.427978515625,0.001,264,70.35,,
1568168,5920,196008,-301.13787841796875,0.2082773596048355,-0.02802659571170807,1115.60793892,7968,2000.44677734375,0.001,264,70.36,,
1568464,5922,196045,-303.7348327636719,0.20914629101753235,-0.1617310345172882,1113.7625092499998,7972,1277.03466796875,0.001,264,70.53,,
1568648,5922,196068,-352.042724609375,0.2095015048980713,-0.46285951137542725,1115.2416548300002,7976,2012.459716796875,0.001,264,70.47,,
1568920,5923,196102,-297.5428466796875,0.21074643731117249,0.18369165062904358,1113.8430782,7980,2026.8609619140625,0.001,264,70.52,,
1569176,5924,196134,-393.0180969238281,0.2124643474817276,-0.1915912628173828,1112.3394022200002,7984,1146.683837890625,0.001,264,70.37,,
1569368,5925,196158,-311.8652038574219,0.21313166618347168,-0.4609340727329254,1155.7629986900001,7988,1236.971923828125,0.001,264,68.92,,
1569680,5926,196197,-315.4288024902344,0.2135809063911438,0.14367198944091797,1161.30810546,7992,2648.358154296875,0.001,264,68.36,,
1570000,5927,196237,-323.10650634765625,0.2147010713815689,0.032800376415252686,1189.92396489,7995,671.4034423828125,0.001,264,65.3,,
1570000,,,,,,,,,,,,239.0,589.3418301999998
1570056,5929,196244,-339.5331115722656,0.21480026841163635,-0.6013948917388916,1190.48970014,7996,1048.569091796875,0.001,264,65.23,,
1570304,5930,196275,-345.05731201171875,0.21445660293102264,-0.37379518151283264,1189.0559116499999,8000,1875.2999267578125,0.001,264,65.13,,
1570696,5932,196324,-356.8616943359375,0.21283447742462158,-0.9848577976226807,1266.21985941,8004,3320.33984375,0.001,264,60.33,,
1571264,5934,196395,-359.22772216796875,0.21051472425460815,0.04975007474422455,1261.6586075599998,8008,2688.985595703125,0.001,264,60.67,,
1571592,5935,196436,-357.01239013671875,0.21078918874263763,0.9647330045700073,1227.34765306,8012,7258.8720703125,0.001,264,62.43,,
1571976,5936,196484,-332.00048828125,0.21421708166599274,0.6806415915489197,1274.4235265300001,8016,4236.3603515625,0.001,264,62.27,,
1572360,5937,196532,-335.0057678222656,0.21899068355560303,0.2070785015821457,1436.91731084,8020,1676.3203125,0.001,264,57.06,,
1572592,5938,196561,-341.79278564453125,0.22247636318206787,1.098356008529663,1438.42847584,8024,1282.2373046875,0.001,264,57.0,,
1573016,5940,196614,-320.49737548828125,0.22739733755588531,0.9149676561355591,1438.2068536400004,8028,1396.3681640625,0.001,264,56.97,,
1573576,5942,196684,-287.7401123046875,0.23214231431484222,0.6285538673400879,1344.0998929900004,8032,1781.884033203125,0.001,264,66.77,,
1573760,5942,196707,-339.1505126953125,0.2333243042230606,0.5810011029243469,1341.5309291500002,8036,932.308349609375,0.001,264,67.12,,
1574064,5943,196745,-274.421142578125,0.23464800417423248,0.1892918348312378,1342.49477255,8040,4206.8779296875,0.001,264,67.07,,
1574304,5944,196775,-384.3977355957031,0.23462268710136414,0.6896976232528687,1294.69357177,8044,6209.275390625,0.001,264,77.71,,
1574504,5945,196800,-292.19635009765625,0.23463694751262665,0.062027037143707275,1293.75173451,8048,2426.27001953125,0.001,264,77.36,,
1574736,5946,196829,-318.3971252441406,0.2343548983335495,-0.2663941979408264,1296.5523472500001,8052,3025.1943359375,0.001,264,76.75,,
1574888,5946,196848,-329.62701416015625,0.23390880227088928,-0.34564009308815,1294.13842715,8056,2463.07373046875,0.001,264,76.78,,
1575232,5948,196891,-308.24237060546875,0.23244543373584747,-0.37996286153793335,1369.10667378,8060,1532.8885498046875,0.001,264,75.02,,
1575680,5949,196947,-273.8739013671875,0.2307591289281845,-0.853876531124115,1364.9449160899999,8064,1894.10302734375,0.001,264,75.27,,
1576120,5951,197002,-340.803955078125,0.22955602407455444,-0.21558620035648346,1356.5865875099998,8068,2180.229248046875,0.001,264,76.24,,
1576560,5952,197057,-342.3334045410156,0.22891362011432648,-0.13163766264915466,1357.80617745,8072,2907.2294921875,0.001,264,76.17,,
1576912,5954,197101,-314.696533203125,0.22773966193199158,0.058664530515670776,1354.9989842700002,8076,1692.80908203125,0.001,264,76.47,,
1577280,5955,197147,-324.12738037109375,0.22706477344036102,0.02558283507823944,1333.78730766,8080,2868.9609375,0.001,264,77.64,,
1577584,5956,197185,-345.1668701171875,0.2262900024652481,0.02173781394958496,1333.9690688399999,8084,6089.46484375,0.001,264,77.79,,
1577776,5957,197209,-403.5351257324219,0.2253931164741516,0.15378162264823914,1337.01967127,8088,1900.1722412109375,0.001,264,77.74,,
1578120,5958,197252,-373.2083740234375,0.22532843053340912,0.20835179090499878,1335.4563911999999,8092,3137.3388671875,0.001,264,77.67,,
