time/total_timesteps,rollout/ep_rew_mean,rollout/ep_len_mean,train/ent_coef,time/episodes,time/time_elapsed,train/critic_loss,time/fps,train/ent_coef_loss,train/actor_loss,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1567504,1830.78697132,34.06,0.30660417675971985,17960,5363,3335.744873046875,292,0.25649508833885193,-549.0069580078125,195925,0.001,,
1567656,1830.98915641,34.01,0.306318461894989,17964,5364,1904.999267578125,292,-0.11199779808521271,-590.717529296875,195944,0.001,,
1567768,1832.63178759,33.77,0.30620062351226807,17968,5364,3123.742919921875,292,0.661004900932312,-539.8908081054688,195958,0.001,,
1567944,1828.8583938800002,34.15,0.3056754469871521,17972,5365,1645.8958740234375,292,0.14877766370773315,-538.2803955078125,195980,0.001,,
1568008,1830.5796986900002,33.92,0.3055078089237213,17976,5365,4794.6162109375,292,0.24088989198207855,-582.5582275390625,195988,0.001,,
1568200,1831.3239407,33.87,0.3053857386112213,17980,5366,1515.10986328125,292,0.05017612874507904,-555.8800048828125,196012,0.001,,
1568272,1832.3545861899997,33.81,0.30530276894569397,17984,5366,2416.029052734375,292,-0.13553264737129211,-559.099609375,196021,0.001,,
1568456,1832.7137571100002,33.82,0.3053165376186371,17988,5366,2579.6533203125,292,-0.21489694714546204,-599.569580078125,196044,0.001,,
1568568,1835.4956716599997,33.66,0.30518460273742676,17992,5367,1993.240478515625,292,0.11902377009391785,-610.712646484375,196058,0.001,,
1568728,1837.30636871,33.51,0.30463674664497375,17996,5367,4203.8720703125,292,-0.258463054895401,-538.1929931640625,196078,0.001,,
1568888,1841.65896507,33.31,0.30448174476623535,18000,5368,3386.1494140625,292,-0.359897255897522,-481.3838806152344,196098,0.001,,
1569024,1842.20134145,33.32,0.30487287044525146,18004,5368,2662.665771484375,292,-0.3457183837890625,-554.207763671875,196115,0.001,,
1569200,1842.8403615999998,33.27,0.3055587708950043,18008,5369,12821.9287109375,292,-0.21352598071098328,-545.6571044921875,196137,0.001,,
1569296,1874.6718878600002,32.99,0.3059810698032379,18012,5369,5902.267578125,292,-0.47630882263183594,-547.6900024414062,196149,0.001,,
1569440,1837.59817133,33.94,0.3066194951534271,18016,5370,1967.743408203125,292,0.7675549983978271,-525.6690063476562,196167,0.001,,
1569600,1838.43819898,33.83,0.3077477216720581,18020,5370,1529.15673828125,292,0.054792940616607666,-469.3992614746094,196187,0.001,,
1569744,1835.0525507700004,34.05,0.30881786346435547,18024,5371,3251.50634765625,292,-0.14427980780601501,-486.205810546875,196205,0.001,,
1569888,1834.0315196999998,34.16,0.3096173405647278,18028,5371,2599.63525390625,292,-0.33269745111465454,-468.36566162109375,196223,0.001,,
1569992,1834.2710103100003,34.22,0.30994853377342224,18032,5372,5406.8212890625,292,0.33542001247406006,-488.2373046875,196236,0.001,,
1570000,1834.2710103100003,34.22,0.3100223243236542,18032,5372,3384.2744140625,292,,,196237,0.001,,
1570000,,,,,,,,,,,,32.4,1885.5052789999997
1570128,1835.63904784,34.12,0.3104156255722046,18036,5373,2717.935791015625,292,-0.12952253222465515,-585.4114990234375,196253,0.001,,
1570224,1836.10013757,34.11,0.31065821647644043,18040,5373,4178.6728515625,292,-0.16105695068836212,-619.8370361328125,196265,0.001,,
1570352,1840.12840774,33.59,0.3108314573764801,18044,5373,2357.6376953125,292,-0.49806249141693115,-573.4426879882812,196281,0.001,,
1570480,1840.2074726499995,33.55,0.3112756609916687,18048,5374,3686.433349609375,292,-0.420654833316803,-542.1412353515625,196297,0.001,,
1570576,1841.23185496,33.43,0.3115195631980896,18052,5374,3427.9755859375,292,0.3468610644340515,-500.7336120605469,196309,0.001,,
1570704,1843.4856309699999,33.14,0.31188109517097473,18056,5375,3585.19970703125,292,0.28598612546920776,-591.1607055664062,196325,0.001,,
1570824,1844.59458568,33.0,0.3122367560863495,18060,5375,2694.138671875,292,-0.0913827046751976,-549.262451171875,196340,0.001,,
1570944,1845.1028648499998,32.94,0.31264692544937134,18064,5375,2626.52392578125,292,-0.3268139660358429,-491.3414001464844,196355,0.001,,
1571120,1845.18161848,32.91,0.3130002021789551,18068,5376,3378.7900390625,292,0.5400685667991638,-533.5281982421875,196377,0.001,,
1571272,1845.4526152300002,32.94,0.31319841742515564,18072,5377,4245.958984375,292,0.6442844867706299,-554.367431640625,196396,0.001,,
1571416,1805.9225683299999,33.25,0.31345823407173157,18076,5377,4220.7568359375,292,-0.029660969972610474,-502.909423828125,196414,0.001,,
1571560,1775.74741722,33.3,0.31386375427246094,18080,5377,2234.539794921875,292,0.30380451679229736,-525.701171875,196432,0.001,,
1571752,1774.67695859,33.36,0.3147663474082947,18084,5378,3551.765625,292,0.6525028347969055,-557.2320556640625,196456,0.001,,
1571896,1768.4836169000002,34.24,0.31544166803359985,18088,5379,1926.302490234375,292,0.3753713071346283,-527.495849609375,196474,0.001,,
1572032,1765.9306612399998,34.52,0.31607484817504883,18092,5379,4340.28173828125,292,-0.03984370827674866,-554.138427734375,196491,0.001,,
1572136,1765.68209133,34.51,0.316521018743515,18096,5379,3435.21142578125,292,-0.026540204882621765,-570.914306640625,196504,0.001,,
1572328,1763.3352882300003,34.7,0.3175383508205414,18100,5380,2671.82763671875,292,0.32210853695869446,-598.0639038085938,196528,0.001,,
1572384,1760.2934491499996,34.89,0.3177955746650696,18104,5380,2576.984130859375,292,0.04494008421897888,-472.4538269042969,196535,0.001,,
1572560,1760.3104332599999,34.88,0.3189433813095093,18108,5381,2713.599609375,292,0.11563538014888763,-546.1558837890625,196557,0.001,,
1572616,1760.71698443,34.83,0.3192446827888489,18112,5381,8087.3955078125,292,-0.21163100004196167,-543.7205810546875,196564,0.001,,
1572784,1798.1499438399999,33.79,0.3193671405315399,18116,5382,2971.43017578125,292,0.010201878845691681,-566.936279296875,196585,0.001,,
1572968,1797.0975480599998,33.9,0.31957200169563293,18120,5382,5523.74267578125,292,0.18943345546722412,-450.0965270996094,196608,0.001,,
1573056,1804.48668068,33.1,0.31997010111808777,18124,5382,5261.396484375,292,0.11092127859592438,-563.7954711914062,196619,0.001,,
1573248,1804.5598806499997,33.07,0.3207920789718628,18128,5383,2942.817626953125,292,0.583436131477356,-483.392578125,196643,0.001,,
1573304,1802.7883178700004,33.27,0.321090430021286,18132,5383,3461.946533203125,292,1.1149204969406128,-516.2730102539062,196650,0.001,,
1573512,1801.3822197499996,33.44,0.3235703110694885,18136,5384,4636.62744140625,292,0.4557487964630127,-458.73907470703125,196676,0.001,,
1573592,1799.9890864100003,33.53,0.3244938552379608,18140,5384,2918.52685546875,292,0.5553579926490784,-556.126220703125,196686,0.001,,
1573752,1799.4568086300005,33.62,0.3265366852283478,18144,5385,2117.19775390625,292,0.21910780668258667,-580.1636962890625,196706,0.001,,
1573912,1799.1630880400003,33.74,0.3279895782470703,18148,5385,3111.111572265625,292,0.3247060775756836,-523.885498046875,196726,0.001,,
1574072,1796.1904220299998,33.98,0.32893577218055725,18152,5386,3366.73828125,292,0.3114888668060303,-555.248291015625,196746,0.001,,
1574272,1791.7260804499997,34.22,0.3287225365638733,18156,5387,4046.51953125,292,-0.6142099499702454,-547.0712890625,196771,0.001,,
1574496,1784.54253314,35.0,0.32772529125213623,18160,5387,5479.1142578125,292,0.39666545391082764,-536.539306640625,196799,0.001,,
1574584,1782.9776019599997,35.12,0.3274966776371002,18164,5388,3655.65625,292,0.16041278839111328,-528.091064453125,196810,0.001,,
1574792,1773.8066103599997,36.21,0.3270692825317383,18168,5388,1701.1363525390625,292,0.10682053864002228,-557.7115478515625,196836,0.001,,
1574976,1771.9168311,36.46,0.3265562951564789,18172,5389,2565.3876953125,292,0.5033929944038391,-588.7633666992188,196859,0.001,,
1575088,1778.6440790899997,36.88,0.3261476159095764,18176,5389,3073.58154296875,292,-0.24621924757957458,-572.6607666015625,196873,0.001,,
1575240,1806.19510087,37.11,0.3255031704902649,18180,5390,3184.831298828125,292,-0.13168390095233917,-513.859619140625,196892,0.001,,
1575368,1806.8389991899999,37.13,0.325115442276001,18184,5390,6399.7880859375,292,-0.07449451088905334,-554.06494140625,196908,0.001,,
1575528,1811.24618456,36.47,0.3245338499546051,18188,5391,3316.21826171875,292,-0.4117793142795563,-522.7652587890625,196928,0.001,,
1575632,1812.6089044799999,36.3,0.32386642694473267,18192,5391,5526.03369140625,292,-0.8930469751358032,-580.0645751953125,196941,0.001,,
1575792,1811.6187659199998,36.41,0.32221972942352295,18196,5392,4188.0751953125,292,-0.3851483464241028,-499.2698059082031,196961,0.001,,
1575960,1811.02503849,36.46,0.32043522596359253,18200,5392,2359.720703125,292,-0.055462539196014404,-590.7642211914062,196982,0.001,,
1576048,1812.58894676,36.33,0.3193318247795105,18204,5392,5433.96142578125,292,-0.5830288529396057,-443.76593017578125,196993,0.001,,
1576280,1807.1701135100002,36.64,0.3178054690361023,18208,5393,3803.21875,292,0.26861947774887085,-451.77978515625,197022,0.001,,
1576424,1805.57295575,36.77,0.31762591004371643,18212,5394,4371.0830078125,292,0.13236665725708008,-486.01177978515625,197040,0.001,,
1576592,1800.2188009,37.47,0.3175782561302185,18216,5394,2569.66796875,292,-0.11772556602954865,-518.389892578125,197061,0.001,,
1576760,1794.7090070600002,37.95,0.3174618184566498,18220,5395,4046.27587890625,292,-0.2508152425289154,-525.959716796875,197082,0.001,,
1576944,1792.45087561,38.28,0.3171168565750122,18224,5395,2512.78466796875,292,-0.10576218366622925,-607.1988525390625,197105,0.001,,
1577176,1790.93072257,38.42,0.31669023633003235,18228,5396,4952.4580078125,292,0.012871026992797852,-535.8956298828125,197134,0.001,,
1577240,1793.0688105599995,38.17,0.31664377450942993,18232,5396,2476.36328125,292,0.14192214608192444,-610.13134765625,197142,0.001,,
1577432,1765.2790088099998,38.21,0.3170120418071747,18236,5397,8384.931640625,292,0.4773840010166168,-530.625,197166,0.001,,
1577648,1765.5754742899999,38.23,0.31806036829948425,18240,5398,1523.763916015625,292,-0.27913403511047363,-585.401611328125,197193,0.001,,
1577744,1765.15067712,38.3,0.31828877329826355,18244,5398,4854.12939453125,292,0.11158724129199982,-530.7579345703125,197205,0.001,,
1577920,1766.3155011200004,38.1,0.31835687160491943,18248,5399,5668.6337890625,292,0.31025779247283936,-623.0322875976562,197227,0.001,,
1578000,1764.70656294,38.49,0.3182620108127594,18252,5399,3414.302490234375,292,-0.034612059593200684,-488.109375,197237,0.001,,
1578224,1768.7934058700002,38.35,0.31837648153305054,18256,5400,2939.34228515625,292,-0.22641578316688538,-526.33935546875,197265,0.001,,
1578400,1770.9444972500005,38.14,0.3182063400745392,18260,5400,9043.1376953125,292,-0.4154042899608612,-595.983642578125,197287,0.001,,
1578520,1771.3556390600002,38.07,0.31782954931259155,18264,5401,2065.85107421875,292,-0.014813214540481567,-551.1515502929688,197302,0.001,,
1578640,1658.1945210700003,39.64,0.3176620602607727,18268,5401,3214.247802734375,292,-0.15328779816627502,-625.908447265625,197317,0.001,,
1578776,1663.46181744,38.97,0.3175315856933594,18272,5402,5967.240234375,292,-0.759468674659729,-595.2802734375,197334,0.001,,
1578896,1695.07593709,38.17,0.3169665038585663,18276,5402,2683.068359375,292,0.1866457164287567,-472.36956787109375,197349,0.001,,
1579032,1693.3801902100001,38.01,0.316025048494339,18280,5403,3734.76171875,292,-0.5549166798591614,-505.2381896972656,197366,0.001,,
1579160,1691.4284022,38.05,0.3152901232242584,18284,5403,1872.85986328125,292,-0.1874220073223114,-616.433837890625,197382,0.001,,
1579352,1689.35421227,38.09,0.31439825892448425,18288,5404,2274.343994140625,292,-0.1822185516357422,-449.41424560546875,197406,0.001,,
1579464,1687.40133265,38.12,0.3143342435359955,18292,5404,4428.416015625,292,-0.07962466776371002,-527.5089111328125,197420,0.001,,
1579600,1687.1887843599998,38.13,0.31419140100479126,18296,5405,3635.6318359375,292,0.42106908559799194,-488.88092041015625,197437,0.001,,
1579728,1688.4214867899998,37.99,0.31411418318748474,18300,5405,1737.58349609375,292,0.009361833333969116,-474.3872985839844,197453,0.001,,
1579840,1689.3035942000001,37.94,0.31365615129470825,18304,5405,2868.6513671875,292,-0.5310996770858765,-545.6697998046875,197467,0.001,,
1579968,1688.38333392,37.96,0.31318479776382446,18308,5406,2852.035888671875,292,-0.2274477183818817,-637.1251831054688,197483,0.001,,
1580000,1693.3722979,37.65,0.31306785345077515,18309,5406,3322.993896484375,292,-0.17221808433532715,-592.5504150390625,197487,0.001,,
1580000,,,,,,,,,,,,35.0,1796.5341468
1580168,1691.78048021,37.79,0.31221815943717957,18312,5407,3858.9658203125,292,0.30221450328826904,-476.3751220703125,197508,0.001,,
1580240,1695.3960061700002,37.25,0.31199246644973755,18316,5407,3878.649658203125,292,-0.18805581331253052,-551.62353515625,197517,0.001,,
1580392,1701.24392375,36.74,0.31117600202560425,18320,5407,3337.78857421875,292,-0.5866305828094482,-475.8958740234375,197536,0.001,,
1580472,1703.91465487,36.35,0.3106001615524292,18324,5408,1773.42724609375,292,-0.5840632915496826,-466.52789306640625,197546,0.001,,
1580648,1706.42431067,36.1,0.3091059923171997,18328,5408,2625.01708984375,292,-0.8583563566207886,-534.73974609375,197568,0.001,,
1580760,1707.39102616,35.96,0.3078065514564514,18332,5409,2549.5029296875,292,-0.16826912760734558,-564.1405639648438,197582,0.001,,
1580896,1702.3731700399999,35.87,0.306016743183136,18336,5409,3619.367431640625,292,-0.23579198122024536,-618.3801879882812,197599,0.001,,
1581048,1703.0954498399997,35.76,0.3042309582233429,18340,5410,2558.47509765625,292,-0.9388893842697144,-590.68994140625,197618,0.001,,
1581168,1697.19039014,36.21,0.3024582862854004,18344,5410,35170.9453125,292,-0.020433127880096436,-548.8502197265625,197633,0.001,,
1581368,1696.4500019299999,36.31,0.299990713596344,18348,5411,7268.59814453125,292,-0.3999177813529968,-602.824951171875,197658,0.001,,
1581480,1694.20916982,36.16,0.29858651757240295,18352,5411,52464.609375,292,-0.24212417006492615,-554.7821655273438,197672,0.001,,
1581608,1659.71381362,36.48,0.2968541085720062,18356,5411,3221.6328125,292,-0.880614161491394,-450.34564208984375,197688,0.001,,
1581712,1664.6196660499998,35.94,0.29479435086250305,18360,5412,2365.030029296875,292,-0.6353705525398254,-501.46441650390625,197701,0.001,,
1581872,1665.77478653,35.91,0.29239192605018616,18364,5412,2820.226318359375,292,-0.931236743927002,-522.1510009765625,197721,0.001,,
1582000,1788.1147550899998,33.3,0.2897990047931671,18368,5413,9319.55859375,292,-0.1946585476398468,-571.887939453125,197737,0.001,,
1582160,1788.2287684399998,33.28,0.2874840795993805,18372,5413,3034.9384765625,292,-0.5476090908050537,-547.1832275390625,197757,0.001,,
1582320,1788.4829333300004,33.4,0.2849312126636505,18376,5414,3231.10205078125,292,-0.423713743686676,-441.9193115234375,197777,0.001,,
1582456,1792.04856531,33.37,0.2828861474990845,18380,5414,10334.65625,292,-0.45823585987091064,-556.4479370117188,197794,0.001,,
1582680,1791.90957515,33.46,0.28018423914909363,18384,5415,2924.5703125,292,-0.5411462783813477,-542.9667358398438,197822,0.001,,
1582784,1793.7509512900003,33.37,0.2793354094028473,18388,5415,3529.864501953125,292,-0.17888318002223969,-620.2013549804688,197835,0.001,,
1582952,1746.2550177700002,34.7,0.27825504541397095,18392,5416,3431.9794921875,292,-0.44037872552871704,-608.63818359375,197856,0.001,,
1583080,1745.8950964399999,34.72,0.27766165137290955,18396,5416,2890.59716796875,292,0.6372886896133423,-607.5366821289062,197872,0.001,,
1583280,1746.6450059000001,34.67,0.2775469720363617,18400,5417,5043.63623046875,292,0.25061509013175964,-482.12701416015625,197897,0.001,,
1583432,1744.38565196,34.91,0.27763885259628296,18404,5418,4877.2265625,292,-0.005609989166259766,-444.5927734375,197916,0.001,,
1583576,1744.9918243799996,34.91,0.2771708071231842,18408,5418,3555.296875,292,-0.4386970102787018,-471.63836669921875,197934,0.001,,
1583704,1747.23106808,34.76,0.27646201848983765,18412,5418,4150.271484375,292,0.564879298210144,-488.078125,197950,0.001,,
1583864,1748.8587198,34.63,0.2762806713581085,18416,5419,3720.509033203125,292,-0.4213378131389618,-555.9773559570312,197970,0.001,,
1583992,1747.1634798700002,34.72,0.2762748897075653,18420,5419,2820.9453125,292,0.8857240080833435,-556.5927124023438,197986,0.001,,
1584120,1746.8148752500003,34.76,0.2766358256340027,18424,5420,1746.677734375,292,0.4353104829788208,-545.4139404296875,198002,0.001,,
1584352,1746.6265335599999,34.81,0.2787444591522217,18428,5421,3349.385498046875,292,0.10438552498817444,-508.4703369140625,198031,0.001,,
1584512,1744.3986606200006,35.02,0.2803679406642914,18432,5421,3441.504638671875,292,0.509896457195282,-526.05517578125,198051,0.001,,
1584592,1774.7355473799998,35.32,0.28170886635780334,18436,5421,4704.1865234375,292,0.6992608308792114,-519.6478271484375,198061,0.001,,
1584808,1774.43889682,35.26,0.2848424017429352,18440,5422,15181.400390625,292,0.8294453024864197,-501.96734619140625,198088,0.001,,
1584912,1780.20277394,34.77,0.2864924669265747,18444,5422,3092.00390625,292,1.5629298686981201,-536.5732421875,198101,0.001,,
1585088,1776.83459592,35.07,0.28972989320755005,18448,5423,5600.2890625,292,1.1340229511260986,-511.94244384765625,198123,0.001,,
1585248,1782.07562015,34.69,0.29325413703918457,18452,5424,2041.718994140625,292,0.969853401184082,-522.8472900390625,198143,0.001,,
1585392,1816.2111938299997,34.34,0.2959817945957184,18456,5424,2539.378662109375,292,-0.1928790956735611,-556.8998413085938,198161,0.001,,
1585576,1812.3248546900002,34.78,0.29855671525001526,18460,5425,3873.4169921875,292,0.6178579330444336,-520.4418334960938,198184,0.001,,
1585712,1805.892856,35.07,0.3000141382217407,18464,5425,4907.8662109375,292,0.16007834672927856,-500.02020263671875,198201,0.001,,
1585944,1804.5459202399998,35.14,0.3020208179950714,18468,5426,2895.696044921875,292,0.011149629950523376,-530.39208984375,198230,0.001,,
1585976,1803.1351821599999,35.3,0.30212998390197754,18472,5426,1845.307373046875,292,-0.5400007963180542,-566.9745483398438,198234,0.001,,
1586192,1804.9067918299997,35.1,0.30272799730300903,18476,5427,2785.82861328125,292,-0.09603153169155121,-581.8506469726562,198261,0.001,,
1586272,1805.8798960199995,34.95,0.3029795289039612,18480,5427,3992.05859375,292,0.7209490537643433,-614.1873168945312,198271,0.001,,
1586448,1808.81267858,34.66,0.3028740882873535,18484,5428,1861.876220703125,292,0.07041424512863159,-556.3853759765625,198293,0.001,,
1586600,1807.73951975,34.76,0.30277061462402344,18488,5428,3975.56640625,292,-0.265727162361145,-548.049072265625,198312,0.001,,
1586768,1856.9179683899993,33.35,0.30283889174461365,18492,5429,2569.535400390625,292,0.477098286151886,-521.3550415039062,198333,0.001,,
1587016,1858.4113030200003,33.22,0.30390551686286926,18496,5429,3007.9375,292,0.20463037490844727,-478.466552734375,198364,0.001,,
1587120,1857.7303936800004,33.3,0.30428236722946167,18500,5430,7310.5537109375,292,-0.0529259592294693,-597.2311401367188,198377,0.001,,
1587344,1859.85836138,33.06,0.30536240339279175,18504,5431,1799.786865234375,292,-0.18007797002792358,-465.029052734375,198405,0.001,,
1587528,1779.4187452000003,38.75,0.305985689163208,18508,5431,1931.8802490234375,292,0.3971595764160156,-531.3429565429688,198428,0.001,,
1587728,1734.6635023700003,38.85,0.306347519159317,18512,5432,3122.51611328125,292,-0.07441568374633789,-516.832275390625,198453,0.001,,
1587816,1734.7648007000003,38.82,0.30652832984924316,18516,5432,3180.8134765625,292,0.166908860206604,-549.9947509765625,198464,0.001,,
1587952,1682.8377259,40.91,0.3072976768016815,18520,5433,4248.9677734375,292,0.3314337730407715,-650.7366333007812,198481,0.001,,
1588072,1682.3483662600001,40.92,0.30852264165878296,18524,5433,2414.73974609375,292,0.66512531042099,-544.2457275390625,198496,0.001,,
1588200,1682.8898422299999,40.85,0.3101842403411865,18528,5433,2865.8154296875,292,0.9520682692527771,-470.1891174316406,198512,0.001,,
1588312,1651.5523782500002,40.73,0.3123641908168793,18532,5434,3935.759521484375,292,0.996457040309906,-440.9501037597656,198526,0.001,,
1588464,1655.8795028199997,40.26,0.31569206714630127,18536,5434,3507.54638671875,292,0.49356764554977417,-482.20843505859375,198545,0.001,,
1588536,1656.5528657499997,40.28,0.3175318241119385,18540,5435,30186.818359375,292,1.087584376335144,-530.25439453125,198554,0.001,,
1588704,1657.4934439,40.17,0.3215799331665039,18544,5435,4248.5439453125,292,0.19984428584575653,-472.75128173828125,198575,0.001,,
1588784,1660.7581742299997,39.88,0.32300931215286255,18548,5435,5066.8232421875,292,0.535323977470398,-519.047607421875,198585,0.001,,
1588944,1660.3650129700002,40.03,0.32580673694610596,18552,5436,3256.268798828125,292,0.5219140648841858,-511.5566101074219,198605,0.001,,
1589024,1660.2119404999996,40.08,0.3268011510372162,18556,5436,2983.502685546875,292,0.3087427616119385,-638.9013671875,198615,0.001,,
1589192,1663.1566948100005,39.74,0.329196035861969,18560,5437,2622.029296875,292,0.2800421714782715,-528.0997924804688,198636,0.001,,
1589320,1668.12459359,39.55,0.33068037033081055,18564,5437,3700.506103515625,292,0.26032984256744385,-502.9154052734375,198652,0.001,,
1589512,1667.9334839800003,39.71,0.33187374472618103,18568,5438,3470.24072265625,292,0.004556715488433838,-499.82696533203125,198676,0.001,,
1589600,1667.9136290000004,39.78,0.33204540610313416,18572,5438,5649.6640625,292,0.06138874590396881,-506.7296447753906,198687,0.001,,
1589776,1664.24170641,40.23,0.33183491230010986,18576,5439,3101.6416015625,292,-0.5774576663970947,-549.7518920898438,198709,0.001,,
1589904,1629.3797259000003,40.43,0.3313817083835602,18580,5439,4142.328125,292,-0.3163551390171051,-562.634033203125,198725,0.001,,
1590000,1629.08726693,40.46,0.33085548877716064,18582,5440,2782.41845703125,292,-0.3518553376197815,-479.23602294921875,198737,0.001,,
1590000,,,,,,,,,,,,29.6,1903.8358062
1590040,1628.9892686499998,40.45,0.3304956555366516,18584,5440,3086.234130859375,292,-0.04700815677642822,-603.0999755859375,198742,0.001,,
1590168,1630.8900791100002,40.35,0.3292447030544281,18588,5440,2549.712158203125,292,-0.8560693264007568,-513.8587036132812,198758,0.001,,
1590328,1632.3041317400002,40.19,0.3268502652645111,18592,5441,9287.63671875,292,-0.613187849521637,-579.9950561523438,198778,0.001,,
1590512,1629.59690765,40.6,0.32466965913772583,18596,5442,4427.283203125,292,-0.3759181797504425,-559.8065185546875,198801,0.001,,
1590640,1628.99562402,40.75,0.3230670094490051,18600,5442,3453.380615234375,292,0.4064653217792511,-509.6490478515625,198817,0.001,,
1590800,1625.96590121,41.16,0.32191202044487,18604,5442,4180.033203125,292,-0.5148857235908508,-460.07891845703125,198837,0.001,,
1590904,1705.94042277,35.54,0.3206380605697632,18608,5443,4086.267333984375,292,-0.38031792640686035,-561.240478515625,198850,0.001,,
1591072,1751.1989401499998,35.37,0.31960371136665344,18612,5443,5532.4150390625,292,-0.04886926710605621,-495.2926025390625,198871,0.001,,
1591184,1748.4026593700003,35.87,0.3192690908908844,18616,5444,3545.9755859375,292,-0.08497238159179688,-557.15087890625,198885,0.001,,
1591368,1802.56383991,33.6,0.31928202509880066,18620,5444,2256.6982421875,292,0.11744631826877594,-587.98095703125,198908,0.001,,
1591424,1800.2697100199998,34.06,0.31933897733688354,18624,5444,4392.12353515625,292,-0.33091628551483154,-498.8706970214844,198915,0.001,,
1591640,1800.70233409,34.05,0.3189491629600525,18628,5445,2566.2158203125,292,-0.061065077781677246,-504.7797546386719,198942,0.001,,
1591728,1835.18464852,33.91,0.31866317987442017,18632,5445,1994.42333984375,292,-0.1673879325389862,-548.5875244140625,198953,0.001,,
1591880,1835.8545140400001,33.89,0.31795915961265564,18636,5446,3791.685546875,292,-0.4908541738986969,-546.856201171875,198972,0.001,,
1591976,1830.4751151200003,34.39,0.3174327313899994,18640,5446,2641.46728515625,292,0.2210192084312439,-505.69024658203125,198984,0.001,,
1592136,1828.56357558,34.64,0.3166411817073822,18644,5447,6873.109375,292,0.06408423185348511,-572.3707275390625,199004,0.001,,
1592304,1827.8317891900003,34.81,0.31622835993766785,18648,5447,3087.43603515625,292,0.1594787985086441,-512.805419921875,199025,0.001,,
1592448,1828.8081226699996,34.78,0.316119521856308,18652,5448,2396.728515625,292,-0.387527197599411,-576.0093383789062,199043,0.001,,
1592632,1829.1522016999998,34.78,0.31565287709236145,18656,5449,1990.344970703125,292,-0.4714509844779968,-683.125732421875,199066,0.001,,
1592752,1829.0012522299999,34.81,0.31497958302497864,18660,5449,3513.94287109375,292,0.12900270521640778,-630.431640625,199081,0.001,,
1592904,1829.2275318099992,34.92,0.31404465436935425,18664,5449,2995.08056640625,292,-0.6953097581863403,-489.542236328125,199100,0.001,,
1593056,1829.9961453000005,34.82,0.3127609193325043,18668,5450,4077.781005859375,292,-1.0085840225219727,-511.4634094238281,199119,0.001,,
1593288,1821.6290911199999,35.95,0.3093922436237335,18672,5451,3459.093994140625,292,-0.4015345573425293,-503.3590087890625,199148,0.001,,
1593352,1821.42813019,36.0,0.308508038520813,18676,5451,2545.3662109375,292,-0.21469362080097198,-570.5943603515625,199156,0.001,,
1593576,1853.4766982199997,36.2,0.30616873502731323,18680,5452,2947.6728515625,292,0.03788718581199646,-540.98828125,199184,0.001,,
1593624,1852.0344137999998,36.41,0.3057357668876648,18684,5452,2735.012939453125,292,-0.310629278421402,-481.882568359375,199190,0.001,,
1593856,1850.7504043999998,36.48,0.30308693647384644,18688,5453,4707.2822265625,292,-0.23679979145526886,-549.7858276367188,199219,0.001,,
1593904,1848.4080358,36.67,0.3024407625198364,18692,5453,4154.74658203125,292,-0.6826968193054199,-547.91943359375,199225,0.001,,
1594112,1850.22334356,36.29,0.3005416989326477,18696,5453,4675.8525390625,292,-0.10644353181123734,-590.3916015625,199251,0.001,,
1594144,1850.2451944099998,36.09,0.30016759037971497,18700,5454,1641.03759765625,292,-0.2283458411693573,-546.230712890625,199255,0.001,,
1594360,1852.39281498,35.6,0.29965314269065857,18704,5454,4250.54931640625,292,0.4998158812522888,-533.989501953125,199282,0.001,,
1594472,1850.9984805699999,35.66,0.2996658682823181,18708,5455,2416.98193359375,292,0.3758922219276428,-458.67462158203125,199296,0.001,,
1594608,1843.81395512,35.97,0.29986315965652466,18712,5455,6972.55908203125,292,0.24992668628692627,-492.24139404296875,199313,0.001,,
1594736,1845.7324637000002,35.58,0.3004443049430847,18716,5456,2590.44140625,292,0.17153725028038025,-551.5482177734375,199329,0.001,,
1594880,1844.2874038300004,35.73,0.30114567279815674,18720,5456,2225.356201171875,292,-0.1738487184047699,-550.9783935546875,199347,0.001,,
1595000,1844.8208528599998,35.49,0.30129677057266235,18724,5456,5211.96875,292,-0.1854124665260315,-483.6205139160156,199362,0.001,,
1595200,1843.8728872100003,35.59,0.3007968068122864,18728,5457,12748.740234375,292,-0.3116883933544159,-583.3021240234375,199387,0.001,,
1595280,1842.17477468,35.86,0.3005376160144806,18732,5457,5889.140625,292,0.19030137360095978,-520.864501953125,199397,0.001,,
1595520,1839.18237226,36.23,0.2992865741252899,18736,5458,17922.427734375,292,-1.0318918228149414,-538.3863525390625,199427,0.001,,
1595568,1842.90947002,35.93,0.29884058237075806,18740,5458,3370.43359375,292,-0.7342536449432373,-571.662353515625,199433,0.001,,
1595792,1842.44201367,35.95,0.2961767613887787,18744,5459,3575.62255859375,292,-0.9871758222579956,-606.8027954101562,199461,0.001,,
1595848,1841.6986256999996,35.98,0.2950780987739563,18748,5459,3035.82275390625,292,-1.0850403308868408,-524.6919555664062,199468,0.001,,
1596112,1838.8579113000003,36.26,0.29110878705978394,18752,5460,6655.34423828125,292,-0.2697902321815491,-535.556640625,199501,0.001,,
1596176,1834.9878473400001,36.62,0.29049375653266907,18756,5460,2009.6134033203125,292,0.03406345844268799,-478.5303039550781,199509,0.001,,
