train/ent_coef,rollout/ep_len_mean,time/total_timesteps,train/critic_loss,train/n_updates,train/learning_rate,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/actor_loss,time/fps,train/ent_coef_loss,eval/mean_reward,eval/mean_ep_length
0.22487804293632507,346.43,391720,655.674072265625,48952,0.001,1652,-1510.22628681,1403,285.72705078125,279,0.4619660973548889,,
0.22961679100990295,345.95,393120,2259.5810546875,49127,0.001,1656,-1525.79608648,1406,354.49041748046875,279,-0.7184202671051025,,
0.2123648226261139,353.73,395304,3540.964111328125,49400,0.001,1660,-1546.38686367,1412,336.24493408203125,279,-0.7281737923622131,,
0.21888898313045502,341.26,397824,796.7975463867188,49715,0.001,1664,-1575.3136788399997,1419,292.6978759765625,280,-0.011340856552124023,,
0.2172216922044754,334.68,400000,2359.8017578125,49987,0.001,1667,-1544.7849395300002,1425,349.32843017578125,280,-0.21213103830814362,,
,,400000,,,,,,,,,,-3600.6413497999993,639.6
0.21732479333877563,343.55,400200,2640.2119140625,50012,0.001,1668,-1569.4166053800002,1431,307.6752624511719,279,0.12945495545864105,,
0.2164330631494522,365.43,401944,2041.7835693359375,50230,0.001,1672,-1672.7584033100002,1436,264.23907470703125,279,-0.7850617170333862,,
0.21063578128814697,367.7,402528,6192.48583984375,50303,0.001,1676,-1724.3828838800002,1437,320.058837890625,280,-0.3745077848434448,,
0.20694969594478607,365.18,403808,2701.434814453125,50463,0.001,1680,-1704.8708736100002,1440,285.783935546875,280,-0.00895741581916809,,
0.20729580521583557,363.34,404304,2982.13037109375,50525,0.001,1684,-1691.1977707800002,1442,280.2874450683594,280,0.925272524356842,,
0.20698218047618866,357.17,405128,2419.67529296875,50628,0.001,1688,-1684.6204720899998,1444,317.7558288574219,280,-0.33110302686691284,,
0.20271196961402893,352.48,406552,2827.286865234375,50806,0.001,1692,-1693.5110659399998,1447,279.9004821777344,280,0.016615480184555054,,
0.17848463356494904,352.34,409880,4137.544921875,51222,0.001,1696,-1769.42253797,1457,360.90509033203125,281,-0.4988148808479309,,
0.17750592529773712,352.34,410000,3136.639892578125,51237,0.001,1696,-1769.42253797,1457,288.26019287109375,281,-0.5383418798446655,,
,,410000,,,,,,,,,,-6691.269185599999,1000.0
0.18244682252407074,373.15,412592,1255.601318359375,51561,0.001,1700,-1982.7896914199998,1474,308.73358154296875,279,1.206202745437622,,
0.20682260394096375,396.0,415440,2983.0185546875,51917,0.001,1704,-2067.9732895,1481,345.8551025390625,280,0.20077818632125854,,
0.2325628250837326,403.49,417616,7787.6142578125,52189,0.001,1708,-2124.49008689,1487,332.48065185546875,280,0.34463194012641907,,
0.21862724423408508,419.09,419808,878.1943359375,52463,0.001,1712,-2237.8883667,1494,278.1654052734375,280,-0.3080604672431946,,
0.21586783230304718,419.09,420000,639.83251953125,52487,0.001,1712,-2237.8883667,1494,303.2958679199219,281,-0.6271804571151733,,
,,420000,,,,,,,,,,-8851.3264364,1000.0
0.20476092398166656,430.54,421880,1382.714599609375,52722,0.001,1716,-2370.6139584,1508,313.07989501953125,279,0.21321401000022888,,
0.19826845824718475,438.02,423592,868.7796630859375,52936,0.001,1720,-2539.1287658300002,1513,304.5396423339844,279,-0.6718559265136719,,
0.1880749613046646,456.42,425128,812.9085693359375,53128,0.001,1724,-2622.97756745,1517,316.9858093261719,280,-0.6248629689216614,,
0.19112493097782135,455.43,427064,1037.903564453125,53370,0.001,1728,-2612.60368591,1522,314.12188720703125,280,0.15747076272964478,,
0.19365811347961426,432.0,427696,3128.6767578125,53449,0.001,1732,-2490.25950891,1523,293.12493896484375,280,-0.19909819960594177,,
0.19410674273967743,421.39,428624,3266.2373046875,53565,0.001,1736,-2441.83114769,1526,330.68212890625,280,0.31699037551879883,,
0.1918078511953354,411.78,430000,1440.407470703125,53737,0.001,1737,-2410.7761019,1530,286.75103759765625,281,-0.39365649223327637,,
,,430000,,,,,,,,,,-3234.5809556,614.0
0.18884725868701935,424.33,431256,754.7996826171875,53894,0.001,1740,-2412.1652822600004,1539,324.09454345703125,280,0.15440401434898376,,
0.19602026045322418,414.51,433160,3857.939453125,54132,0.001,1744,-2483.6582024599998,1544,276.6619873046875,280,0.847119927406311,,
0.1997947245836258,414.33,434312,917.3178100585938,54276,0.001,1748,-2506.993535439999,1547,282.78045654296875,280,0.17383119463920593,,
0.19837984442710876,426.41,435392,539.865478515625,54411,0.001,1752,-2612.8169813,1549,327.64154052734375,280,-0.9356353282928467,,
0.19579537212848663,431.55,435952,3209.615478515625,54481,0.001,1756,-2685.6950763900004,1551,310.81671142578125,280,-0.45859044790267944,,
0.19182133674621582,423.21,436976,1650.6080322265625,54609,0.001,1760,-2663.20010065,1554,326.13104248046875,281,-0.36381879448890686,,
0.2020951360464096,421.54,440000,2436.73095703125,54987,0.001,1762,-2610.77985571,1562,343.02972412109375,281,1.0765498876571655,,
,,440000,,,,,,,,,,-2114.6431224000003,442.4
0.20641371607780457,426.11,440704,6303.638671875,55075,0.001,1764,-2610.24269894,1568,326.0589294433594,281,0.47366243600845337,,
0.2103603035211563,425.86,441152,7688.46240234375,55131,0.001,1768,-2705.6344340699998,1569,340.737060546875,281,0.3789651691913605,,
0.21582789719104767,414.12,442448,2170.27685546875,55293,0.001,1772,-2660.5616151899994,1572,272.21441650390625,281,0.0818808376789093,,
0.215823233127594,408.69,443624,879.8829345703125,55440,0.001,1776,-2692.6993021699996,1575,364.75347900390625,281,-1.1233632564544678,,
0.2027946263551712,412.5,445208,6828.3232421875,55638,0.001,1780,-2686.9308722,1579,310.5401916503906,281,-1.2033888101577759,,
0.19872356951236725,420.29,446320,2179.992919921875,55777,0.001,1784,-2727.8630061900003,1582,281.99285888671875,281,0.037038832902908325,,
0.18607071042060852,416.45,448312,1808.19287109375,56026,0.001,1788,-2678.20766863,1588,322.5157165527344,282,-0.9798750877380371,,
0.18207485973834991,427.81,448768,864.5729370117188,56083,0.001,1792,-2807.66047548,1589,303.34710693359375,282,-0.17856258153915405,,
0.18089167773723602,422.52,449024,1134.6446533203125,56115,0.001,1796,-2642.8203130599995,1590,336.0560302734375,282,0.2221142053604126,,
0.17920026183128357,399.96,450000,2211.45751953125,56237,0.001,1799,-2415.46573427,1592,266.6070556640625,282,-0.1851692497730255,,
,,450000,,,,,,,,,,-2534.654915,436.0
0.17895889282226562,392.42,450112,847.8304443359375,56251,0.001,1800,-2395.7984681800003,1597,280.51922607421875,281,0.7202184200286865,,
0.17895644903182983,364.18,450384,2215.908203125,56285,0.001,1804,-2293.5033209199996,1597,314.50616455078125,281,-0.31545376777648926,,
0.17872528731822968,349.84,451472,880.9534912109375,56421,0.001,1808,-2206.30315891,1600,273.6540832519531,282,0.3206632733345032,,
0.18969325721263885,346.31,453080,1121.7454833984375,56622,0.001,1812,-2146.9619892200003,1604,312.61932373046875,282,-0.14843988418579102,,
0.1889791339635849,339.29,454216,9640.58984375,56764,0.001,1816,-2071.7349919,1607,325.48858642578125,282,-0.292571485042572,,
0.19223004579544067,336.07,456648,1811.5780029296875,57068,0.001,1820,-1930.2031619599998,1614,309.89044189453125,282,0.39771392941474915,,
0.18323124945163727,330.63,458616,855.433349609375,57314,0.001,1824,-1934.9860763200004,1619,364.978515625,283,-0.87291419506073,,
0.17676351964473724,330.01,459672,870.97314453125,57446,0.001,1828,-1931.3576693399998,1621,338.29437255859375,283,-0.5649111270904541,,
0.1735343188047409,330.01,460000,887.66259765625,57487,0.001,1828,-1931.3576693399998,1622,368.75677490234375,283,-1.285526990890503,,
,,460000,,,,,,,,,,-4863.224773999999,858.2
0.17133639752864838,348.18,463536,1135.7357177734375,57929,0.001,1832,-2003.1309533599997,1639,364.5281066894531,282,0.5028350353240967,,
0.17338377237319946,364.63,464672,1392.8580322265625,58071,0.001,1836,-2077.34332125,1642,298.0646667480469,282,-0.14052027463912964,,
0.17796280980110168,351.65,467176,2154.229736328125,58384,0.001,1840,-2052.63277225,1649,303.1474304199219,283,0.5217996835708618,,
0.1944006234407425,362.8,469752,802.6044921875,58706,0.001,1844,-2044.4199032500003,1655,386.48052978515625,283,-0.8452359437942505,,
0.19313035905361176,364.88,470000,728.538818359375,58737,0.001,1846,-2087.37612906,1655,382.81793212890625,283,0.05354231968522072,,
,,470000,,,,,,,,,,-3736.9166182,1000.0
0.19182871282100677,370.83,470624,2737.66259765625,58815,0.001,1848,-2060.00396388,1667,349.94488525390625,282,-0.024813324213027954,,
0.1898716539144516,362.85,471376,3937.14794921875,58909,0.001,1852,-1990.46760775,1669,310.8822021484375,282,-0.10029467940330505,,
0.18260908126831055,357.52,473464,2887.533203125,59170,0.001,1856,-1890.85527831,1674,334.84429931640625,282,-0.7332097887992859,,
0.17696142196655273,379.65,477784,3368.629150390625,59710,0.001,1860,-1942.4842381000003,1686,344.01025390625,283,1.104745626449585,,
0.18114210665225983,391.67,478624,3348.338134765625,59815,0.001,1864,-2067.27329377,1688,333.1052551269531,283,0.0001029670238494873,,
0.1810406744480133,387.59,480000,722.889404296875,59987,0.001,1866,-2035.80228552,1692,354.964599609375,283,0.10697777569293976,,
,,480000,,,,,,,,,,-2864.3815454000005,857.8
0.18373747169971466,392.2,480480,1197.34814453125,60047,0.001,1868,-1985.5417945599997,1701,313.32177734375,282,-0.48107901215553284,,
0.16895054280757904,395.4,484208,745.945556640625,60513,0.001,1872,-1972.61187291,1711,331.691650390625,282,-0.033760666847229004,,
0.1909387856721878,407.43,486648,810.0421142578125,60818,0.001,1876,-2078.98243708,1717,289.0526123046875,283,1.4344550371170044,,
0.19638772308826447,410.09,487712,1229.414794921875,60951,0.001,1880,-2123.3112845299997,1719,308.05938720703125,283,0.030677855014801025,,
0.18316495418548584,430.9,489128,3440.039794921875,61128,0.001,1884,-2210.9478871099996,1723,277.39898681640625,283,-0.7086359858512878,,
0.1798667311668396,431.44,490000,3560.3203125,61237,0.001,1885,-2213.4095193800003,1725,312.93731689453125,283,-1.10149085521698,,
,,490000,,,,,,,,,,-4090.9405168,827.6
0.18391400575637817,450.37,495392,2315.45751953125,61911,0.001,1888,-2298.04045597,1746,283.75335693359375,283,0.16366399824619293,,
0.18902263045310974,473.96,497128,7060.6142578125,62128,0.001,1892,-2276.2050166,1751,300.3056640625,283,-1.0034359693527222,,
0.18873094022274017,489.79,499648,750.4775390625,62443,0.001,1896,-2424.3074446699998,1757,311.9229736328125,284,-0.2333957850933075,,
0.1872459501028061,489.79,500000,1571.329833984375,62487,0.001,1896,-2424.3074446699998,1758,244.99676513671875,284,-0.362590491771698,,
,,500000,,,,,,,,,,-2734.8640298,620.8
0.18540555238723755,505.28,503304,1064.9388427734375,62900,0.001,1900,-2518.39169361,1772,333.8516540527344,283,0.1713641881942749,,
0.194851353764534,521.78,504672,2441.754150390625,63071,0.001,1904,-2593.2598299099996,1776,221.08984375,284,0.5274564027786255,,
0.19966548681259155,543.87,505128,2097.68017578125,63128,0.001,1908,-2702.8419148700004,1777,284.34222412109375,284,0.5918270349502563,,
0.20386174321174622,542.65,508312,837.9263916015625,63526,0.001,1912,-2720.8162278699997,1785,294.5958251953125,284,-1.5355325937271118,,
0.19009807705879211,538.27,509808,3310.498046875,63713,0.001,1916,-2635.2854884900003,1789,274.5987548828125,284,-0.757044792175293,,
0.1887359321117401,538.27,510000,7981.87646484375,63737,0.001,1916,-2635.2854884900003,1789,251.58367919921875,284,-0.24157288670539856,,
,,510000,,,,,,,,,,-1717.4403418000002,658.6
0.1837412565946579,544.99,511256,912.3777465820312,63894,0.001,1920,-2732.2783082499996,1799,244.72433471679688,284,0.23037436604499817,,
0.17252321541309357,553.36,513280,4589.580078125,64147,0.001,1924,-2793.9234925900005,1804,214.24998474121094,284,0.02332243323326111,,
0.1764848828315735,547.6,514184,775.7017822265625,64260,0.001,1928,-2824.46317529,1806,268.33953857421875,284,1.039301872253418,,
0.18130822479724884,534.34,516640,4600.69189453125,64567,0.001,1932,-2788.678517809999,1813,273.882080078125,284,0.03913694620132446,,
0.18782104551792145,527.38,519840,1047.715576171875,64967,0.001,1936,-2773.5664329600004,1821,245.78182983398438,285,0.5410679578781128,,
0.18810530006885529,527.96,520000,4122.69873046875,64987,0.001,1937,-2784.9881046200003,1821,224.91232299804688,285,-1.1847097873687744,,
,,520000,,,,,,,,,,-1213.0053132,330.2
0.18813474476337433,535.61,520344,1393.51171875,65030,0.001,1940,-2856.9666245700005,1826,230.83828735351562,284,-0.10881069302558899,,
0.19341102242469788,527.67,521280,3113.774169921875,65147,0.001,1944,-2830.55165955,1828,210.6850128173828,285,1.432440161705017,,
0.20677460730075836,519.68,522376,4014.5693359375,65284,0.001,1948,-2736.35790919,1831,232.6977081298828,285,1.0974408388137817,,
0.21253083646297455,518.22,523136,1957.089599609375,65379,0.001,1952,-2681.3428679400004,1833,306.21343994140625,285,0.03173056244850159,,
0.20616115629673004,517.71,524512,4112.91748046875,65551,0.001,1956,-2679.02222057,1837,252.284423828125,285,-0.28657886385917664,,
0.19876599311828613,501.09,525920,2912.487548828125,65727,0.001,1960,-2634.4252278900003,1840,287.76348876953125,285,-0.0323915034532547,,
0.1911638230085373,494.7,527080,675.5572509765625,65872,0.001,1964,-2478.38086878,1843,275.1759948730469,285,-0.5843903422355652,,
0.19131554663181305,487.89,529808,1985.512451171875,66213,0.001,1968,-2452.17006595,1850,277.7707214355469,286,-0.5248718857765198,,
0.1905478537082672,487.89,530000,518.6483154296875,66237,0.001,1968,-2452.17006595,1851,277.4959411621094,286,-0.46292367577552795,,
,,530000,,,,,,,,,,-1701.7702824,488.4
0.1897905319929123,489.14,532512,625.3421630859375,66551,0.001,1972,-2490.0528665399997,1862,280.91253662109375,285,0.08549715578556061,,
0.19007356464862823,471.84,533480,602.663330078125,66672,0.001,1976,-2291.35212193,1865,280.6529235839844,285,-0.4146018922328949,,
0.18635079264640808,483.21,534864,2132.23046875,66845,0.001,1980,-2325.99876892,1869,265.28082275390625,286,-0.5588651895523071,,
0.17997869849205017,470.25,536328,1065.11181640625,67028,0.001,1984,-2304.11308565,1872,306.51953125,286,-0.698848307132721,,
0.17756712436676025,450.06,537784,3268.254638671875,67210,0.001,1988,-2246.9501610999996,1876,287.5486755371094,286,0.3249901533126831,,
0.17836914956569672,446.35,540000,1954.19873046875,67487,0.001,1989,-2233.47080401,1882,306.99114990234375,286,0.7369526028633118,,
,,540000,,,,,,,,,,-3836.0432974000005,1000.0
0.17959977686405182,426.53,540656,728.541015625,67569,0.001,1992,-2175.53797976,1894,289.62115478515625,285,-0.24725213646888733,,
0.18031585216522217,406.55,540960,860.627685546875,67607,0.001,1996,-2098.18936099,1895,301.09075927734375,285,0.7277121543884277,,
0.18074041604995728,386.25,541456,659.0264892578125,67669,0.001,2000,-2056.5615375699995,1896,284.8016357421875,285,-0.1664924919605255,,
0.18068256974220276,365.1,541832,736.2997436523438,67716,0.001,2004,-2005.4618833499999,1897,293.22723388671875,285,0.05590963363647461,,
0.18057559430599213,346.64,541992,6237.11767578125,67736,0.001,2008,-1943.6476117299999,1897,330.52752685546875,285,-0.08387702703475952,,
0.18112224340438843,350.5,543736,697.7987060546875,67954,0.001,2012,-1940.4231327200002,1902,311.6881103515625,285,0.8682781457901001,,
0.1858842521905899,358.34,544688,541.2314453125,68073,0.001,2016,-2006.3797753400004,1904,276.5325927734375,285,0.03726990520954132,,
0.1875600963830948,349.23,545464,1580.75634765625,68170,0.001,2020,-1886.23096126,1906,306.2482604980469,286,0.5480355024337769,,
0.18822583556175232,347.26,547808,3292.96533203125,68463,0.001,2024,-1853.57738025,1914,308.2752990722656,286,-0.8781031370162964,,
0.15935756266117096,350.02,550000,3727.628662109375,68737,0.001,2026,-1868.9526521700004,1920,300.3385925292969,286,-0.5901073813438416,,
,,550000,,,,,,,,,,-1092.0829748,556.8
0.15786203742027283,350.68,550216,3876.13916015625,68764,0.001,2028,-1782.6145479400002,1926,283.6752624511719,285,-0.5373861193656921,,
0.15726213157176971,357.54,551936,735.350830078125,68979,0.001,2032,-1750.09661964,1931,272.476318359375,285,0.6306247711181641,,
0.16371473670005798,351.72,553128,3912.953369140625,69128,0.001,2036,-1710.1174998199997,1934,258.0416259765625,285,1.1046587228775024,,
0.17746759951114655,356.55,556864,833.4110717773438,69595,0.001,2040,-1723.8855650899998,1945,256.0185852050781,286,0.44268476963043213,,
0.17472141981124878,379.33,560000,2685.8427734375,69987,0.001,2043,-1841.9511679299999,1954,302.6443786621094,286,-0.8250746130943298,,
,,560000,,,,,,,,,,-1812.2657385999998,460.6
0.17114251852035522,370.24,560664,3050.610595703125,70070,0.001,2044,-1800.32379146,1961,296.9213562011719,285,0.3347390592098236,,
0.1703239381313324,393.19,561200,4749.0546875,70137,0.001,2048,-1937.0755830599999,1962,322.6469421386719,285,0.03454938530921936,,
0.17172645032405853,387.16,562960,3092.8876953125,70357,0.001,2052,-1901.4008443000002,1968,256.150634765625,285,0.18652573227882385,,
0.17025548219680786,391.5,564256,842.6265258789062,70519,0.001,2056,-1912.5941682500002,1972,241.62261962890625,286,-0.9403845071792603,,
0.16610895097255707,395.43,565160,677.2537841796875,70632,0.001,2060,-1941.8611053,1975,310.9529724121094,286,0.01586151123046875,,
0.16472789645195007,385.8,566904,1658.36376953125,70850,0.001,2064,-1949.4137325799998,1981,254.135498046875,286,0.9848319292068481,,
0.17588642239570618,394.42,569960,4867.65234375,71232,0.001,2068,-1953.8833438800002,1991,360.07659912109375,286,-0.1283016800880432,,
0.17610064148902893,394.42,570000,1246.2205810546875,71237,0.001,2068,-1953.8833438800002,1991,395.0926208496094,286,0.061580121517181396,,
,,570000,,,,,,,,,,-4281.7898006000005,822.2
0.18463245034217834,404.08,572480,2828.136962890625,71547,0.001,2072,-1966.90024714,2006,288.8905029296875,285,0.4271307587623596,,
0.18221452832221985,415.12,574768,1273.9051513671875,71833,0.001,2076,-1986.8202074900003,2012,326.09832763671875,285,-0.7096369862556458,,
0.1808403879404068,422.28,577960,1786.3778076171875,72232,0.001,2080,-2078.27829676,2020,303.07647705078125,286,0.06723877787590027,,
0.18269705772399902,421.07,580000,4690.2890625,72487,0.001,2082,-2013.0851107699998,2026,309.95648193359375,286,0.5069179534912109,,
,,580000,,,,,,,,,,-6608.7255722,1000.0
0.172562375664711,434.89,581568,4493.509765625,72683,0.001,2084,-2100.04574364,2040,326.2000732421875,285,-0.15355506539344788,,
0.1774536371231079,449.69,583432,3341.841796875,72916,0.001,2088,-2162.46719787,2044,293.18994140625,285,0.7899332046508789,,
0.18773624300956726,464.71,585960,2796.0107421875,73232,0.001,2092,-2207.71525277,2051,311.11724853515625,285,-0.6465463638305664,,
0.17785213887691498,470.45,590000,588.3194580078125,73737,0.001,2094,-2217.44987459,2061,292.7601318359375,286,0.5527936816215515,,
,,590000,,,,,,,,,,-3789.2778424,1000.0
0.18225030601024628,485.48,590488,2116.90966796875,73798,0.001,2096,-2260.79279413,2073,309.29046630859375,284,0.5932360887527466,,
0.18317613005638123,512.58,591432,775.60888671875,73916,0.001,2100,-2260.2391998700004,2075,334.2327880859375,284,-0.530932605266571,,
0.1651095598936081,531.14,593088,1058.79345703125,74123,0.001,2104,-2268.13103233,2081,287.953857421875,284,-0.34287160634994507,,
0.16028013825416565,529.43,594432,2210.41064453125,74291,0.001,2108,-2220.2266937000004,2085,302.6113586425781,285,-0.6682281494140625,,
0.15819378197193146,529.12,596648,878.130615234375,74568,0.001,2112,-2260.5907239999997,2092,290.78753662109375,285,-0.14001810550689697,,
0.16267217695713043,530.19,598912,3774.21142578125,74851,0.001,2116,-2209.505342,2100,300.7278747558594,285,-0.8359029293060303,,
0.15815874934196472,530.68,600000,1513.154052734375,74987,0.001,2117,-2209.75288436,2104,279.9719543457031,285,-0.028773918747901917,,
,,600000,,,,,,,,,,-1632.9014578000001,446.2
0.15891771018505096,545.46,601464,2901.27978515625,75170,0.001,2120,-2272.6124126199998,2112,258.1195068359375,284,-0.4648453891277313,,
0.16534392535686493,558.36,602624,2735.17138671875,75315,0.001,2124,-2244.8882864300003,2116,310.432861328125,284,0.8467212319374084,,
0.18891386687755585,548.88,605528,1284.479248046875,75678,0.001,2128,-2226.69235538,2125,255.05078125,284,-0.07861408591270447,,
0.19188472628593445,543.94,606616,873.010498046875,75814,0.001,2132,-2274.9962082399998,2129,266.2118225097656,284,0.21063828468322754,,
0.18857380747795105,552.33,609488,1278.168212890625,76173,0.001,2136,-2284.9594456,2139,252.204345703125,284,-0.6717119216918945,,
0.18411117792129517,552.33,610000,10697.001953125,76237,0.001,2136,-2284.9594456,2140,267.8528747558594,284,-0.6276180744171143,,
,,610000,,,,,,,,,,-3701.0550694,811.8
0.17573487758636475,564.96,613888,1060.034423828125,76723,0.001,2140,-2301.5876478600003,2161,262.7710876464844,283,-0.9851406216621399,,
0.17399705946445465,574.06,615288,2025.94775390625,76898,0.001,2144,-2304.76337015,2166,281.8621826171875,283,0.14196136593818665,,
0.1890449970960617,555.27,617488,1145.0810546875,77173,0.001,2148,-2204.74125137,2173,198.75466918945312,284,0.8823548555374146,,
0.1985229104757309,560.64,620000,3430.02734375,77487,0.001,2149,-2209.17986675,2182,225.8388671875,284,-0.6429347395896912,,
,,620000,,,,,,,,,,-4104.2895006,1000.0
0.19337248802185059,578.97,620704,2700.8759765625,77575,0.001,2152,-2312.68617172,2194,278.8707275390625,282,-0.368860125541687,,
0.17425419390201569,590.87,623848,1478.181884765625,77968,0.001,2156,-2383.98994729,2204,223.94830322265625,282,-0.5198397040367126,,
0.17312370240688324,593.66,624176,2074.9794921875,78009,0.001,2160,-2352.7065683799997,2205,246.5634765625,282,0.2818099856376648,,
0.17903541028499603,607.71,629144,2379.873291015625,78630,0.001,2164,-2365.9251787800004,2221,256.5394287109375,283,0.8821582794189453,,
0.1824028640985489,607.71,630000,1546.903076171875,78737,0.001,2164,-2365.9251787800004,2224,247.08502197265625,283,-0.16719962656497955,,
,,630000,,,,,,,,,,-2779.7464181999994,621.6
0.182364359498024,615.84,632080,793.077392578125,78997,0.001,2168,-2425.44966309,2237,233.33892822265625,282,0.19747841358184814,,
0.1870415061712265,626.74,633472,685.5902099609375,79171,0.001,2172,-2442.0966138100002,2241,266.3190002441406,282,0.16395583748817444,,
0.19315066933631897,611.78,635328,694.2304077148438,79403,0.001,2176,-2388.46604186,2247,254.75146484375,282,-0.8057622909545898,,
0.1862778514623642,605.37,639472,3637.04931640625,79921,0.001,2180,-2249.49350951,2261,258.9264221191406,282,0.46306973695755005,,
0.1866786628961563,608.73,640000,605.75439453125,79987,0.001,2181,-2323.09862246,2262,251.68234252929688,282,0.7245935201644897,,
,,640000,,,,,,,,,,-3935.7707308,1000.0
0.18841911852359772,596.33,641432,4372.07763671875,80166,0.001,2184,-2219.55417217,2277,254.7263946533203,281,-0.29093116521835327,,
0.1981923133134842,602.95,643328,890.18603515625,80403,0.001,2188,-2213.3037807700002,2283,242.6333465576172,281,1.4174083471298218,,
0.18772125244140625,604.93,647488,2117.394775390625,80923,0.001,2192,-2229.53684124,2296,290.1795654296875,281,-0.8020410537719727,,
0.1803259551525116,610.27,649912,2082.998046875,81226,0.001,2196,-2266.84624987,2304,298.6993713378906,282,0.6023940443992615,,
0.18073585629463196,610.27,650000,4799.15234375,81237,0.001,2196,-2266.84624987,2304,293.345458984375,282,0.5641344785690308,,
,,650000,,,,,,,,,,-2863.2987552,807.4
0.19341954588890076,606.05,653232,525.2208862304688,81641,0.001,2200,-2299.79996256,2322,274.1709289550781,281,-0.5558295249938965,,
0.19193677604198456,614.63,655056,2660.549560546875,81869,0.001,2204,-2349.8490265000005,2328,324.29693603515625,281,-0.07650408148765564,,
0.18760883808135986,626.57,657680,6813.75,82197,0.001,2208,-2377.2250924900004,2336,244.0388946533203,281,-0.5158721804618835,,
0.1848600059747696,628.75,658928,3335.6416015625,82353,0.001,2212,-2324.92080022,2340,297.63623046875,281,0.5798785090446472,,
0.1905602067708969,621.88,659952,476.87591552734375,82481,0.001,2216,-2321.35198911,2344,315.8341979980469,281,0.6114075779914856,,
0.1908736526966095,621.88,660000,649.93359375,82487,0.001,2216,-2321.35198911,2344,315.1773681640625,281,0.39534181356430054,,
,,660000,,,,,,,,,,-3301.5195639999997,826.0
0.192402645945549,605.44,661176,3400.2998046875,82634,0.001,2220,-2270.4991416299995,2356,299.0164489746094,280,0.3005918264389038,,
0.1892407089471817,597.95,663544,911.1971435546875,82930,0.001,2224,-2320.81142155,2364,257.0401611328125,280,-0.5726392269134521,,
0.17702999711036682,598.6,665432,853.68994140625,83166,0.001,2228,-2271.01834257,2370,302.9219970703125,280,-1.3004305362701416,,
0.17140154540538788,617.89,668592,2453.70458984375,83561,0.001,2232,-2247.6754208200005,2380,312.79254150390625,280,0.8492950201034546,,
0.17483589053153992,617.69,670000,2741.61181640625,83737,0.001,2234,-2266.7729347900004,2385,296.96014404296875,280,-0.012931972742080688,,
,,670000,,,,,,,,,,-2837.688378,622.6
0.16788069903850555,625.57,671664,522.969970703125,83945,0.001,2236,-2268.7700587300005,2396,274.8887939453125,280,-0.44808685779571533,,
0.1565609723329544,617.36,675512,4343.576171875,84426,0.001,2240,-2206.8305693700004,2409,275.67236328125,280,0.4326487183570862,,
0.16661351919174194,604.34,676584,3142.5166015625,84560,0.001,2244,-2117.46646492,2412,293.46612548828125,280,0.8855987787246704,,
0.1737014651298523,607.21,677912,2705.089111328125,84726,0.001,2248,-2173.38765759,2417,279.3158264160156,280,0.19325721263885498,,
0.16750910878181458,603.47,680000,946.3455200195312,84987,0.001,2250,-2141.1554571200004,2424,268.45806884765625,280,0.21175649762153625,,
,,680000,,,,,,,,,,-2765.017749,806.2
0.1600969284772873,604.09,681056,2487.909912109375,85119,0.001,2252,-2126.3316468200005,2435,262.6267395019531,279,-1.6825237274169922,,
0.14935116469860077,595.77,684192,621.273681640625,85511,0.001,2256,-2194.20611203,2445,261.7879638671875,279,0.4487978219985962,,
0.1531338095664978,602.8,685544,599.9876708984375,85680,0.001,2260,-2228.5163619900004,2449,253.77391052246094,279,0.6969923973083496,,
0.15517762303352356,603.97,686176,2553.6005859375,85759,0.001,2264,-2226.8278729500003,2451,240.7413330078125,279,0.0002225339412689209,,
0.16036643087863922,581.45,687896,1039.552978515625,85974,0.001,2268,-2162.18750127,2457,243.90713500976562,279,0.542953610420227,,
0.1742965131998062,562.53,690000,5992.0654296875,86237,0.001,2271,-2050.3132190400006,2464,254.56759643554688,280,-1.222404956817627,,
,,690000,,,,,,,,,,-3698.4389945999997,1000.0
0.16929632425308228,557.38,691112,2276.394287109375,86376,0.001,2272,-2043.2543231300006,2477,280.51446533203125,278,-0.25880229473114014,,
0.16944967210292816,561.75,692064,2508.033203125,86495,0.001,2276,-2060.42826559,2481,211.80442810058594,278,0.46870124340057373,,
0.17459137737751007,562.47,695208,1142.670166015625,86888,0.001,2280,-2093.50291323,2491,255.20399475097656,279,-0.25393569469451904,,
0.16851384937763214,565.66,697992,584.4799194335938,87236,0.001,2284,-2042.54726069,2499,190.61090087890625,279,0.2220965325832367,,
0.174860417842865,568.24,700000,3092.81396484375,87487,0.001,2287,-2023.38112088,2506,203.23428344726562,279,1.4372069835662842,,
,,700000,,,,,,,,,,-3534.361477,1000.0
0.17553135752677917,568.24,700064,1990.5494384765625,87495,0.001,2288,-2035.9605854200001,2516,208.24644470214844,278,1.9956157207489014,,
0.19550028443336487,561.12,701904,8425.3203125,87725,0.001,2292,-2003.60628907,2522,212.703125,278,-0.04059930145740509,,
0.19349625706672668,529.98,702944,639.7432861328125,87855,0.001,2296,-1882.4018891700002,2526,243.2584228515625,278,-0.5079760551452637,,
0.17180900275707245,534.5,706792,633.385009765625,88336,0.001,2300,-1904.2720917699999,2538,231.34820556640625,278,0.24007493257522583,,
