train/ent_coef_loss,train/actor_loss,train/n_updates,train/learning_rate,rollout/ep_rew_mean,train/critic_loss,rollout/ep_len_mean,time/time_elapsed,time/episodes,time/fps,time/total_timesteps,train/ent_coef,eval/mean_ep_length,eval/mean_reward
-0.0900326669216156,-640.624267578125,54011,0.001,1918.22133787,7830.9462890625,19.02,1308,15760,330,432192,0.8421662449836731,,
0.03940263390541077,-654.7261962890625,54017,0.001,1895.6262568500006,10434.84375,19.58,1308,15764,330,432240,0.8420791625976562,,
0.008321460336446762,-703.5662231445312,54027,0.001,1885.33281785,10817.71875,19.98,1308,15768,330,432320,0.8420650959014893,,
0.03666602075099945,-703.5922241210938,54033,0.001,1885.6055505000006,12093.7158203125,19.89,1308,15772,330,432368,0.8420652747154236,,
0.04895980656147003,-653.66015625,54043,0.001,1886.1011759200003,3904.1171875,19.83,1309,15776,330,432448,0.8423846960067749,,
-0.1217385083436966,-696.174072265625,54057,0.001,1884.9191692799996,18987.82421875,19.97,1309,15780,330,432560,0.8425543904304504,,
-0.01922384276986122,-626.0347900390625,54061,0.001,1882.2717711599998,15084.623046875,20.03,1309,15784,330,432592,0.8421468138694763,,
-0.06030632555484772,-673.348388671875,54073,0.001,1883.80300937,8287.966796875,19.96,1309,15788,330,432688,0.8409318327903748,,
-0.10434170067310333,-704.5924682617188,54085,0.001,1920.2263587599998,13966.7626953125,19.8,1309,15792,330,432784,0.8391115665435791,,
0.01257624477148056,-713.75732421875,54089,0.001,1924.4883294900003,6910.2509765625,19.59,1309,15796,330,432816,0.838640034198761,,
-0.05571683123707771,-723.2907104492188,54102,0.001,1924.5902852999996,5674.6572265625,19.57,1310,15800,330,432920,0.8364984393119812,,
,,54104,0.001,1962.07585372,13589.720703125,18.38,1310,15804,330,432936,0.8359232544898987,,
-0.08808280527591705,-656.979736328125,54117,0.001,1958.6008331399998,12879.3369140625,18.57,1310,15808,330,433040,0.8334437608718872,,
-0.017212912440299988,-609.9844970703125,54130,0.001,1957.2370175799997,5567.775390625,18.65,1310,15812,330,433144,0.829909086227417,,
-0.003775029443204403,-571.6341552734375,54134,0.001,1956.17540706,15074.5283203125,18.83,1310,15816,330,433176,0.8292779922485352,,
-0.08382344245910645,-611.154296875,54145,0.001,1957.7492799299998,11060.044921875,18.8,1311,15820,330,433264,0.8267533779144287,,
-0.07580304145812988,-598.31298828125,54153,0.001,1949.68946541,6262.583984375,18.98,1311,15824,330,433328,0.8254604339599609,,
0.0025882329791784286,-593.1583251953125,54164,0.001,1948.9978994599996,9633.072265625,19.0,1311,15828,330,433416,0.8229650259017944,,
-0.07216949760913849,-622.3369140625,54181,0.001,1943.35184798,6735.2314453125,19.45,1311,15832,330,433552,0.8201788067817688,,
0.028931619599461555,-641.3013916015625,54184,0.001,1935.67263593,5479.23291015625,19.8,1311,15836,330,433576,0.8198267221450806,,
0.10312845557928085,-693.1664428710938,54198,0.001,1937.53946398,5804.0361328125,19.63,1311,15840,330,433688,0.8187518119812012,,
0.052955880761146545,-656.986083984375,54208,0.001,1937.6288234899996,16346.1943359375,19.62,1312,15844,330,433768,0.8192771077156067,,
0.05015065148472786,-691.3056030273438,54214,0.001,1938.40383891,14191.62890625,19.54,1312,15848,330,433816,0.8197591304779053,,
0.11930195987224579,-749.9320068359375,54224,0.001,1902.5995248199997,7822.349609375,19.84,1312,15852,330,433896,0.8210392594337463,,
0.0291745625436306,-783.8128662109375,54231,0.001,1902.4705385599996,5140.1513671875,19.81,1312,15856,330,433952,0.8219655752182007,,
0.053655434399843216,-752.7515869140625,54241,0.001,1907.26737085,15728.1748046875,19.54,1312,15860,330,434032,0.8237120509147644,,
-0.007332805544137955,-710.675537109375,54247,0.001,1931.2932786500003,17762.3125,18.75,1312,15864,330,434080,0.8243736028671265,,
0.05525648966431618,-739.5904541015625,54259,0.001,1901.86036605,9110.8388671875,18.41,1313,15868,330,434176,0.8253424763679504,,
-0.037881042808294296,-739.19921875,54267,0.001,1901.7225370400004,9040.4365234375,18.48,1313,15872,330,434240,0.8257107734680176,,
0.12510748207569122,-719.6806640625,54279,0.001,1901.47606132,11057.07421875,18.5,1313,15876,330,434336,0.8261805772781372,,
0.030174072831869125,-704.4718017578125,54284,0.001,1903.2989639500001,8688.642578125,18.33,1313,15880,330,434376,0.8267124891281128,,
0.12492823600769043,-747.6257934570312,54296,0.001,1902.5647992499996,7840.61669921875,18.59,1313,15884,330,434472,0.8284546732902527,,
0.06085467338562012,-686.5712280273438,54303,0.001,1901.4539862500003,9700.884765625,18.7,1313,15888,330,434528,0.8296680450439453,,
0.0839720070362091,-666.2232055664062,54312,0.001,1899.57548882,12767.662109375,18.81,1314,15892,330,434600,0.8317616581916809,,
-0.09317252039909363,-644.662353515625,54324,0.001,1867.67838242,13379.7646484375,18.92,1314,15896,330,434696,0.8345063924789429,,
0.008289240300655365,-620.4513549804688,54329,0.001,1865.6466639500002,10282.548828125,19.08,1314,15900,330,434736,0.8354062438011169,,
0.02111990749835968,-683.388671875,54340,0.001,1865.23395068,17287.48828125,19.16,1314,15904,330,434824,0.8366929888725281,,
-0.021454012021422386,-740.3687744140625,54346,0.001,1880.9240763199998,13625.2451171875,18.58,1314,15908,330,434872,0.8372913599014282,,
-0.01584087871015072,-780.952392578125,54356,0.001,1882.1907716600003,19788.869140625,18.59,1314,15912,330,434952,0.8378140926361084,,
0.03171241283416748,-625.473876953125,54368,0.001,1882.79891395,13177.4990234375,18.48,1315,15916,330,435048,0.8386930823326111,,
-0.030288025736808777,-758.3230590820312,54374,0.001,1879.6090254100002,15157.375,18.65,1315,15920,330,435096,0.8391956686973572,,
0.03771423548460007,-740.6307983398438,54383,0.001,1914.0469531899998,13513.89453125,18.4,1315,15924,330,435168,0.8401279449462891,,
0.14467981457710266,-744.4218139648438,54390,0.001,1914.4739274199999,18291.310546875,18.33,1315,15928,330,435224,0.8408735990524292,,
0.032632987946271896,-724.0399169921875,54404,0.001,1915.7603203300002,7741.9599609375,18.14,1315,15932,330,435336,0.8431475758552551,,
0.054067909717559814,-762.6250610351562,54411,0.001,1924.6111973999996,8253.6015625,17.66,1316,15936,330,435392,0.843798816204071,,
0.00496087409555912,-633.9430541992188,54420,0.001,1916.8934869500006,8934.28515625,17.74,1316,15940,330,435464,0.8448604941368103,,
-0.05603998899459839,-613.4968872070312,54433,0.001,1915.7147013399997,8838.6484375,17.85,1316,15944,330,435568,0.8457765579223633,,
-0.08620084077119827,-619.9846801757812,54441,0.001,1913.39802173,6391.328125,18.0,1316,15948,330,435632,0.8455840349197388,,
-0.05918589234352112,-633.0386962890625,54454,0.001,1948.5893151800003,8450.236328125,17.76,1316,15952,330,435736,0.8434361219406128,,
-0.04943392425775528,-656.6996459960938,54462,0.001,1948.4184683200003,11211.1923828125,17.78,1317,15956,330,435800,0.8422448635101318,,
-0.035977765917778015,-721.665283203125,54473,0.001,1948.3149482400006,7788.6767578125,17.78,1317,15960,330,435888,0.8398294448852539,,
-0.010283401235938072,-702.927001953125,54486,0.001,1947.0692239500004,10778.564453125,17.82,1317,15964,330,435992,0.8375774621963501,,
0.04018338397145271,-685.6876220703125,54505,0.001,1984.7192089000005,6277.2978515625,17.88,1317,15968,330,436144,0.836302638053894,,
-0.046488795429468155,-713.6699829101562,54508,0.001,1979.37754613,9574.2265625,18.14,1317,15972,330,436168,0.8363027572631836,,
0.010626021772623062,-711.883056640625,54521,0.001,1969.5833898499998,14635.546875,18.46,1318,15976,330,436272,0.8363364338874817,,
0.018573647364974022,-741.7945556640625,54532,0.001,1968.4744704600002,10844.3798828125,18.48,1318,15980,331,436360,0.8370313048362732,,
0.05780823901295662,-701.1995849609375,54538,0.001,1971.7021479700002,18047.337890625,18.17,1318,15984,331,436408,0.8375939726829529,,
0.11530022323131561,-741.9254760742188,54552,0.001,1973.1886110500002,15193.955078125,18.07,1318,15988,331,436520,0.8390825390815735,,
0.1452665776014328,-685.3787841796875,54555,0.001,1973.0599821300002,8753.833984375,18.08,1318,15992,331,436544,0.8396583199501038,,
0.07506557554006577,-786.4683837890625,54570,0.001,2004.0478598199998,25254.099609375,18.01,1319,15996,331,436664,0.8430480360984802,,
-0.029752731323242188,-753.014404296875,54573,0.001,1973.7829877200002,6174.41015625,17.98,1319,16000,331,436688,0.8437756896018982,,
0.03045642375946045,-656.7412719726562,54587,0.001,1974.1948156500002,10452.123046875,17.95,1319,16004,331,436800,0.8467828631401062,,
0.013803001493215561,-731.923828125,54598,0.001,1973.22032139,8579.986328125,18.01,1319,16008,331,436888,0.8493222594261169,,
0.04051831737160683,-625.882080078125,54605,0.001,1972.2166495899996,7424.2197265625,17.95,1319,16012,331,436944,0.8504851460456848,,
-0.006533807143568993,-694.3642578125,54617,0.001,1971.17446826,5085.70263671875,17.94,1319,16016,331,437040,0.8526917695999146,,
0.06483358144760132,-652.1827392578125,54622,0.001,1972.8886325300002,9183.923828125,17.77,1319,16020,331,437080,0.8539144396781921,,
0.014846147038042545,-781.4244384765625,54636,0.001,1973.13949423,11124.396484375,17.79,1320,16024,331,437192,0.8563953042030334,,
0.07550723850727081,-653.719482421875,54649,0.001,1972.7515663499996,8194.966796875,17.86,1320,16028,331,437296,0.8588622808456421,,
0.007599274627864361,-709.5673217773438,54659,0.001,1970.84263051,4720.9091796875,18.04,1320,16032,331,437376,0.8600450754165649,,
-0.03312915936112404,-618.716552734375,54670,0.001,1969.9997324000003,8396.119140625,18.19,1320,16036,331,437464,0.8613630533218384,,
0.009141722694039345,-750.5379638671875,54677,0.001,1977.7861955899998,11841.4765625,18.08,1320,16040,331,437520,0.8619439005851746,,
-0.016537703573703766,-682.12451171875,54687,0.001,1979.45741806,8750.119140625,17.93,1321,16044,331,437600,0.8624029159545898,,
0.007446840405464172,-726.102294921875,54694,0.001,1513.3179157999998,5208.7607421875,20.66,1321,16048,331,437656,0.8626450896263123,,
-0.05882055684924126,-669.7607421875,54702,0.001,1513.3905712,5429.1533203125,20.59,1321,16052,331,437720,0.8627120852470398,,
0.01476891990751028,-768.32080078125,54711,0.001,1513.0668528500005,10734.1083984375,20.58,1321,16056,331,437792,0.8624167442321777,,
0.06457280367612839,-731.612060546875,54719,0.001,1512.5697410799999,9789.1337890625,20.59,1321,16060,331,437856,0.8624202609062195,,
0.12367689609527588,-793.5584106445312,54733,0.001,1513.9355387300002,15919.6796875,20.53,1321,16064,331,437968,0.8633704781532288,,
0.051049355417490005,-698.593505859375,54738,0.001,1513.0582316,7692.23828125,20.62,1322,16068,331,438008,0.8638626337051392,,
0.02377176098525524,-728.6158447265625,54750,0.001,1521.47451133,18993.130859375,20.08,1322,16072,331,438104,0.8657937049865723,,
-0.01628916710615158,-743.9803466796875,54763,0.001,1531.9463518500002,9480.994140625,19.74,1322,16076,331,438208,0.8682175278663635,,
0.009294235147535801,-708.5877685546875,54772,0.001,1530.97425404,7227.8876953125,19.82,1322,16080,331,438280,0.8694279193878174,,
-0.019202079623937607,-690.2188720703125,54783,0.001,1531.0509084300002,9417.98828125,19.83,1322,16084,331,438368,0.870129406452179,,
-0.07123202830553055,-667.3988037109375,54798,0.001,1530.4261653899998,7290.18896484375,19.89,1323,16088,331,438488,0.8704075217247009,,
-0.03221884369850159,-707.47900390625,54813,0.001,1530.5075234799997,7307.89208984375,19.98,1323,16092,331,438608,0.8683733344078064,,
-0.065375916659832,-708.8014526367188,54839,0.001,1530.6435968399999,9044.91796875,20.07,1323,16096,331,438816,0.8623930811882019,,
-0.04548332095146179,-753.228515625,54858,0.001,1555.1077372199998,11925.171875,21.53,1324,16100,331,438968,0.8572912812232971,,
-0.04812701791524887,-714.3118286132812,54878,0.001,1548.6187497499998,5764.876953125,22.94,1324,16104,331,439128,0.851580023765564,,
-0.10199768096208572,-749.957763671875,54890,0.001,1546.9036556400001,10173.1328125,23.64,1324,16108,331,439224,0.8485504984855652,,
-0.05000997707247734,-660.8509521484375,54902,0.001,1542.0354777899995,12762.3974609375,24.04,1325,16112,331,439320,0.8451340794563293,,
-0.05973362922668457,-779.9493408203125,54916,0.001,1543.6681319099998,12794.353515625,24.02,1325,16116,331,439432,0.8409850001335144,,
-0.04344555363059044,-745.6527099609375,54924,0.001,1538.16653253,11385.8935546875,25.01,1325,16120,331,439496,0.8392417430877686,,
-0.0494937002658844,-822.21826171875,54934,0.001,1532.8704358,10311.48828125,25.18,1325,16124,331,439576,0.8358117341995239,,
-0.023651596158742905,-666.6983642578125,54947,0.001,1534.7168679799997,8185.15673828125,25.16,1325,16128,331,439680,0.8328465819358826,,
-0.08542798459529877,-752.0598754882812,54952,0.001,1535.01689201,16413.818359375,25.12,1325,16132,331,439720,0.831495463848114,,
-0.055185332894325256,-798.0888671875,54966,0.001,1540.85520069,5390.43798828125,24.79,1326,16136,331,439832,0.8290989398956299,,
-0.03760242462158203,-778.9599609375,54974,0.001,1540.60355751,7205.68798828125,24.89,1326,16140,331,439896,0.8276473879814148,,
0.0067573487758636475,-785.0899658203125,54982,0.001,1528.30264525,6608.884765625,26.44,1326,16144,331,439960,0.8265156745910645,,
0.04001324623823166,-745.896728515625,54987,0.001,1996.55413326,7725.31103515625,23.59,1326,16146,331,440000,0.8262102603912354,,
,,,,,,,,,,440000,,15.4,2062.929097
0.021416382864117622,-769.65576171875,54994,0.001,1996.9664353100002,7388.435546875,23.54,1326,16148,331,440056,0.825833797454834,,
-0.0639408528804779,-700.7665405273438,55003,0.001,1996.6138424099997,12720.16015625,23.55,1326,16152,331,440128,0.8261512517929077,,
-0.05569647625088692,-726.2830810546875,55018,0.001,1997.0521430999997,6667.611328125,23.5,1327,16156,331,440248,0.8266612887382507,,
0.009617257863283157,-735.2861938476562,55033,0.001,1967.76776009,6349.1728515625,23.91,1327,16160,331,440368,0.8266376256942749,,
0.06706434488296509,-736.0536499023438,55044,0.001,1965.41277935,6425.5439453125,24.0,1327,16164,331,440456,0.8269875049591064,,
0.06931240856647491,-801.0230712890625,55056,0.001,1938.4426175400001,6377.455078125,24.61,1327,16168,331,440552,0.8283876776695251,,
0.10024713724851608,-763.3013916015625,55070,0.001,1915.6598522699999,10632.3876953125,25.1,1328,16172,331,440664,0.8306535482406616,,
0.07578524947166443,-698.1593017578125,55075,0.001,1846.7563522599996,12047.2294921875,25.84,1328,16176,331,440704,0.8318575024604797,,
0.06845855712890625,-773.7440185546875,55086,0.001,1849.1466644299999,24521.458984375,25.69,1328,16180,331,440792,0.8337867259979248,,
0.07663634419441223,-696.0960693359375,55090,0.001,1849.5572361200002,14223.916015625,25.63,1328,16184,331,440824,0.8351418972015381,,
0.08206195384263992,-755.47119140625,55101,0.001,1848.8678270799999,7453.5947265625,25.69,1328,16188,331,440912,0.8373701572418213,,
0.11316731572151184,-750.327880859375,55107,0.001,1849.40380439,10079.873046875,25.59,1328,16192,331,440960,0.8389716744422913,,
0.07689723372459412,-765.0490112304688,55116,0.001,1849.9882311100002,5553.6826171875,25.41,1328,16196,331,441032,0.8418797850608826,,
0.14593061804771423,-690.3883056640625,55123,0.001,1856.7520520900005,9803.6123046875,23.94,1329,16200,331,441088,0.8453056812286377,,
-0.0016445368528366089,-699.95361328125,55131,0.001,1863.9087936799997,7355.205078125,22.44,1329,16204,331,441152,0.8477243185043335,,
0.026713499799370766,-706.6060791015625,55142,0.001,1873.00655986,9639.48828125,21.29,1329,16208,331,441240,0.851795494556427,,
0.08094103634357452,-796.7142333984375,55146,0.001,1871.5972045700003,13005.654296875,21.36,1329,16212,331,441272,0.8526732325553894,,
0.03006168082356453,-636.3646850585938,55160,0.001,1871.94786895,5683.740234375,21.33,1329,16216,331,441384,0.8570235967636108,,
-0.0002697855234146118,-656.039306640625,55172,0.001,1874.8067060199996,11793.45703125,20.56,1329,16220,331,441480,0.8601129651069641,,
0.007533038035035133,-809.4443359375,55192,0.001,1881.04486044,6901.9404296875,20.45,1330,16224,331,441640,0.8631712198257446,,
0.03174879774451256,-782.3764038085938,55202,0.001,1872.3932670400004,6574.306640625,20.85,1330,16228,332,441720,0.8638308644294739,,
-0.08919622749090195,-711.634765625,55218,0.001,1872.63036037,5071.28076171875,20.85,1330,16232,332,441848,0.8648262619972229,,
-0.09883219748735428,-712.123046875,55232,0.001,1862.6141361600007,16086.29296875,21.37,1330,16236,332,441960,0.8634971976280212,,
-0.06706681102514267,-766.523193359375,55239,0.001,1862.5973636700003,29125.0859375,21.36,1331,16240,332,442016,0.8623992204666138,,
-0.02068267948925495,-802.2764892578125,55262,0.001,1875.04759462,10425.166015625,19.77,1331,16244,332,442200,0.8586690425872803,,
-0.01897306740283966,-728.3648071289062,55272,0.001,1863.91132482,8965.7392578125,20.51,1331,16248,332,442280,0.8577291369438171,,
-0.030335817486047745,-630.4840087890625,55287,0.001,1864.97285277,8161.025390625,20.48,1331,16252,332,442400,0.8564899563789368,,
-0.04531380534172058,-647.7147216796875,55296,0.001,1798.65543064,35785.0546875,22.39,1332,16256,332,442472,0.8554352521896362,,
-0.09451465308666229,-615.2476806640625,55309,0.001,1828.56202141,12162.927734375,21.94,1332,16260,332,442576,0.8535647988319397,,
-0.10265490412712097,-619.3719482421875,55318,0.001,1830.43831569,7020.8583984375,21.85,1332,16264,332,442648,0.8520299792289734,,
-0.04871316999197006,-624.2415161132812,55334,0.001,1857.2357453000002,10462.7265625,21.23,1332,16268,332,442776,0.848087728023529,,
-0.02785467356443405,-658.468017578125,55348,0.001,1879.6994092599998,14001.107421875,20.77,1332,16272,332,442888,0.8441317081451416,,
0.02481468766927719,-669.100341796875,55356,0.001,1850.68672246,7308.6337890625,20.98,1333,16276,332,442952,0.842693030834198,,
-0.03951220214366913,-705.5040283203125,55370,0.001,1915.3309977099998,10930.935546875,20.38,1333,16280,332,443064,0.8400986194610596,,
-0.08548064529895782,-662.255859375,55379,0.001,1915.25510965,9136.08203125,20.39,1333,16284,332,443136,0.8389425873756409,,
0.07546474039554596,-658.6488037109375,55397,0.001,1915.79592297,16884.80859375,20.34,1333,16288,332,443280,0.8379228711128235,,
0.022524360567331314,-546.656005859375,55405,0.001,1907.2296346499998,9801.2529296875,20.74,1334,16292,332,443344,0.8383064270019531,,
0.08206665515899658,-741.1558837890625,55415,0.001,1907.4136325599998,15466.7265625,20.69,1334,16296,332,443424,0.8393042087554932,,
-0.02553730271756649,-696.4015502929688,55429,0.001,1839.8161361200002,9190.25,22.14,1334,16300,332,443536,0.8413257598876953,,
0.0635572075843811,-637.9495849609375,55438,0.001,1838.68157009,16471.734375,22.18,1334,16304,332,443608,0.8424026370048523,,
0.04203575849533081,-761.52294921875,55447,0.001,1836.5014931599999,8163.98974609375,22.46,1334,16308,332,443680,0.8436465859413147,,
0.0659848153591156,-661.0018310546875,55456,0.001,1838.1973457799998,9030.71484375,22.31,1334,16312,332,443752,0.844871997833252,,
-0.007803251966834068,-709.61572265625,55464,0.001,1837.8719408000002,7240.3720703125,22.33,1335,16316,332,443816,0.8456279635429382,,
0.051503390073776245,-568.6182861328125,55478,0.001,1842.22575234,8386.255859375,22.11,1335,16320,332,443928,0.8469071388244629,,
0.032821085304021835,-670.5067138671875,55486,0.001,1842.71680712,8234.525390625,21.99,1335,16324,332,443992,0.8476634621620178,,
0.008299115113914013,-765.075439453125,55500,0.001,1850.70920436,7238.0244140625,21.61,1335,16328,332,444104,0.8495448231697083,,
0.020793093368411064,-725.791748046875,55511,0.001,1849.7765332800002,14957.0517578125,21.68,1335,16332,332,444192,0.8515970706939697,,
-0.011942172423005104,-738.6572265625,55522,0.001,1860.0516292099994,7757.5361328125,21.16,1336,16336,332,444280,0.8536761403083801,,
-0.028713855892419815,-768.742431640625,55536,0.001,1859.3564458699998,6866.56005859375,21.28,1336,16340,332,444392,0.8556506037712097,,
0.044911954551935196,-782.5269165039062,55552,0.001,1856.0050780299998,10088.525390625,21.45,1336,16344,332,444520,0.8586615920066833,,
-0.003744070418179035,-762.7705688476562,55565,0.001,1866.02195939,8763.533203125,20.9,1336,16348,332,444624,0.860770046710968,,
0.05650625377893448,-718.0003051757812,55571,0.001,1865.90178161,10979.1884765625,20.92,1337,16352,332,444672,0.8616883158683777,,
0.04560573026537895,-689.3253784179688,55583,0.001,1932.66250458,5072.47265625,19.01,1337,16356,332,444768,0.8632275462150574,,
0.016420699656009674,-770.7702026367188,55594,0.001,1872.77007118,7905.1826171875,20.23,1337,16360,332,444856,0.8650106191635132,,
0.001292683184146881,-668.627685546875,55603,0.001,1872.62340158,4963.87890625,20.35,1337,16364,332,444928,0.8662167191505432,,
0.06830108910799026,-665.451904296875,55614,0.001,1873.3957235199998,8829.4453125,20.25,1337,16368,332,445016,0.8673020005226135,,
-0.03952159732580185,-645.2636108398438,55621,0.001,1873.2132689399996,8802.2216796875,20.3,1337,16372,332,445072,0.8685209155082703,,
0.0643635094165802,-773.1853637695312,55635,0.001,1904.0908454599996,8778.59375,20.01,1338,16376,332,445184,0.870586633682251,,
0.0501810647547245,-748.22802734375,55650,0.001,1905.4317225800003,5658.4736328125,20.03,1338,16380,332,445304,0.873790979385376,,
0.025044895708560944,-657.8110961914062,55656,0.001,1438.01997463,4600.31201171875,24.59,1338,16384,332,445352,0.8751073479652405,,
0.052272845059633255,-726.1473388671875,55668,0.001,1437.9592482899998,9603.861328125,24.5,1338,16388,332,445448,0.8777426481246948,,
-0.007083027623593807,-762.7308349609375,55679,0.001,1446.39202507,10482.7353515625,24.06,1339,16392,332,445536,0.8801087141036987,,
0.05731991305947304,-674.3215942382812,55692,0.001,1419.50002071,10705.3359375,24.23,1339,16396,332,445640,0.8819976449012756,,
0.01314027700573206,-724.8095092773438,55699,0.001,1485.9683382800001,11075.1796875,23.1,1339,16400,332,445696,0.8834977746009827,,
0.04068756848573685,-669.4573974609375,55710,0.001,1487.3280941899998,6009.7626953125,23.05,1339,16404,332,445784,0.8847256302833557,,
0.027817800641059875,-674.68115234375,55721,0.001,1489.6214911999998,6062.81494140625,22.84,1339,16408,332,445872,0.8860441446304321,,
-0.008728902786970139,-767.6284790039062,55732,0.001,1489.4222199600001,12389.8212890625,22.87,1340,16412,332,445960,0.8867291212081909,,
0.002748129889369011,-711.8325805664062,55743,0.001,1489.3836712700001,16259.275390625,22.9,1340,16416,332,446048,0.8870337605476379,,
-0.0313137024641037,-667.9674072265625,55757,0.001,1486.0671861399999,6963.5224609375,23.42,1340,16420,332,446160,0.8868340253829956,,
-0.06481797993183136,-749.3452758789062,55766,0.001,1482.1140832999997,10057.873046875,23.84,1340,16424,332,446232,0.885692298412323,,
-0.06683940440416336,-703.1392822265625,55781,0.001,1483.9715775299999,11132.396484375,23.74,1340,16428,332,446352,0.8818488121032715,,
-0.07127827405929565,-754.3296508789062,55785,0.001,1433.62509977,11644.0,25.36,1340,16432,332,446384,0.880916953086853,,
-0.06404963880777359,-753.53564453125,55799,0.001,1433.7356507700001,15475.3154296875,25.41,1341,16436,332,446496,0.8755955696105957,,
-0.09063230454921722,-672.4500732421875,55804,0.001,1434.0960947199999,9311.48046875,25.37,1341,16440,332,446536,0.8731353282928467,,
-0.0415569469332695,-622.221435546875,55817,0.001,1436.71726128,6427.1279296875,25.28,1341,16444,332,446640,0.8681074976921082,,
-0.10039253532886505,-758.17822265625,55821,0.001,1437.3303706499998,6614.845703125,25.16,1341,16448,332,446672,0.8668863773345947,,
-0.08067023754119873,-621.228759765625,55834,0.001,1437.32174913,11298.56640625,25.17,1341,16452,332,446776,0.8613138198852539,,
0.0045468769967556,-692.1808471679688,55838,0.001,1437.0367929200002,7944.2958984375,25.22,1341,16456,332,446808,0.8603577613830566,,
-0.03388760983943939,-680.1275634765625,55850,0.001,1495.92841068,7086.6220703125,24.14,1342,16460,332,446904,0.8570976257324219,,
-0.027537036687135696,-773.3917846679688,55855,0.001,1496.1806267800002,8662.345703125,24.09,1342,16464,332,446944,0.8556930422782898,,
0.006533142179250717,-726.7127685546875,55866,0.001,1496.77125478,9851.6767578125,24.08,1342,16468,333,447032,0.8536992073059082,,
-0.0301378071308136,-685.6812744140625,55872,0.001,1496.57716268,7548.72412109375,24.09,1342,16472,333,447080,0.8526041507720947,,
-0.0023858901113271713,-693.15185546875,55884,0.001,1461.7323157699998,10579.787109375,24.17,1342,16476,333,447176,0.8505964279174805,,
0.0008172392845153809,-692.6043701171875,55890,0.001,1461.21717954,11834.609375,24.25,1342,16480,333,447224,0.8498245477676392,,
-0.02068076841533184,-686.0914306640625,55902,0.001,1928.0964123899998,11437.6025390625,19.79,1343,16484,333,447320,0.8490499258041382,,
-0.019429119303822517,-648.7030029296875,55908,0.001,1928.43149125,5918.62939453125,19.9,1343,16488,333,447368,0.8487685918807983,,
0.007134474813938141,-628.09423828125,55918,0.001,1928.4471042400003,12767.083984375,19.96,1343,16492,333,447448,0.8486799001693726,,
0.024171121418476105,-705.5751953125,55925,0.001,1955.2288762499998,15900.4375,19.87,1343,16496,333,447504,0.8488996028900146,,
0.051210157573223114,-734.4044189453125,55940,0.001,1955.5053759,8268.7529296875,19.68,1343,16500,333,447624,0.8504177927970886,,
0.08153491467237473,-735.115234375,55943,0.001,1954.4663828100001,6838.06396484375,19.74,1343,16504,333,447648,0.8508984446525574,,
0.09789891541004181,-757.634765625,55958,0.001,1952.2047331400004,7703.36865234375,19.95,1344,16508,333,447768,0.8543590307235718,,
0.09641161561012268,-755.9266357421875,55961,0.001,1951.3560014900004,15146.8583984375,20.04,1344,16512,333,447792,0.8552247881889343,,
0.030960645526647568,-757.4735107421875,55974,0.001,1950.68941431,9175.7919921875,20.04,1344,16516,333,447896,0.858759343624115,,
0.07143153250217438,-735.201171875,55977,0.001,1953.8574588600002,9512.2783203125,19.55,1344,16520,333,447920,0.8596055507659912,,
0.01374959759414196,-795.251953125,55989,0.001,1957.9889378900002,16100.96875,19.13,1344,16524,333,448016,0.8627854585647583,,
0.04124267399311066,-679.1144409179688,55993,0.001,1957.4619557100002,8001.0,19.1,1344,16528,333,448048,0.8641857504844666,,
-0.003822173923254013,-710.842529296875,56007,0.001,2008.3923297199997,14728.3994140625,17.45,1345,16532,333,448160,0.8671874403953552,,
0.014921731315553188,-650.8807373046875,56012,0.001,2008.5393193599996,6790.65673828125,17.36,1345,16536,333,448200,0.8684586882591248,,
0.003522607497870922,-682.7265014648438,56022,0.001,2007.2673152200002,9932.09765625,17.48,1345,16540,333,448280,0.8698669075965881,,
0.009208537638187408,-663.5639038085938,56029,0.001,2008.1579479500003,12806.6796875,17.36,1345,16544,333,448336,0.8710721135139465,,
-0.02959628961980343,-676.670166015625,56037,0.001,2008.2512503799999,9934.1064453125,17.33,1345,16548,333,448400,0.8717783093452454,,
-0.0510714054107666,-633.45703125,56049,0.001,2008.3192880699999,6375.5693359375,17.27,1345,16552,333,448496,0.8725407123565674,,
-0.05572427809238434,-682.1771240234375,56054,0.001,2008.3190344399998,12130.15625,17.24,1345,16556,333,448536,0.8725844621658325,,
-0.052752889692783356,-766.737548828125,56067,0.001,2007.8386869300002,7072.5693359375,17.24,1346,16560,333,448640,0.8717076778411865,,
-0.06992403417825699,-703.8635864257812,56070,0.001,2007.9263210899999,14292.8857421875,17.21,1346,16564,333,448664,0.8712304830551147,,
-0.1573549509048462,-710.517822265625,56084,0.001,2008.2677440800003,22124.9609375,17.13,1346,16568,333,448776,0.8673096299171448,,
-0.12472230941057205,-693.718017578125,56087,0.001,2008.0210387500003,6919.7177734375,17.07,1346,16572,333,448800,0.8661985397338867,,
-0.031243953853845596,-714.0836181640625,56099,0.001,2036.6918587799998,10327.11328125,17.34,1346,16576,333,448896,0.8615111112594604,,
-0.0898531973361969,-717.6873168945312,56103,0.001,2037.10099114,18412.55859375,17.26,1346,16580,333,448928,0.8604215383529663,,
-0.06482104957103729,-765.2547607421875,56116,0.001,2037.77458478,8320.640625,17.14,1347,16584,333,449032,0.8550582528114319,,
