train/ent_coef_loss,rollout/ep_rew_mean,rollout/ep_len_mean,train/learning_rate,time/time_elapsed,train/ent_coef,time/fps,train/critic_loss,train/n_updates,train/actor_loss,time/episodes,time/total_timesteps
34.40851974487305,-158511.37772097,4.0,0.0055,1035,105.97460174560547,328,215661312.0,84974,227920.53125,69699,340000
7.1458539962768555,-158326.50615532,4.0,0.0055,1066,53.44706726074219,328,104876088.0,87474,159038.625,72065,350000
19.34607696533203,-158613.21460312,4.0,0.0055,1096,127.41218566894531,328,167021152.0,89974,185428.734375,74399,360000
12.479393005371094,-158724.25415653,4.0,0.0055,1127,37.27464294433594,328,44455928.0,92474,153459.25,76894,370000
2.6083335876464844,-158656.67474470998,4.0,0.0055,1157,15.612380981445312,328,15273234.0,94974,135936.71875,79391,380000
41.793216705322266,-583715.13081515,14.3,0.0055,1187,212.25079345703125,328,219304880.0,97474,239458.65625,81273,390000
53.92633056640625,-159156.48464683,4.0,0.0055,1218,354.97637939453125,328,1205347968.0,99974,193801.296875,83160,400000
-28.753345489501953,-159044.11745115,4.0,0.0055,1251,59.1107292175293,327,43294608.0,102474,138346.953125,85660,410000
6.118566513061523,-158581.89591917998,4.0,0.0055,1284,28.438720703125,326,29330104.0,104974,137485.671875,88160,420000
-1.2785518169403076,-163129.70121147,4.21,0.0055,1318,77.1708755493164,326,74285264.0,107474,132297.15625,90582,430000
71.11447143554688,-1262207.21232595,30.69,0.0055,1351,568.7890625,325,160241440.0,109974,204901.09375,91278,440000
12.202312469482422,-158612.67898866,4.0,0.0055,1384,144.30072021484375,325,333388576.0,112474,230319.875,93601,450000
8.112593650817871,-158683.16842369,4.0,0.0055,1417,42.82071304321289,324,312562816.0,114974,180950.65625,96101,460000
-88.28125,-163120.70399923003,4.16,0.0055,1451,128.8603057861328,323,115159592.0,117474,158478.875,98586,470000
20.76140594482422,-158765.74751671002,4.0,0.0055,1484,53.55411148071289,323,84234480.0,119974,140572.140625,100695,480000
67.80471801757812,-231626.39020691003,6.54,0.0055,1517,437.1733703613281,322,424874624.0,122474,207648.78125,102257,490000
11.579079627990723,-158764.93589717,4.0,0.0055,1550,56.17693328857422,322,82702528.0,124974,165686.03125,104229,500000
-7.985620021820068,-158478.77313495,4.0,0.0055,1584,23.514188766479492,321,65685600.0,127474,161302.046875,106720,510000
-8.313989639282227,-160373.05871450005,4.11,0.0055,1617,21.555809020996094,321,131245016.0,129974,159389.15625,109206,520000
