rollout/ep_len_mean,train/n_updates,train/ent_coef_loss,train/learning_rate,train/ent_coef,time/fps,train/critic_loss,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/time_elapsed,train/actor_loss,eval/mean_reward,eval/mean_ep_length
32.73,170108,-0.06851168721914291,0.001,0.4092899262905121,312,5289.2890625,1360968,21012,1826.26105607,4355,-445.4553527832031,,
31.06,170125,-0.25578609108924866,0.001,0.40936702489852905,312,4938.125,1361104,21016,1840.3453866900004,4356,-511.30419921875,,
31.02,170142,-0.16024741530418396,0.001,0.40918275713920593,312,3408.3359375,1361240,21020,1841.94264227,4356,-457.2449035644531,,
31.2,170162,0.3083655536174774,0.001,0.4090290665626526,312,5387.7666015625,1361400,21024,1839.8170362299998,4357,-446.9134521484375,,
31.27,170183,-0.37355002760887146,0.001,0.408953458070755,312,7842.26953125,1361568,21028,1839.3645142899998,4357,-531.4078979492188,,
30.59,170194,-0.036391668021678925,0.001,0.4087165892124176,312,5069.505859375,1361656,21032,1848.7318972400003,4358,-524.6759033203125,,
31.44,170213,-0.3883702754974365,0.001,0.40829071402549744,312,5408.2158203125,1361808,21036,1780.7482757400003,4358,-419.2032470703125,,
31.43,170238,-0.02432376891374588,0.001,0.4075380563735962,312,3177.841796875,1362008,21040,1781.4600171700001,4359,-449.5345153808594,,
31.88,170263,0.31696397066116333,0.001,0.4077441990375519,312,5460.185546875,1362208,21044,1777.83062884,4359,-430.3912353515625,,
31.85,170277,0.023289937525987625,0.001,0.40774986147880554,312,4807.79638671875,1362320,21048,1736.8521886300002,4360,-524.6829833984375,,
32.02,170302,-0.645263671875,0.001,0.40772390365600586,312,9328.8818359375,1362520,21052,1735.8087098800002,4360,-476.87310791015625,,
33.63,170307,0.1445612907409668,0.001,0.4076864421367645,312,3893.96875,1362560,21056,1521.49957253,4360,-460.0517578125,,
33.4,170331,-0.2603912949562073,0.001,0.4075135588645935,312,2718.18603515625,1362752,21060,1522.5692202899997,4361,-504.4898376464844,,
33.38,170342,-0.18709921836853027,0.001,0.40710675716400146,312,5142.5224609375,1362840,21064,1523.5455804699998,4361,-506.08148193359375,,
33.42,170367,-0.20960207283496857,0.001,0.40551650524139404,312,4897.7607421875,1363040,21068,1523.1388497399998,4362,-547.8958129882812,,
33.9,170374,0.04023441672325134,0.001,0.40471211075782776,312,3501.63623046875,1363096,21072,1544.7466010699998,4362,-536.0651245117188,,
34.09,170396,-0.6451897621154785,0.001,0.4024008512496948,312,4589.35498046875,1363272,21076,1542.8696681899996,4363,-455.0018310546875,,
34.32,170411,-0.3966827690601349,0.001,0.400177925825119,312,3859.502197265625,1363392,21080,1541.17223371,4363,-526.526123046875,,
34.76,170436,-0.11216019839048386,0.001,0.39740055799484253,312,5598.275390625,1363592,21084,1536.0520365899997,4364,-461.42852783203125,,
35.23,170455,-0.08494091033935547,0.001,0.3958446681499481,312,3538.17919921875,1363744,21088,1531.44511993,4364,-430.3990478515625,,
35.61,170475,-0.2640661597251892,0.001,0.3952564597129822,312,2689.05078125,1363904,21092,1528.1996519,4365,-457.54534912109375,,
35.97,170491,0.15573081374168396,0.001,0.39506348967552185,312,3261.03076171875,1364032,21096,1524.36639352,4365,-490.7711486816406,,
35.58,170522,-0.11205229163169861,0.001,0.39423301815986633,312,19086.46484375,1364280,21100,1529.3714166099996,4366,-433.91552734375,,
36.81,170546,0.1060343086719513,0.001,0.3931880295276642,312,5075.20166015625,1364472,21104,1519.0476717499998,4367,-411.98553466796875,,
37.3,170577,-0.11258022487163544,0.001,0.3937113881111145,312,11192.92578125,1364720,21108,1513.0215394800002,4368,-459.89483642578125,,
37.52,170604,-0.6683863401412964,0.001,0.3935757875442505,312,6650.1728515625,1364936,21112,1510.9701031700001,4368,-496.4264831542969,,
38.86,170615,-0.44305887818336487,0.001,0.39276373386383057,312,7835.3779296875,1365024,21116,1501.53419917,4369,-495.4891052246094,,
39.3,170630,-0.5396315455436707,0.001,0.3909999430179596,312,4401.80859375,1365144,21120,1497.4162897299998,4369,-465.8477478027344,,
39.09,170643,-0.5349665880203247,0.001,0.38924986124038696,312,6404.39892578125,1365248,21124,1499.4654879500001,4369,-447.5317687988281,,
39.06,170662,-0.4301725924015045,0.001,0.3861207962036133,312,8808.8310546875,1365400,21128,1499.9737591800001,4370,-494.7520446777344,,
39.08,170674,-0.17905102670192719,0.001,0.38426151871681213,312,4496.642578125,1365496,21132,1499.16154659,4370,-432.709716796875,,
38.57,170692,-0.6352485418319702,0.001,0.3822413980960846,312,8698.421875,1365640,21136,1564.0510779100002,4371,-391.15936279296875,,
38.57,170702,0.11859069764614105,0.001,0.3814338147640228,312,3909.769775390625,1365720,21140,1562.9330565700004,4371,-472.2069091796875,,
38.3,170729,-0.27694422006607056,0.001,0.37902626395225525,312,10339.068359375,1365936,21144,1565.6999170800002,4372,-562.2540283203125,,
38.64,170751,0.3663948178291321,0.001,0.37827110290527344,312,3588.300048828125,1366112,21148,1604.7586836900002,4372,-511.9874267578125,,
38.36,170760,0.34227800369262695,0.001,0.3783729672431946,312,3466.0947265625,1366184,21152,1606.8746085599998,4372,-480.355712890625,,
37.02,170777,0.09511473774909973,0.001,0.379521906375885,312,5426.19873046875,1366320,21156,1814.0355883900004,4373,-474.18603515625,,
37.06,170787,0.18695679306983948,0.001,0.38020575046539307,312,4436.4443359375,1366400,21160,1814.0886814500002,4373,-542.1626586914062,,
37.07,170806,-0.01361905038356781,0.001,0.38132786750793457,312,3726.126220703125,1366552,21164,1813.6873751599996,4374,-432.82196044921875,,
37.01,170818,-0.6614062786102295,0.001,0.38173237442970276,312,4015.16162109375,1366648,21168,1813.58566555,4374,-518.3374633789062,,
36.53,170840,-0.4199252128601074,0.001,0.3821474611759186,312,6442.92822265625,1366824,21172,1817.7473899000001,4374,-565.316162109375,,
36.36,170846,-0.7547092437744141,0.001,0.3821393847465515,312,5598.1279296875,1366872,21176,1818.93171575,4375,-462.6203308105469,,
36.55,170870,-0.639117419719696,0.001,0.3815501630306244,312,3462.8544921875,1367064,21180,1817.8132594400001,4375,-462.5621337890625,,
36.12,170877,-0.3593875765800476,0.001,0.3811562657356262,312,3201.58642578125,1367120,21184,1823.7303136299995,4375,-669.7591552734375,,
35.68,170902,-0.1939447820186615,0.001,0.3797905147075653,312,4229.689453125,1367320,21188,1828.87795202,4376,-455.82354736328125,,
35.37,170909,0.15998731553554535,0.001,0.37953025102615356,312,5729.083984375,1367376,21192,1831.6166799300004,4376,-399.64654541015625,,
35.1,170931,0.14464780688285828,0.001,0.3790763020515442,312,3901.337646484375,1367552,21196,1834.5614972999997,4377,-432.4314880371094,,
34.58,170939,0.13110560178756714,0.001,0.3791223466396332,312,2862.76025390625,1367616,21200,1838.2562762400003,4377,-438.69537353515625,,
33.3,170960,0.21442627906799316,0.001,0.37939703464508057,312,6670.74462890625,1367784,21204,1848.77117377,4378,-402.4136962890625,,
33.4,170969,0.006513163447380066,0.001,0.37960800528526306,312,6155.71875,1367856,21208,1848.0192838700002,4378,-442.6674499511719,,
32.77,170995,0.39642685651779175,0.001,0.38121673464775085,312,7874.568359375,1368064,21212,1854.3659150000003,4379,-380.59271240234375,,
31.42,171014,0.5408085584640503,0.001,0.3838527500629425,312,8018.259765625,1368216,21216,1863.13905482,4379,-509.543701171875,,
31.85,171027,0.326391339302063,0.001,0.38608479499816895,312,4600.16552734375,1368320,21220,1860.6464424900003,4379,-430.8532409667969,,
31.83,171042,0.5266973972320557,0.001,0.38885584473609924,312,2826.2119140625,1368440,21224,1861.3660141599998,4380,-485.25006103515625,,
31.84,171057,0.5098161697387695,0.001,0.39180129766464233,312,3246.11767578125,1368560,21228,1859.9615993999996,4380,-412.4117126464844,,
31.97,171069,0.48697391152381897,0.001,0.39432913064956665,312,3934.6259765625,1368656,21232,1858.4303369599997,4381,-390.11834716796875,,
31.66,171088,0.7434055805206299,0.001,0.39865198731422424,312,4164.990234375,1368808,21236,1834.3551800799999,4381,-408.08642578125,,
31.66,171107,0.017927423119544983,0.001,0.40197664499282837,312,7613.34765625,1368960,21240,1834.3427022399999,4382,-422.06219482421875,,
31.65,171124,0.49702244997024536,0.001,0.40464064478874207,312,4209.330078125,1369096,21244,1832.3160994799994,4382,-421.6395568847656,,
31.39,171135,0.24837946891784668,0.001,0.4059309959411621,312,9081.623046875,1369184,21248,1832.8785878099998,4383,-483.37335205078125,,
31.3,171152,0.17124271392822266,0.001,0.40839025378227234,312,5142.8447265625,1369320,21252,1832.81487659,4383,-467.63800048828125,,
31.05,171163,0.9826592803001404,0.001,0.4100686013698578,312,5963.326171875,1369408,21256,1838.4080563799998,4383,-413.0287170410156,,
31.11,171181,0.5545786619186401,0.001,0.4130845069885254,312,8570.560546875,1369552,21260,1838.0554132000004,4384,-474.5615234375,,
31.16,171195,0.6488891839981079,0.001,0.41550999879837036,312,12436.09765625,1369664,21264,1837.9859810000003,4384,-519.0929565429688,,
31.23,171223,0.47644904255867004,0.001,0.4216853380203247,312,4832.28125,1369888,21268,1838.1012276299998,4385,-425.8992919921875,,
31.38,171228,0.2552177608013153,0.001,0.42220619320869446,312,8239.0859375,1369928,21272,1837.11444984,4385,-395.18585205078125,,
31.55,171237,0.029079332947731018,0.001,0.4236699938774109,312,4616.5126953125,1370000,21273,1835.6390484899998,4385,-447.6583251953125,,
,,,,,,,1370000,,,,,1898.2270872000001,29.6
31.77,171252,-0.07737530767917633,0.001,0.42547938227653503,312,6898.845703125,1370120,21276,1833.1122686600004,4386,-396.71209716796875,,
31.48,171270,0.027562983334064484,0.001,0.4263917803764343,312,8363.1591796875,1370264,21280,1835.0196374900002,4387,-396.6337890625,,
32.03,171283,0.2817811965942383,0.001,0.42647290229797363,312,3404.0732421875,1370368,21284,1783.2441031800001,4387,-480.21795654296875,,
32.06,171299,-0.3868216872215271,0.001,0.4263751804828644,312,6251.9853515625,1370496,21288,1782.7065179800002,4387,-459.0173034667969,,
31.93,171314,-0.11422602832317352,0.001,0.4255416989326477,312,5182.2998046875,1370616,21292,1781.3595708700002,4388,-424.21820068359375,,
31.98,171329,-0.0031039267778396606,0.001,0.42447569966316223,312,5657.0439453125,1370736,21296,1781.3174773599999,4388,-518.958251953125,,
32.23,171351,-0.22449083626270294,0.001,0.422364741563797,312,18421.02734375,1370912,21300,1774.8502871500002,4389,-442.4254150390625,,
32.29,171367,-0.4822772145271301,0.001,0.4199580252170563,312,7697.8759765625,1371040,21304,1773.7227123100001,4389,-446.35693359375,,
32.72,171383,-0.10216400027275085,0.001,0.41776010394096375,312,2783.9169921875,1371168,21308,1769.2986724899997,4390,-459.0891418457031,,
32.75,171396,0.15716314315795898,0.001,0.41635340452194214,312,6778.900390625,1371272,21312,1769.8214691599997,4390,-459.9764099121094,,
32.34,171418,-0.33963677287101746,0.001,0.414106160402298,312,7079.7314453125,1371448,21316,1773.75840878,4390,-488.5347900390625,,
32.1,171438,-0.38407444953918457,0.001,0.4122732877731323,312,6151.72509765625,1371608,21320,1773.1542864200005,4391,-432.6907043457031,,
32.14,171456,-0.06811916828155518,0.001,0.4107194244861603,312,14864.6982421875,1371752,21324,1771.59602075,4391,-462.5133056640625,,
32.94,171465,0.0797584056854248,0.001,0.40993809700012207,312,3864.69384765625,1371824,21328,1764.2105648300003,4392,-427.4065246582031,,
32.76,171484,-0.08116494119167328,0.001,0.4088291525840759,312,7964.22607421875,1371976,21332,1766.7100048300001,4392,-394.23419189453125,,
32.71,171494,0.6437336206436157,0.001,0.40878400206565857,312,4350.56982421875,1372056,21336,1793.93775835,4392,-399.15771484375,,
32.77,171513,0.10757716000080109,0.001,0.4089048504829407,312,3335.333251953125,1372208,21340,1794.1894763799999,4393,-521.512451171875,,
32.7,171523,-0.17308254539966583,0.001,0.4088757336139679,312,3764.885986328125,1372288,21344,1796.4104527999998,4393,-472.2197265625,,
32.55,171542,-0.3254503309726715,0.001,0.40893658995628357,312,5025.6943359375,1372440,21348,1799.31183864,4394,-422.7965087890625,,
32.6,171553,0.1406952440738678,0.001,0.40920332074165344,312,3814.532470703125,1372528,21352,1798.95589144,4394,-532.4279174804688,,
32.6,171572,0.026772841811180115,0.001,0.4099802076816559,312,5932.875,1372680,21356,1800.20046644,4394,-527.0701293945312,,
32.66,171585,0.29330146312713623,0.001,0.41072550415992737,312,4533.96435546875,1372784,21360,1800.0425143299997,4395,-439.6091003417969,,
32.64,171601,0.36824509501457214,0.001,0.41230303049087524,312,4538.185546875,1372912,21364,1800.48808799,4395,-474.0115051269531,,
32.74,171616,-0.03817152976989746,0.001,0.41355955600738525,312,4928.142578125,1373032,21368,1798.6364469500002,4396,-494.557861328125,,
32.64,171633,0.0010676383972167969,0.001,0.4141823649406433,312,19614.74609375,1373168,21372,1800.00761656,4396,-361.91229248046875,,
32.39,171647,-0.5281327366828918,0.001,0.4142252802848816,312,4126.5,1373280,21376,1802.6644155900003,4396,-373.3326416015625,,
32.37,171664,-0.41802364587783813,0.001,0.4135344624519348,312,6564.4892578125,1373416,21380,1801.6846082799998,4397,-395.6037902832031,,
32.05,171684,-0.27284306287765503,0.001,0.4119330942630768,312,4899.08740234375,1373576,21384,1850.2240155700001,4397,-386.4041748046875,,
31.99,171694,-0.19268247485160828,0.001,0.41052910685539246,312,4701.96435546875,1373656,21388,1851.2586211500002,4398,-534.8652954101562,,
31.97,171712,-0.32093387842178345,0.001,0.40860214829444885,312,11236.447265625,1373800,21392,1851.3374033599998,4398,-443.8586730957031,,
31.99,171732,0.07800740748643875,0.001,0.40739649534225464,312,9192.9912109375,1373960,21396,1852.3597198700002,4399,-448.069580078125,,
32.03,171741,0.19969266653060913,0.001,0.4070660471916199,312,45134.0625,1374032,21400,1853.9551498999997,4399,-420.0401306152344,,
32.14,171772,0.3523920774459839,0.001,0.40688014030456543,312,4490.5234375,1374280,21404,1852.09699167,4400,-420.61968994140625,,
31.5,171778,-0.040009886026382446,0.001,0.40704965591430664,312,4533.4580078125,1374328,21408,1858.40050504,4400,-422.749267578125,,
31.55,171803,-0.4609195590019226,0.001,0.4071402847766876,312,6107.08251953125,1374528,21412,1856.4792165099998,4400,-481.8996887207031,,
31.63,171811,-0.008596599102020264,0.001,0.40701383352279663,312,8380.283203125,1374592,21416,1854.1277527699997,4401,-471.96051025390625,,
32.04,171830,-0.07157858461141586,0.001,0.40641680359840393,312,5592.66455078125,1374744,21420,1784.4838513300003,4401,-517.579345703125,,
31.95,171841,0.329586386680603,0.001,0.4060520827770233,312,4656.4501953125,1374832,21424,1785.69334553,4402,-488.87799072265625,,
31.4,171860,0.3339868187904358,0.001,0.4057621359825134,312,4275.3623046875,1374984,21428,1791.2507181300002,4402,-537.860107421875,,
31.44,171868,0.43964701890945435,0.001,0.4059332311153412,312,7954.728515625,1375048,21432,1791.4342544500003,4402,-520.6666259765625,,
31.29,171886,0.21869713068008423,0.001,0.4065510630607605,312,4563.859375,1375192,21436,1794.1201868600003,4403,-516.37109375,,
31.29,171900,-0.3654997646808624,0.001,0.4071146845817566,312,3223.383544921875,1375304,21440,1794.4406035600002,4403,-419.5181884765625,,
31.12,171913,0.20072177052497864,0.001,0.4074617922306061,312,4828.93505859375,1375408,21444,1796.09218196,4404,-500.597412109375,,
31.1,171934,0.30209189653396606,0.001,0.40825915336608887,312,6472.63916015625,1375576,21448,1795.6910545699998,4404,-426.7581481933594,,
30.94,171939,0.1289110779762268,0.001,0.4084988832473755,312,8239.26953125,1375616,21452,1797.8538442999998,4404,-364.1630859375,,
30.83,171961,0.5589674711227417,0.001,0.4111081063747406,312,7422.994140625,1375792,21456,1799.1125331899998,4405,-375.21728515625,,
30.69,171965,0.7349019050598145,0.001,0.4115220904350281,312,5071.6875,1375824,21460,1800.3994432099998,4405,-423.0599670410156,,
30.67,171986,0.40926700830459595,0.001,0.4146351218223572,312,8090.75439453125,1375992,21464,1800.05482364,4405,-423.50103759765625,,
30.63,171993,0.8215967416763306,0.001,0.4156627058982849,312,6472.34326171875,1376048,21468,1801.9166646499998,4406,-458.95867919921875,,
30.41,172016,0.6294418573379517,0.001,0.4201907515525818,312,5207.1533203125,1376232,21472,1776.72558196,4406,-435.0389709472656,,
30.43,172023,0.15569710731506348,0.001,0.42126113176345825,312,4381.35693359375,1376288,21476,1777.3900131400003,4406,-357.70306396484375,,
30.62,172071,0.06191818416118622,0.001,0.4252614676952362,312,5276.8369140625,1376672,21480,1775.9508376599997,4408,-393.88934326171875,,
31.2,172083,0.17557793855667114,0.001,0.4257170855998993,312,9582.779296875,1376768,21484,1771.09065397,4408,-431.3335266113281,,
31.06,172103,-0.06624330580234528,0.001,0.42659127712249756,312,4426.7578125,1376928,21488,1742.80471582,4409,-507.7262268066406,,
32.61,172117,0.04367932304739952,0.001,0.42708733677864075,312,10009.123046875,1377040,21492,1730.5934236599996,4409,-448.29644775390625,,
32.55,172132,0.383466899394989,0.001,0.42743605375289917,312,3933.992431640625,1377160,21496,1731.7656545499997,4409,-451.842529296875,,
32.52,172154,-0.36873549222946167,0.001,0.4282883405685425,312,9001.6484375,1377336,21500,1732.52193079,4410,-396.3277282714844,,
32.48,172162,-0.30777060985565186,0.001,0.42820996046066284,312,6690.47216796875,1377400,21504,1732.9560757199997,4410,-424.5260314941406,,
32.28,172183,0.24114443361759186,0.001,0.42804786562919617,312,5533.14208984375,1377568,21508,1735.0028753699999,4411,-446.52886962890625,,
32.24,172189,-0.5488919615745544,0.001,0.427936315536499,312,20926.55859375,1377616,21512,1736.7823241199994,4411,-500.988037109375,,
31.51,172213,-0.22661559283733368,0.001,0.4272571802139282,312,7155.01123046875,1377808,21516,1812.24795975,4412,-419.23516845703125,,
31.55,172229,0.16571617126464844,0.001,0.4266466498374939,312,4496.72021484375,1377936,21520,1812.0142054700002,4412,-542.8994750976562,,
31.66,172241,-0.04712868109345436,0.001,0.4264211058616638,312,39414.62890625,1378032,21524,1810.0464788900003,4412,-483.1285095214844,,
31.63,172266,0.32011860609054565,0.001,0.4258514642715454,312,7724.1015625,1378232,21528,1810.8053438800002,4413,-432.3770446777344,,
31.48,172279,0.18613643944263458,0.001,0.42591869831085205,312,7584.9970703125,1378336,21532,1811.5944418299998,4413,-407.2987060546875,,
31.95,172302,0.2511003017425537,0.001,0.4273108243942261,312,2463.049072265625,1378520,21536,1778.95146461,4414,-501.6271667480469,,
33.07,172329,-0.36972373723983765,0.001,0.4297984838485718,312,3222.9248046875,1378736,21540,1634.7918141399998,4415,-469.7523193359375,,
33.21,172342,0.08524666726589203,0.001,0.43091100454330444,312,3344.79736328125,1378840,21544,1632.3159231500001,4415,-368.232666015625,,
32.94,172360,0.21462382376194,0.001,0.43195441365242004,312,5539.8076171875,1378984,21548,1609.7922167699999,4416,-418.3740539550781,,
33.23,172389,0.016905583441257477,0.001,0.432743102312088,312,4026.394287109375,1379216,21552,1606.7148084900002,4416,-458.637939453125,,
34.25,172393,-0.4539692997932434,0.001,0.43272656202316284,312,9984.333984375,1379248,21556,1597.6295119800002,4416,-465.5885009765625,,
34.31,172419,-0.42134156823158264,0.001,0.43232887983322144,312,2674.84814453125,1379456,21560,1595.70269881,4417,-517.953125,,
35.99,172429,0.4820292592048645,0.001,0.4318277835845947,312,6837.0693359375,1379536,21564,1527.1268521299999,4417,-451.9725341796875,,
35.76,172453,-0.27305564284324646,0.001,0.4316902160644531,312,4994.2197265625,1379728,21568,1498.7765160499998,4418,-528.263916015625,,
35.98,172480,0.008271649479866028,0.001,0.43187353014945984,312,5746.962890625,1379944,21572,1523.9188372400001,4419,-329.9347229003906,,
36.62,172487,0.5637338161468506,0.001,0.4321214258670807,312,4085.382568359375,1380000,21574,1519.04279236,4419,-534.708740234375,,
,,,,,,,1380000,,,,,1325.2170984,26.0
37.24,172492,0.250872403383255,0.001,0.4324081540107727,312,4423.75830078125,1380040,21576,1513.56846639,4419,-406.95159912109375,,
36.85,172508,0.055703647434711456,0.001,0.43311017751693726,312,3766.45947265625,1380168,21580,1518.0159890300001,4420,-462.31201171875,,
36.04,172528,0.40616050362586975,0.001,0.4341864585876465,312,3084.667724609375,1380328,21584,1522.9876722800002,4420,-477.8624267578125,,
35.33,172541,0.3118268549442291,0.001,0.4349779784679413,312,7731.8798828125,1380432,21588,1555.9367968899999,4421,-473.96368408203125,,
34.43,172561,0.38174453377723694,0.001,0.43694478273391724,312,5294.919921875,1380592,21592,1563.3539063899998,4421,-428.5325012207031,,
34.94,172575,0.20153221487998962,0.001,0.43813556432724,312,5418.8671875,1380704,21596,1535.00442281,4422,-459.3368225097656,,
34.61,172592,0.20710724592208862,0.001,0.44038549065589905,312,10144.158203125,1380840,21600,1538.92602392,4422,-443.6103210449219,,
34.83,172606,0.5330260992050171,0.001,0.44257834553718567,312,7384.396484375,1380952,21604,1536.7583475899999,4422,-387.58697509765625,,
35.23,172622,0.9273459315299988,0.001,0.44575420022010803,312,6794.9853515625,1381080,21608,1531.4838183099998,4423,-507.211181640625,,
35.29,172633,0.3029853105545044,0.001,0.44853800535202026,312,4328.5068359375,1381168,21612,1529.8006298199998,4423,-384.3789367675781,,
35.3,172654,0.22762247920036316,0.001,0.4526834785938263,312,3699.451171875,1381336,21616,1529.3288592200001,4424,-474.19549560546875,,
35.36,172660,0.17297950387001038,0.001,0.4538242816925049,312,3922.4951171875,1381384,21620,1528.23291772,4424,-373.34832763671875,,
35.18,172678,0.21196450293064117,0.001,0.4564473330974579,312,4408.1513671875,1381528,21624,1530.8421898799995,4424,-468.10858154296875,,
35.13,172690,0.16183894872665405,0.001,0.45801401138305664,312,7429.5048828125,1381624,21628,1526.3472050000003,4425,-335.317626953125,,
35.02,172713,-0.48427852988243103,0.001,0.45969751477241516,312,3900.576171875,1381808,21632,1526.3170124700005,4425,-446.9541931152344,,
35.05,172729,-0.14897242188453674,0.001,0.4601745903491974,312,5573.451171875,1381936,21636,1554.3141725300004,4426,-499.6857604980469,,
34.0,172754,-0.3667842149734497,0.001,0.4592381417751312,312,3368.197509765625,1382136,21640,1697.7404161800002,4426,-377.83966064453125,,
34.11,172763,-0.28792768716812134,0.001,0.45844781398773193,312,4979.5771484375,1382208,21644,1696.02463695,4427,-437.35479736328125,,
34.41,172783,-0.5581806898117065,0.001,0.4556533098220825,312,15965.8623046875,1382368,21648,1717.75497276,4427,-331.16253662109375,,
34.19,172791,-0.7759146690368652,0.001,0.454441100358963,312,6849.369140625,1382432,21652,1720.5483341699999,4427,-369.75885009765625,,
33.24,172812,-0.25802552700042725,0.001,0.44933393597602844,312,7486.50341796875,1382600,21656,1729.0604953800002,4428,-464.24456787109375,,
33.25,172836,-0.6185703873634338,0.001,0.44403791427612305,312,7930.4443359375,1382792,21660,1730.0216318199998,4429,-483.84002685546875,,
31.63,172846,-0.32899239659309387,0.001,0.4413503408432007,312,6431.9892578125,1382872,21664,1797.18633022,4429,-364.7674560546875,,
33.1,172862,-0.0034646019339561462,0.001,0.43842676281929016,312,4974.05419921875,1383000,21668,1809.2383039000001,4429,-451.0915222167969,,
32.88,172873,-0.24334177374839783,0.001,0.43666988611221313,312,18300.125,1383088,21672,1811.3253401900001,4429,-406.0787658691406,,
31.46,172889,-0.27694958448410034,0.001,0.4348948299884796,312,9092.4716796875,1383216,21676,1823.0678593899997,4430,-398.2337951660156,,
31.38,172900,0.14893078804016113,0.001,0.43389928340911865,312,6000.47021484375,1383304,21680,1824.38660301,4430,-421.11944580078125,,
31.35,172917,0.03961155563592911,0.001,0.4331724941730499,312,5873.67333984375,1383440,21684,1826.9533175699999,4431,-498.9388427734375,,
31.5,172936,0.300836443901062,0.001,0.4326498806476593,312,3651.270751953125,1383592,21688,1826.64206994,4431,-462.24224853515625,,
32.1,172954,0.16100595891475677,0.001,0.4330003261566162,312,6321.06884765625,1383736,21692,1786.48161259,4432,-546.001953125,,
31.68,172967,-0.07471948117017746,0.001,0.4330676794052124,312,4646.5537109375,1383840,21696,1814.1169594399998,4432,-524.8120727539062,,
31.83,172987,-0.33401352167129517,0.001,0.43284860253334045,312,5256.58203125,1384000,21700,1813.0032568799998,4432,-381.03363037109375,,
31.84,172997,0.11042147874832153,0.001,0.4327772557735443,312,7191.05810546875,1384080,21704,1814.0444776900001,4433,-567.3435668945312,,
31.62,173032,-0.12401033937931061,0.001,0.43222302198410034,312,4130.54296875,1384360,21708,1815.97493078,4434,-410.16845703125,,
32.05,173045,-0.34311044216156006,0.001,0.43189042806625366,312,4251.0888671875,1384464,21712,1814.02540573,4434,-455.8217468261719,,
32.56,173069,-0.08000117540359497,0.001,0.4307538866996765,312,4613.19287109375,1384656,21716,1806.9781092000003,4435,-386.68841552734375,,
32.93,173076,-0.25567319989204407,0.001,0.4304499626159668,312,3852.4375,1384712,21720,1805.2999062200001,4435,-474.1404724121094,,
33.2,173097,-0.006223078817129135,0.001,0.42944642901420593,312,3332.70947265625,1384880,21724,1803.86992766,4435,-521.212158203125,,
33.14,173102,-0.2439785748720169,0.001,0.42919519543647766,312,4896.26806640625,1384920,21728,1808.4332602799996,4436,-434.80584716796875,,
33.06,173127,-0.029146436601877213,0.001,0.428847074508667,312,7115.201171875,1385120,21732,1807.9443354199998,4436,-524.5659790039062,,
33.09,173138,0.07925736159086227,0.001,0.4286600947380066,312,7226.4248046875,1385208,21736,1806.0290764200001,4436,-501.4791564941406,,
33.11,173161,-0.07595500349998474,0.001,0.4276013672351837,312,6075.6943359375,1385392,21740,1805.1165106,4437,-488.642822265625,,
33.43,173174,-0.22002142667770386,0.001,0.42664414644241333,312,6873.763671875,1385496,21744,1801.42585039,4437,-462.45989990234375,,
33.45,173197,-0.40309810638427734,0.001,0.42476555705070496,312,4842.3720703125,1385680,21748,1799.7793040400002,4438,-479.7989807128906,,
33.67,173204,0.4128488302230835,0.001,0.4244087338447571,312,4497.837890625,1385736,21752,1795.32132364,4438,-479.763916015625,,
33.71,173225,-0.15646682679653168,0.001,0.4237539768218994,312,5588.5244140625,1385904,21756,1792.98639694,4439,-472.6556396484375,,
33.73,173230,0.3346431851387024,0.001,0.4236688017845154,312,9187.8955078125,1385944,21760,1793.0383845900003,4439,-494.5719909667969,,
33.6,173254,0.0077804699540138245,0.001,0.4233749806880951,312,6648.0087890625,1386136,21764,1794.88481259,4440,-524.1883544921875,,
32.29,173271,0.4052172601222992,0.001,0.4235251545906067,312,8090.38330078125,1386272,21768,1810.3293095000001,4440,-465.0437316894531,,
32.37,173291,-0.021830447018146515,0.001,0.4231419861316681,312,4588.041015625,1386432,21772,1808.72411693,4441,-433.6667175292969,,
32.82,173306,-0.2895602583885193,0.001,0.42253491282463074,312,9385.9921875,1386552,21776,1777.2140181099996,4441,-498.1776428222656,,
32.94,173320,0.11400154232978821,0.001,0.422075480222702,312,2686.69384765625,1386664,21780,1775.6625510799997,4441,-402.76043701171875,,
33.01,173339,-0.05073479935526848,0.001,0.42204898595809937,312,5087.40283203125,1386816,21784,1774.5135024,4442,-448.34783935546875,,
33.03,173359,-0.2538357973098755,0.001,0.42199933528900146,312,5299.052734375,1386976,21788,1774.76407689,4442,-429.3906555175781,,
32.73,173377,-0.5361595153808594,0.001,0.42113929986953735,312,3184.948486328125,1387120,21792,1814.3479840600003,4443,-493.5567321777344,,
32.74,173399,-0.24833452701568604,0.001,0.41883671283721924,312,6198.337890625,1387296,21796,1812.9968293700001,4443,-374.98309326171875,,
33.0,173418,0.11966103315353394,0.001,0.4164527356624603,312,5607.46728515625,1387448,21800,1810.6687578700003,4444,-490.21429443359375,,
32.94,173440,-0.7110265493392944,0.001,0.41301825642585754,312,3348.947021484375,1387624,21804,1810.6039282899997,4444,-481.9072265625,,
32.99,173460,-0.4189566969871521,0.001,0.4097520709037781,312,8657.439453125,1387784,21808,1811.7396904500001,4445,-465.35101318359375,,
