train/critic_loss,train/actor_loss,time/fps,rollout/ep_len_mean,time/time_elapsed,train/ent_coef_loss,time/total_timesteps,rollout/ep_rew_mean,time/episodes,train/ent_coef,train/n_updates,train/learning_rate,eval/mean_ep_length,eval/mean_reward
1982.314697265625,-266.7403869628906,294,53.27,2376,0.7431466579437256,698984,1684.5358941499999,5272,0.28762733936309814,87360,0.001,,
1483.9066162109375,-250.3369140625,294,53.5,2377,0.49551093578338623,699120,1715.23181484,5276,0.2883602976799011,87377,0.001,,
2380.153076171875,-218.7194366455078,294,53.45,2377,0.5240633487701416,699240,1715.4948235000002,5280,0.2891005277633667,87392,0.001,,
2582.75,-176.98486328125,294,53.27,2378,-0.37937062978744507,699432,1718.6938642599998,5284,0.2899607717990875,87416,0.001,,
2081.26318359375,-203.66468811035156,294,53.43,2378,-0.4931696057319641,699576,1718.5967248000002,5288,0.2903178930282593,87434,0.001,,
5681.29248046875,-230.16749572753906,294,52.67,2379,0.2595108151435852,699744,1724.8590806799998,5292,0.290477454662323,87455,0.001,,
1958.086669921875,-263.4974670410156,294,52.64,2379,0.15142402052879333,699912,1725.24760745,5296,0.29019513726234436,87476,0.001,,
3844.24755859375,-243.73989868164062,294,52.65,2380,0.14192458987236023,700000,1725.2843601900001,5297,0.28998205065727234,87487,0.001,,
,,,,,,700000,,,,,,38.4,1857.2582748
4134.7685546875,-224.9761199951172,294,52.85,2381,-0.5937416553497314,700096,1724.73436003,5300,0.2897709608078003,87499,0.001,,
3863.97607421875,-248.55303955078125,294,52.79,2381,0.6414766311645508,700240,1725.6308857499998,5304,0.2893208861351013,87517,0.001,,
3308.85498046875,-234.58798217773438,294,51.65,2382,0.05109860748052597,700384,1730.3537817099998,5308,0.28918537497520447,87535,0.001,,
1811.653564453125,-190.81689453125,294,50.5,2382,-0.7466882467269897,700640,1784.3748902300006,5312,0.289058119058609,87567,0.001,,
1616.2640380859375,-269.0240783691406,294,46.15,2383,0.07233880460262299,700696,1807.88039017,5316,0.2888765335083008,87574,0.001,,
7157.3095703125,-215.14501953125,294,46.3,2383,-0.031049132347106934,700944,1807.3520831500002,5320,0.2885821759700775,87605,0.001,,
2935.397216796875,-212.748779296875,294,45.72,2384,-0.009418904781341553,701024,1781.1436632399998,5324,0.28853726387023926,87615,0.001,,
3357.969970703125,-310.481201171875,294,45.85,2384,-0.44632488489151,701200,1778.6903524100003,5328,0.2884964048862457,87637,0.001,,
2851.987548828125,-207.87709045410156,294,45.9,2384,0.5752983093261719,701328,1776.3579631500002,5332,0.28828492760658264,87653,0.001,,
2977.1318359375,-288.8293762207031,294,46.05,2385,-0.17856070399284363,701496,1773.68623097,5336,0.2880649268627167,87674,0.001,,
8396.8681640625,-278.9154052734375,294,40.21,2386,0.3109782934188843,701672,1802.01230045,5340,0.28812375664711,87696,0.001,,
3595.94677734375,-242.12152099609375,294,40.02,2386,0.4358551502227783,701776,1801.7448925899998,5344,0.28834769129753113,87709,0.001,,
2303.2607421875,-241.4488983154297,294,39.84,2387,0.7180324792861938,701968,1802.9611372300005,5348,0.2892613410949707,87733,0.001,,
2041.84375,-243.67633056640625,294,39.71,2387,0.25618845224380493,702192,1801.16894592,5352,0.29084694385528564,87761,0.001,,
2342.22900390625,-294.262939453125,294,40.21,2388,0.8469550609588623,702384,1797.55584007,5356,0.29288625717163086,87785,0.001,,
1829.98681640625,-263.4000244140625,294,40.46,2388,0.39723798632621765,702552,1795.29368419,5360,0.2950485050678253,87806,0.001,,
1441.6771240234375,-301.363037109375,294,41.04,2389,0.9758161306381226,702688,1800.4241290399993,5364,0.297044962644577,87823,0.001,,
2653.93603515625,-282.9064636230469,294,40.88,2389,0.5030630826950073,702904,1801.60026505,5368,0.3003060221672058,87850,0.001,,
2450.641845703125,-234.95584106445312,294,40.86,2390,0.22736415266990662,703024,1801.5864945000003,5372,0.3019489645957947,87865,0.001,,
2114.82421875,-273.9160461425781,294,40.69,2390,0.31027108430862427,703248,1802.6662549099995,5376,0.304924339056015,87893,0.001,,
1715.9027099609375,-256.3565673828125,294,40.62,2391,0.8778055310249329,703352,1804.72616303,5380,0.3062291145324707,87906,0.001,,
8539.00390625,-248.9351806640625,294,40.75,2392,-0.19552260637283325,703600,1803.0225524599998,5384,0.3091985285282135,87937,0.001,,
1704.764404296875,-257.3992004394531,294,40.8,2392,0.36113113164901733,703800,1801.4043024999999,5388,0.3109198212623596,87962,0.001,,
2306.595458984375,-274.1503601074219,294,40.63,2393,0.3838758170604706,703968,1801.97762934,5392,0.3121229410171509,87983,0.001,,
2562.81396484375,-247.527099609375,294,40.31,2393,0.8716431856155396,704168,1803.3039754900005,5396,0.3135097920894623,88008,0.001,,
2760.3134765625,-303.14349365234375,294,40.68,2394,0.49963095784187317,704264,1796.7578509000002,5400,0.3144610822200775,88020,0.001,,
2141.3857421875,-248.59974670410156,294,40.53,2394,0.5899481177330017,704464,1797.64344094,5404,0.31715908646583557,88045,0.001,,
4500.4287109375,-254.2358856201172,294,40.61,2395,0.608182966709137,704648,1796.0616433899997,5408,0.3198046386241913,88068,0.001,,
4868.44140625,-266.287353515625,294,40.62,2395,0.49864059686660767,704760,1795.2282904299998,5412,0.3214046359062195,88082,0.001,,
1630.6751708984375,-289.63275146484375,294,40.41,2396,-0.111935093998909,704984,1796.4034515699998,5416,0.32304635643959045,88110,0.001,,
2119.31298828125,-199.6435089111328,294,42.32,2396,-0.3774459660053253,705072,1787.71567249,5420,0.32348453998565674,88121,0.001,,
2374.41259765625,-203.42132568359375,294,42.14,2397,0.32598790526390076,705272,1788.9882171000002,5424,0.32380813360214233,88146,0.001,,
2751.66162109375,-262.3215637207031,294,42.2,2397,0.128440260887146,705416,1818.96324402,5428,0.32423457503318787,88164,0.001,,
1737.428466796875,-264.4937438964844,294,42.32,2398,0.24698716402053833,705616,1820.49258201,5432,0.32528507709503174,88189,0.001,,
2738.054931640625,-295.8222961425781,294,42.41,2398,0.5131393671035767,705704,1821.20311498,5436,0.32573381066322327,88200,0.001,,
1916.191650390625,-222.95855712890625,294,42.45,2399,-0.6133785843849182,705936,1821.9072045699995,5440,0.3267872631549835,88229,0.001,,
1792.74951171875,-306.652099609375,294,42.31,2399,0.04067333787679672,706008,1823.2052412499997,5444,0.32683759927749634,88238,0.001,,
1728.4989013671875,-227.07894897460938,294,42.35,2400,-0.7770580053329468,706224,1823.1031723000006,5448,0.32596713304519653,88265,0.001,,
1546.263427734375,-261.40496826171875,294,42.27,2400,-0.8673953413963318,706360,1825.8465351099999,5452,0.32434988021850586,88282,0.001,,
2452.02685546875,-279.7044372558594,294,41.82,2401,-0.2725948989391327,706568,1829.0041942400003,5456,0.3219507038593292,88308,0.001,,
12383.916015625,-219.08892822265625,294,42.58,2401,-0.26000872254371643,706640,1719.6547168,5460,0.3210287094116211,88317,0.001,,
2029.347412109375,-352.507080078125,294,41.28,2402,-1.0123369693756104,706864,1726.9413974700003,5464,0.31724750995635986,88345,0.001,,
2560.80517578125,-236.88076782226562,294,41.27,2402,-0.6812087297439575,706936,1726.38843003,5468,0.3160451352596283,88354,0.001,,
2541.10498046875,-283.3817138671875,294,41.22,2403,-0.5482365489006042,707152,1726.26665556,5472,0.3122287094593048,88381,0.001,,
2307.076171875,-213.25064086914062,294,41.24,2404,-0.6788848042488098,707448,1726.0140905200003,5476,0.30702391266822815,88418,0.001,,
2532.4208984375,-243.54409790039062,294,42.13,2405,-0.2699541449546814,707760,1717.49939457,5480,0.3022735118865967,88457,0.001,,
2745.296875,-254.07119750976562,294,43.34,2406,-0.5179657936096191,707928,1689.0419481900003,5484,0.3000073730945587,88478,0.001,,
3219.88232421875,-206.458251953125,294,43.3,2406,-0.4100571274757385,708120,1691.2573987800001,5488,0.298239529132843,88502,0.001,,
1762.880126953125,-256.83447265625,294,43.49,2407,0.40361931920051575,708288,1689.91662832,5492,0.2975581884384155,88523,0.001,,
2606.651611328125,-194.96417236328125,294,43.53,2407,0.059818461537361145,708464,1689.9983606400003,5496,0.2971835434436798,88545,0.001,,
12172.3671875,-230.33506774902344,294,42.9,2408,-0.323585569858551,708696,1697.35541132,5500,0.2964593470096588,88574,0.001,,
1523.5736083984375,-245.42852783203125,294,42.92,2409,-0.7347110509872437,708944,1664.1116475899998,5504,0.2949792444705963,88605,0.001,,
3032.907470703125,-220.79647827148438,294,43.13,2409,-0.9391844272613525,709080,1664.61452718,5508,0.2937784790992737,88622,0.001,,
1729.862060546875,-263.8011474609375,294,44.38,2410,-1.0729494094848633,709272,1657.91204979,5512,0.29158928990364075,88646,0.001,,
1401.39306640625,-254.8831787109375,294,44.53,2410,-1.3104658126831055,709472,1656.9046803900003,5516,0.2889586389064789,88671,0.001,,
2066.462158203125,-277.1438293457031,294,41.92,2411,-1.7312724590301514,709632,1671.2032619099998,5520,0.2861568033695221,88691,0.001,,
1646.0703125,-307.37969970703125,294,41.94,2411,-0.7151356935501099,709824,1670.8116880299997,5524,0.28237417340278625,88715,0.001,,
2711.678466796875,-257.8730163574219,294,45.65,2412,-0.8120555877685547,709984,1635.3859059700003,5528,0.2795111835002899,88735,0.001,,
2191.684814453125,-256.6114196777344,294,45.65,2412,-0.34328243136405945,710000,1635.3859059700003,5528,0.2795111835002899,88737,0.001,,
,,,,,,710000,,,,,,36.4,1861.8708684
2268.032470703125,-226.28518676757812,294,45.79,2413,-0.7296453714370728,710136,1633.01099581,5532,0.2774524688720703,88754,0.001,,
1833.192626953125,-210.08128356933594,294,45.6,2413,-0.1971677839756012,710288,1633.8916286899998,5536,0.27564138174057007,88773,0.001,,
1997.8856201171875,-210.4827117919922,294,45.54,2414,-0.9390673041343689,710528,1634.53166426,5540,0.2731758654117584,88803,0.001,,
4209.34619140625,-232.76800537109375,294,45.85,2415,0.5784735083580017,710672,1632.46579432,5544,0.2719053626060486,88821,0.001,,
2028.617919921875,-285.82147216796875,294,46.0,2415,-0.03467878699302673,710872,1631.1262911999997,5548,0.27142971754074097,88846,0.001,,
2926.80908203125,-216.0355224609375,294,46.05,2416,0.9223753213882446,710976,1630.2782189700001,5552,0.2714925706386566,88859,0.001,,
1599.25732421875,-259.7569580078125,294,46.77,2416,0.13308751583099365,711136,1624.3569825400002,5556,0.27219316363334656,88879,0.001,,
2941.618896484375,-275.4134521484375,294,45.67,2417,0.2594452500343323,711232,1736.5897051500006,5560,0.2727477550506592,88891,0.001,,
1694.272705078125,-309.994140625,294,45.69,2417,0.6065468788146973,711416,1736.6643494200002,5564,0.2737025022506714,88914,0.001,,
10931.033203125,-295.42962646484375,294,45.69,2418,0.7914743423461914,711552,1735.7805030299999,5568,0.27504315972328186,88931,0.001,,
2092.6396484375,-211.17901611328125,294,45.84,2418,0.9714315533638,711744,1735.31859387,5572,0.2779444754123688,88955,0.001,,
4400.599609375,-194.3824462890625,294,45.85,2419,0.6697731018066406,711872,1735.55594042,5576,0.2801753580570221,88971,0.001,,
3244.101806640625,-235.61302185058594,294,45.24,2419,0.4296686351299286,712088,1741.3828753599996,5580,0.2840770184993744,88998,0.001,,
3010.91650390625,-269.0006408691406,294,44.38,2420,0.5378016829490662,712248,1763.6308989600004,5584,0.2867301404476166,89018,0.001,,
2202.2421875,-266.8287353515625,294,44.19,2420,0.27485764026641846,712392,1763.9463893000002,5588,0.2888358533382416,89036,0.001,,
4422.974609375,-204.35452270507812,294,44.15,2421,0.1250631958246231,712528,1763.2520649299997,5592,0.2907457649707794,89053,0.001,,
6225.51806640625,-274.23236083984375,294,44.72,2422,0.7482377886772156,712840,1760.17682039,5596,0.2940734624862671,89092,0.001,,
4763.78369140625,-242.2816925048828,294,45.21,2422,-0.1857479363679886,713008,1757.42418579,5600,0.29529237747192383,89113,0.001,,
14592.595703125,-278.7371520996094,294,46.0,2423,0.18929342925548553,713328,1785.6147813400003,5604,0.2972520887851715,89153,0.001,,
2018.4420166015625,-266.2552185058594,294,46.26,2424,0.7624304890632629,713504,1783.14369467,5608,0.29883623123168945,89175,0.001,,
1810.6751708984375,-281.64349365234375,294,45.45,2424,1.1367865800857544,713696,1787.4259436999998,5612,0.3011108338832855,89199,0.001,,
2066.00244140625,-286.9133605957031,294,45.44,2425,1.394789457321167,713840,1786.91039767,5616,0.3033369481563568,89217,0.001,,
2821.8564453125,-299.8191223144531,294,45.47,2426,-0.07602432370185852,714016,1786.0429057699994,5620,0.3069269359111786,89239,0.001,,
3288.5537109375,-325.59954833984375,294,45.56,2426,1.1436249017715454,714256,1784.91286043,5624,0.3106158971786499,89269,0.001,,
2390.7763671875,-248.52542114257812,294,41.84,2427,0.8201397657394409,714376,1787.50902106,5628,0.31245988607406616,89284,0.001,,
2689.838134765625,-254.90042114257812,294,41.42,2427,-0.14315086603164673,714600,1791.043605,5632,0.31532785296440125,89312,0.001,,
2303.18896484375,-237.1126708984375,294,42.1,2428,-0.30593013763427734,714824,1782.7841049900003,5636,0.31692492961883545,89340,0.001,,
1953.248046875,-256.0370178222656,294,42.03,2429,-0.28733909130096436,715096,1783.73830177,5640,0.31721314787864685,89374,0.001,,
2308.4306640625,-247.85140991210938,294,44.82,2429,0.14751510322093964,715200,1619.5580668400005,5644,0.31712526082992554,89387,0.001,,
2397.32080078125,-288.8035888671875,294,44.76,2430,0.23694021999835968,715488,1620.69337095,5648,0.3173525035381317,89423,0.001,,
2391.07861328125,-288.49822998046875,294,44.81,2431,-0.21540987491607666,715800,1620.3833524899999,5652,0.3178659975528717,89462,0.001,,
2235.59130859375,-289.90509033203125,294,44.5,2432,-0.29446449875831604,716088,1592.92039942,5656,0.3174508810043335,89498,0.001,,
2286.6796875,-312.38189697265625,294,47.14,2433,-0.8931810855865479,716472,1301.7670867699997,5660,0.31245294213294983,89546,0.001,,
3469.27392578125,-280.21356201171875,294,49.73,2436,-0.19008927047252655,717568,1285.6163416800002,5664,0.2941533923149109,89683,0.001,,
1961.4693603515625,-238.27804565429688,294,51.88,2438,0.0672900378704071,717944,1274.71729909,5668,0.2921161949634552,89730,0.001,,
1384.97705078125,-251.4942626953125,294,53.9,2439,-0.12396281957626343,718232,1263.89403234,5672,0.29181012511253357,89766,0.001,,
2030.0694580078125,-310.3455505371094,294,57.46,2439,0.04273666441440582,718432,1101.55244462,5676,0.2924228310585022,89791,0.001,,
1604.656494140625,-318.6883544921875,294,57.23,2440,0.2346678525209427,718592,1103.70882836,5680,0.2931213080883026,89811,0.001,,
2026.235595703125,-276.3153076171875,294,56.89,2441,0.7607142925262451,718832,1109.66211796,5684,0.2949927747249603,89841,0.001,,
3959.1064453125,-181.32968139648438,294,62.14,2442,0.49209731817245483,719048,1019.65160928,5688,0.2968854606151581,89868,0.001,,
8364.6328125,-283.26873779296875,294,62.28,2442,0.3942839801311493,719168,988.2252926399998,5692,0.29785722494125366,89883,0.001,,
2958.804443359375,-271.4459533691406,294,61.71,2443,0.4270685613155365,719432,991.58616388,5696,0.30027157068252563,89916,0.001,,
3131.7314453125,-282.37152099609375,294,61.45,2443,0.532712996006012,719552,992.0708583600001,5700,0.30142849683761597,89931,0.001,,
4051.62060546875,-268.048583984375,294,60.72,2444,0.6582597494125366,719816,996.6402032000002,5704,0.3041553795337677,89964,0.001,,
1628.278076171875,-314.65594482421875,294,60.43,2444,0.9067785739898682,719928,997.9452605500001,5708,0.30566826462745667,89978,0.001,,
8871.076171875,-307.89447021484375,294,60.43,2445,1.212648868560791,720000,997.9452605500001,5708,0.30671563744544983,89987,0.001,,
,,,,,,720000,,,,,,39.6,1843.2208328000002
6395.59228515625,-290.83917236328125,294,59.93,2446,0.6383524537086487,720128,1001.3209465600002,5712,0.30855634808540344,90003,0.001,,
1793.995361328125,-262.7015380859375,294,59.7,2446,0.5612540245056152,720392,1003.9060208200001,5716,0.3126269578933716,90036,0.001,,
3906.373779296875,-260.8262634277344,294,59.71,2446,0.43139398097991943,720448,1003.6951147399999,5720,0.31362685561180115,90043,0.001,,
3660.937744140625,-199.22842407226562,294,60.39,2447,0.2735784649848938,720720,998.46397188,5724,0.31735891103744507,90077,0.001,,
3000.255615234375,-220.65452575683594,294,60.83,2448,-0.08062826097011566,720928,1026.9936531800001,5728,0.3196544945240021,90103,0.001,,
2171.039306640625,-233.70767211914062,294,60.42,2448,-0.3839893043041229,721024,1003.1202765900001,5732,0.3201161324977875,90115,0.001,,
2515.141845703125,-239.3848419189453,294,60.8,2449,-0.6992865800857544,721328,998.5403264299999,5736,0.31948554515838623,90153,0.001,,
3290.17529296875,-261.507080078125,294,60.98,2450,-0.7983707189559937,721576,996.9269692300003,5740,0.3168649971485138,90184,0.001,,
2177.703369140625,-249.7091064453125,294,57.92,2450,-0.3935927748680115,721632,1163.3361551300002,5744,0.3163028955459595,90191,0.001,,
2344.68603515625,-229.274169921875,294,58.46,2451,-0.2548332214355469,721920,1156.90558147,5748,0.3136386275291443,90227,0.001,,
3180.26513671875,-241.1858367919922,294,58.58,2452,-0.5996832251548767,722088,1153.8877571900002,5752,0.31197816133499146,90248,0.001,,
2425.335205078125,-219.40850830078125,294,58.46,2452,-0.5452548265457153,722224,1154.3816049600002,5756,0.31049680709838867,90265,0.001,,
2850.07470703125,-329.16259765625,294,56.0,2453,-0.06983181834220886,722440,1444.11456558,5760,0.30843499302864075,90292,0.001,,
5970.72607421875,-238.23101806640625,294,53.79,2453,0.27825212478637695,722640,1457.6932766699997,5764,0.30752068758010864,90317,0.001,,
2177.978515625,-333.4283447265625,294,51.57,2454,0.5573990345001221,722768,1469.7206813,5768,0.3077969551086426,90333,0.001,,
2104.483642578125,-287.48095703125,294,49.58,2454,0.4472092390060425,722944,1479.7195049200004,5772,0.3089469075202942,90355,0.001,,
2132.7724609375,-277.217041015625,294,45.94,2455,-0.09899845719337463,723176,1642.4078328199996,5776,0.3105180859565735,90384,0.001,,
2945.0654296875,-223.3988800048828,294,45.85,2455,-0.5212446451187134,723288,1643.2755675299995,5780,0.3109803795814514,90398,0.001,,
3194.48779296875,-270.6085205078125,294,45.76,2456,-0.12251373380422592,723488,1644.3796695400001,5784,0.31117740273475647,90423,0.001,,
3713.2802734375,-248.24847412109375,294,50.24,2456,-0.1491526961326599,723560,1676.63691806,5788,0.31111788749694824,90432,0.001,,
2367.00732421875,-299.97930908203125,294,49.66,2457,0.08745265007019043,723792,1712.5238151800002,5792,0.31064099073410034,90461,0.001,,
9265.1484375,-297.4444274902344,294,50.01,2457,-0.3166731595993042,723936,1681.3773716599999,5796,0.31033265590667725,90479,0.001,,
2146.6318359375,-215.89236450195312,294,49.81,2458,-0.052120357751846313,724144,1683.85455885,5800,0.30967625975608826,90505,0.001,,
2912.93603515625,-291.96868896484375,294,49.7,2459,-0.28960999846458435,724352,1685.44389019,5804,0.30905425548553467,90531,0.001,,
6572.669921875,-300.28515625,294,49.55,2459,-0.18590658903121948,724424,1687.4150945000001,5808,0.30875810980796814,90540,0.001,,
5872.0341796875,-305.3984069824219,294,49.55,2460,-0.276053249835968,724720,1687.7932022199998,5812,0.30709028244018555,90577,0.001,,
2999.551025390625,-300.111328125,294,50.17,2461,-0.2309899628162384,725064,1684.14355066,5816,0.30576252937316895,90620,0.001,,
3305.5947265625,-254.62313842773438,294,51.01,2462,-0.3333562910556793,725320,1677.0597637700002,5820,0.304866224527359,90652,0.001,,
7018.45068359375,-275.4070739746094,294,49.92,2462,-0.4613271653652191,725464,1686.50924031,5824,0.30421632528305054,90670,0.001,,
3151.06201171875,-253.76034545898438,294,50.53,2463,-0.8575933575630188,725720,1678.6773851199996,5828,0.3024172782897949,90702,0.001,,
8665.8388671875,-245.4788360595703,294,50.65,2464,-0.2793809771537781,725928,1707.9865389699999,5832,0.30057305097579956,90728,0.001,,
2982.876953125,-255.0835418701172,294,50.27,2464,-0.8752138614654541,726072,1711.6976564999998,5836,0.2994064390659332,90746,0.001,,
5213.26025390625,-334.1907043457031,294,49.86,2465,-0.8184689879417419,726272,1684.0015346100001,5840,0.2975725531578064,90771,0.001,,
2807.274169921875,-269.59442138671875,294,52.24,2465,-0.47143179178237915,726472,1597.0819419600002,5844,0.2953135371208191,90796,0.001,,
2771.93994140625,-269.09637451171875,294,51.66,2466,-0.2595471143722534,726632,1603.14018601,5848,0.2937539517879486,90816,0.001,,
1727.1773681640625,-235.0604248046875,294,50.92,2467,-0.3365192711353302,726888,1607.8649493200003,5852,0.2915346026420593,90848,0.001,,
1947.635498046875,-303.72760009765625,294,51.36,2467,0.41925865411758423,727048,1638.67248281,5856,0.29074323177337646,90868,0.001,,
3037.76806640625,-314.28857421875,294,51.26,2468,-0.6256709694862366,727224,1640.43217517,5860,0.2903479337692261,90890,0.001,,
4378.04296875,-274.9647216796875,294,51.48,2468,-0.05138392746448517,727352,1638.8342481,5864,0.2901811897754669,90906,0.001,,
7043.537109375,-271.4180908203125,294,51.35,2469,0.10551534593105316,727512,1640.5436446400001,5868,0.28992730379104614,90926,0.001,,
2463.48046875,-220.09385681152344,294,51.46,2469,-0.11557942628860474,727768,1638.6293200000002,5872,0.290393590927124,90958,0.001,,
9739.658203125,-274.56964111328125,294,51.41,2470,-0.48338133096694946,727928,1638.7014654700001,5876,0.2905162274837494,90978,0.001,,
3285.72607421875,-286.6217041015625,294,56.74,2471,-0.6968475580215454,728152,1453.7733420799998,5880,0.2895987629890442,91006,0.001,,
5043.7109375,-258.30084228515625,294,56.67,2471,-0.609925389289856,728304,1454.2856808100003,5884,0.28873059153556824,91025,0.001,,
3525.973876953125,-260.14862060546875,294,46.86,2472,-0.12195265293121338,728568,1512.6794056299998,5888,0.2870387136936188,91058,0.001,,
4107.20703125,-247.44406127929688,294,47.13,2473,0.9719810485839844,728840,1508.6554097,5892,0.2866869866847992,91092,0.001,,
3191.1640625,-316.842529296875,294,47.18,2473,0.41396594047546387,729032,1534.11551672,5896,0.28795018792152405,91116,0.001,,
4572.0078125,-157.59686279296875,294,46.91,2474,-0.15093910694122314,729328,1535.8582538700002,5900,0.2913300395011902,91153,0.001,,
2496.33154296875,-210.25914001464844,294,47.18,2475,0.5741379261016846,729504,1533.73124099,5904,0.2937302887439728,91175,0.001,,
3145.5390625,-185.427734375,294,46.97,2475,0.773400068283081,729696,1535.6810215399998,5908,0.2965322434902191,91199,0.001,,
7700.8544921875,-210.54177856445312,294,47.1,2476,1.8677029609680176,730000,1534.98547476,5911,0.3028807044029236,91237,0.001,,
,,,,,,730000,,,,,,31.2,1919.8014596
5048.857421875,-214.52052307128906,294,47.15,2477,1.7467786073684692,730032,1534.6266528400001,5912,0.30353885889053345,91241,0.001,,
4802.392578125,-194.54754638671875,294,49.26,2478,1.2091927528381348,730320,1207.1325579299996,5916,0.3123985826969147,91277,0.001,,
6975.52294921875,-282.8968505859375,294,48.29,2479,0.9724332690238953,730536,1215.93501905,5920,0.3185316026210785,91304,0.001,,
2627.343994140625,-249.50198364257812,294,48.33,2480,0.41073739528656006,730840,1214.72756612,5924,0.3256007432937622,91342,0.001,,
5561.423828125,-287.49713134765625,294,50.47,2480,1.289942741394043,731048,779.98944664,5928,0.32920730113983154,91368,0.001,,
5267.92041015625,-202.93968200683594,294,51.76,2481,0.5895337462425232,731192,774.25514386,5932,0.33173060417175293,91386,0.001,,
3124.716064453125,-249.61224365234375,294,52.01,2482,0.5580639839172363,731392,771.4649052999999,5936,0.3343867063522339,91411,0.001,,
1997.557373046875,-291.647216796875,294,53.91,2482,0.380848228931427,731584,781.31233009,5940,0.33620384335517883,91435,0.001,,
6387.48388671875,-355.58892822265625,294,51.37,2483,-0.2324027717113495,731800,869.3721239500003,5944,0.3371438682079315,91462,0.001,,
6096.6513671875,-325.48870849609375,294,51.26,2483,-0.12856845557689667,731904,870.1830023399999,5948,0.33697599172592163,91475,0.001,,
3137.31396484375,-275.51092529296875,294,51.53,2484,-0.49393603205680847,732176,865.8953379799999,5952,0.335768461227417,91509,0.001,,
6515.93408203125,-304.00677490234375,294,51.45,2485,-0.7831875085830688,732464,866.64921732,5956,0.33164870738983154,91545,0.001,,
2786.23291015625,-207.10665893554688,294,52.0,2486,-0.1420736014842987,732672,861.58112258,5960,0.3274401128292084,91571,0.001,,
2256.0400390625,-203.92733764648438,294,51.61,2486,0.21691995859146118,732824,865.9340797299999,5964,0.3253420889377594,91590,0.001,,
2633.229736328125,-290.71942138671875,294,51.76,2487,0.25885945558547974,733048,865.524283,5968,0.3230886161327362,91618,0.001,,
4014.662109375,-260.8138732910156,294,51.67,2487,0.055000290274620056,733264,868.3350153700001,5972,0.32231712341308594,91645,0.001,,
4352.4755859375,-213.9869384765625,294,53.84,2488,-0.358376145362854,733488,843.9958732700001,5976,0.3222065567970276,91673,0.001,,
3568.842041015625,-242.5526885986328,294,48.77,2489,-0.6481710076332092,733632,1027.6871013200002,5980,0.32233482599258423,91691,0.001,,
3284.26318359375,-267.0968933105469,294,48.79,2489,0.17598578333854675,733888,1027.7403036399999,5984,0.3218071460723877,91723,0.001,,
4273.9580078125,-336.32757568359375,294,49.06,2490,-0.29044970870018005,734032,1026.53290146,5988,0.32187914848327637,91741,0.001,,
2341.880859375,-223.46994018554688,294,48.95,2491,0.01515457034111023,734256,1029.14711919,5992,0.3219836354255676,91769,0.001,,
4215.369140625,-322.58709716796875,294,48.49,2491,0.1493375450372696,734536,1035.4759112599997,5996,0.3216605484485626,91804,0.001,,
1648.54052734375,-211.7362060546875,294,49.06,2492,0.41344884037971497,734832,1031.65439609,6000,0.3225310742855072,91841,0.001,,
2544.087646484375,-229.599609375,294,49.38,2493,0.6345274448394775,735168,1029.43084606,6004,0.32553765177726746,91883,0.001,,
2102.5966796875,-266.466552734375,294,50.44,2494,0.5245716571807861,735424,1022.29669826,6008,0.3277902901172638,91915,0.001,,
3592.31201171875,-220.64004516601562,294,61.56,2495,0.4951508343219757,735656,931.06717944,6012,0.3307245373725891,91944,0.001,,
3844.803955078125,-295.4075927734375,294,59.11,2496,0.22368717193603516,735888,1259.12553581,6016,0.33436375856399536,91973,0.001,,
2661.455078125,-243.91165161132812,294,59.57,2497,0.18148919939994812,736136,1254.66946069,6020,0.33633819222450256,92004,0.001,,
4504.197265625,-333.9501953125,294,59.86,2497,-0.509434700012207,736272,1251.94326151,6024,0.3370315432548523,92021,0.001,,
3831.84033203125,-233.10971069335938,294,56.93,2498,0.04158267378807068,736488,1695.80425403,6028,0.3373885452747345,92048,0.001,,
2584.48486328125,-279.75189208984375,294,55.48,2498,-0.9667348861694336,736656,1702.7737621899994,6032,0.33689185976982117,92069,0.001,,
2351.51611328125,-251.71975708007812,294,54.99,2499,-0.3681803345680237,736808,1707.67004847,6036,0.33583763241767883,92088,0.001,,
4155.46484375,-234.8336944580078,294,53.27,2499,-0.270141065120697,737024,1726.4435886099996,6040,0.33360108733177185,92115,0.001,,
6817.2587890625,-323.4134521484375,294,53.48,2500,-0.3501029312610626,737288,1724.8240662699995,6044,0.3314674496650696,92148,0.001,,
5360.5400390625,-283.412841796875,294,53.72,2500,-0.8803133368492126,737376,1722.8454189699999,6048,0.33080026507377625,92159,0.001,,
3484.264404296875,-257.35162353515625,294,53.74,2502,-0.014845192432403564,737704,1725.0050507400001,6052,0.3281790614128113,92200,0.001,,
1924.3134765625,-225.860595703125,294,55.97,2503,-0.5758075714111328,738200,1573.1554411800003,6056,0.32639211416244507,92262,0.001,,
3752.416015625,-309.7312316894531,294,56.31,2504,-0.3564544916152954,738560,1572.5097810799998,6060,0.32477888464927673,92307,0.001,,
2588.23291015625,-323.31591796875,294,57.69,2505,-0.7930878400802612,738976,1564.61188808,6064,0.32124635577201843,92359,0.001,,
6173.0888671875,-366.7443542480469,294,57.94,2506,-1.1667063236236572,739304,1562.2666832200002,6068,0.3165838122367859,92400,0.001,,
4493.6689453125,-305.097412109375,294,58.05,2508,-0.8793456554412842,739848,1560.25353245,6072,0.30698758363723755,92468,0.001,,
