time/fps,time/time_elapsed,train/n_updates,train/ent_coef,train/ent_coef_loss,rollout/ep_len_mean,time/total_timesteps,train/actor_loss,rollout/ep_rew_mean,train/critic_loss,time/episodes,train/learning_rate,eval/mean_reward,eval/mean_ep_length
274,4639,158960,0.26025834679603577,-0.08322638273239136,55.28,1271784,-456.8987121582031,1364.81648157,6471.900390625,8724,0.001,,
274,4639,158986,0.2589928209781647,-1.3168164491653442,54.98,1271992,-422.7774658203125,1333.4066610200002,10996.99609375,8728,0.001,,
274,4640,159011,0.2572851777076721,-0.5950151681900024,55.14,1272192,-432.8752746582031,1333.7131940099998,3433.97314453125,8732,0.001,,
274,4641,159037,0.2551216185092926,-1.2571654319763184,55.15,1272400,-316.96142578125,1334.0622184499998,2375.92578125,8736,0.001,,
274,4641,159058,0.25331661105155945,-0.25272274017333984,55.54,1272568,-396.5867004394531,1331.39246221,5205.05419921875,8740,0.001,,
274,4642,159083,0.2515035569667816,-0.26224029064178467,55.5,1272768,-398.3554382324219,1333.01402333,2625.609375,8744,0.001,,
274,4643,159107,0.24972306191921234,-0.48419877886772156,55.31,1272960,-378.9012756347656,1335.1408774400002,3038.091552734375,8748,0.001,,
274,4643,159134,0.24783286452293396,-0.6879764795303345,55.3,1273176,-443.8114013671875,1330.16801262,6116.60986328125,8752,0.001,,
274,4644,159160,0.24667613208293915,-0.6387664079666138,55.23,1273384,-428.906005859375,1382.2448546100004,3487.880126953125,8756,0.001,,
274,4645,159197,0.2468089759349823,-0.03066164255142212,55.54,1273680,-406.0905456542969,1377.9288242500002,5659.57666015625,8760,0.001,,
274,4646,159239,0.24771720170974731,0.7735466957092285,55.97,1274016,-387.86004638671875,1427.29619783,1470.290283203125,8764,0.001,,
274,4647,159253,0.24820326268672943,0.09730248153209686,56.22,1274128,-455.6571044921875,1429.49091192,3430.7392578125,8768,0.001,,
274,4648,159291,0.24903446435928345,0.7346342206001282,56.68,1274432,-376.14794921875,1427.1385707799998,2796.939208984375,8772,0.001,,
274,4648,159311,0.24983453750610352,-0.2645570635795593,57.23,1274592,-443.3135681152344,1422.3305184899998,2595.73291015625,8776,0.001,,
274,4649,159344,0.2505674362182617,0.16807939112186432,56.65,1274856,-413.7687683105469,1427.17857526,3751.959716796875,8780,0.001,,
274,4649,159357,0.25085052847862244,0.1474934071302414,56.63,1274960,-463.9878845214844,1427.15181594,21961.607421875,8784,0.001,,
274,4650,159394,0.25215795636177063,0.6547684669494629,56.53,1275256,-425.6667175292969,1426.5821373600002,3025.22265625,8788,0.001,,
274,4651,159405,0.252608060836792,0.6762270331382751,55.53,1275344,-339.5772399902344,1474.7063375999999,10408.583984375,8792,0.001,,
274,4652,159438,0.2551161050796509,0.815592885017395,55.39,1275608,-389.1061706542969,1475.7784710999997,3115.27197265625,8796,0.001,,
274,4652,159452,0.2564035952091217,0.6695824861526489,55.49,1275720,-406.00421142578125,1473.09474979,3712.381103515625,8800,0.001,,
274,4653,159486,0.2587866187095642,0.4680362343788147,55.33,1275992,-389.66558837890625,1473.4097739000001,1907.83349609375,8804,0.001,,
274,4653,159498,0.25966155529022217,0.12750789523124695,54.2,1276088,-408.5789794921875,1561.06783087,3400.052490234375,8808,0.001,,
274,4654,159534,0.2613919675350189,0.5354145169258118,52.65,1276376,-321.61431884765625,1536.9579467400001,2463.13427734375,8812,0.001,,
274,4654,159541,0.26182860136032104,0.10518442839384079,51.43,1276432,-360.96783447265625,1552.0745758299997,2471.00439453125,8816,0.001,,
274,4656,159583,0.2605568468570709,-1.6278607845306396,51.4,1276768,-472.3052978515625,1551.7431417400003,1385.595703125,8820,0.001,,
274,4656,159596,0.2590482532978058,-1.4967148303985596,51.67,1276872,-489.9378967285156,1549.7680652099998,2551.2822265625,8824,0.001,,
274,4657,159636,0.25394076108932495,-1.298109769821167,51.72,1277192,-395.7735595703125,1583.54402357,1439.698974609375,8828,0.001,,
274,4657,159654,0.2518969476222992,-1.2915828227996826,52.01,1277336,-420.0110168457031,1582.3215294600002,982.4530639648438,8832,0.001,,
274,4658,159691,0.24793623387813568,-0.018321819603443146,52.34,1277632,-423.35406494140625,1579.5131572600003,2247.92236328125,8836,0.001,,
274,4659,159702,0.24730433523654938,0.1806311011314392,52.1,1277720,-381.84381103515625,1580.23035864,3053.193359375,8840,0.001,,
274,4660,159732,0.246286541223526,-0.10119876265525818,51.88,1277960,-439.9867248535156,1581.6998288599998,2973.84765625,8844,0.001,,
274,4660,159757,0.24601906538009644,0.11021451652050018,52.03,1278160,-411.7045593261719,1580.8702850499997,1965.164306640625,8848,0.001,,
274,4661,159774,0.24604523181915283,0.6052647829055786,51.57,1278296,-435.376953125,1560.3353512899996,2881.03076171875,8852,0.001,,
274,4662,159803,0.2469390332698822,0.9704800844192505,51.27,1278528,-380.189208984375,1565.7448859499998,4240.0341796875,8856,0.001,,
274,4662,159826,0.24831227958202362,1.049819827079773,51.02,1278712,-452.8555908203125,1569.1423831700001,5627.435546875,8860,0.001,,
274,4663,159861,0.25113749504089355,0.9865188002586365,50.04,1278992,-439.5048522949219,1573.71191065,3194.030517578125,8864,0.001,,
274,4664,159882,0.25329941511154175,1.6732478141784668,49.99,1279160,-404.7691650390625,1572.3743035300004,3810.043701171875,8868,0.001,,
274,4664,159904,0.2562524378299713,0.8894179463386536,49.35,1279336,-431.3371887207031,1577.3240432,2347.57861328125,8872,0.001,,
274,4665,159944,0.26051756739616394,1.1391745805740356,48.53,1279656,-377.9651184082031,1581.8684181599997,2549.0,8876,0.001,,
274,4666,159973,0.26462772488594055,1.772352695465088,49.45,1279888,-501.8552551269531,1570.8370953599997,1487.173828125,8880,0.001,,
274,4667,159987,0.26634958386421204,0.9244595170021057,49.32,1280000,-425.3607177734375,1571.60410072,2176.966796875,8882,0.001,,
,,,,,,1280000,,,,,,1708.3656359999998,46.4
274,4668,160003,0.2689986228942871,0.8565711975097656,49.28,1280128,-448.42706298828125,1572.4786648200004,5097.18408203125,8884,0.001,,
274,4668,160027,0.27215585112571716,0.5036503076553345,50.54,1280320,-369.4518737792969,1477.0731140099995,2564.537841796875,8888,0.001,,
274,4669,160057,0.27524009346961975,0.8807385563850403,50.29,1280560,-448.16796875,1479.8630489000002,2928.13525390625,8892,0.001,,
274,4669,160071,0.27632492780685425,0.5026400089263916,50.13,1280672,-460.0108947753906,1481.0920013200002,2023.974853515625,8896,0.001,,
274,4671,160113,0.2781926691532135,-0.18446281552314758,50.1,1281008,-380.8624267578125,1483.2196811199997,3542.64599609375,8900,0.001,,
274,4671,160125,0.2781408429145813,-0.05505658686161041,50.33,1281104,-422.40814208984375,1481.1798244400002,5288.93310546875,8904,0.001,,
274,4672,160161,0.2786254286766052,-0.4084832966327667,50.41,1281392,-382.087646484375,1480.7550330499998,1712.1988525390625,8908,0.001,,
274,4672,160177,0.2789030969142914,-0.016330212354660034,50.53,1281520,-402.1899719238281,1523.7052298600001,3170.744384765625,8912,0.001,,
274,4673,160219,0.28091925382614136,0.48000699281692505,50.56,1281856,-413.09619140625,1523.4158946700002,3491.747314453125,8916,0.001,,
274,4674,160255,0.28325173258781433,-0.0452050119638443,50.55,1282144,-386.4089660644531,1524.4897674899998,5464.595703125,8920,0.001,,
274,4675,160269,0.28378385305404663,0.030030429363250732,50.23,1282256,-361.2757263183594,1527.9067316499998,5114.6416015625,8924,0.001,,
274,4676,160307,0.28391993045806885,-0.050814732909202576,50.65,1282560,-444.4254455566406,1524.03317519,3454.025634765625,8928,0.001,,
274,4677,160339,0.2827989459037781,-1.1418876647949219,53.7,1282816,-396.6871643066406,1452.4981902099998,2679.22119140625,8932,0.001,,
274,4677,160368,0.280098557472229,-1.2760798931121826,53.23,1283048,-398.3607177734375,1458.0194990800007,2616.66943359375,8936,0.001,,
274,4678,160393,0.27621760964393616,-1.3648173809051514,53.31,1283248,-420.9464111328125,1457.66097649,2516.810791015625,8940,0.001,,
274,4679,160427,0.2716273367404938,-0.9346218109130859,53.86,1283520,-385.5372619628906,1451.61755782,2248.5771484375,8944,0.001,,
274,4680,160469,0.2678999602794647,-0.35220441222190857,54.0,1283856,-411.54388427734375,1449.39841108,2231.9228515625,8948,0.001,,
274,4681,160506,0.2659638822078705,-0.23920145630836487,55.15,1284152,-444.361083984375,1466.63680331,9646.45703125,8952,0.001,,
274,4682,160529,0.2651894986629486,0.06367146968841553,58.03,1284336,-369.3301696777344,1364.7941043800001,3128.56884765625,8956,0.001,,
274,4683,160560,0.2647041082382202,0.2610919177532196,58.03,1284584,-418.99798583984375,1366.33873334,1875.94091796875,8960,0.001,,
274,4684,160594,0.26559850573539734,0.014488190412521362,58.38,1284856,-471.00152587890625,1363.5113405500003,1656.51171875,8964,0.001,,
274,4684,160617,0.26653727889060974,0.4898987412452698,58.23,1285040,-418.0706787109375,1336.50464099,3001.30029296875,8968,0.001,,
274,4685,160654,0.26730749011039734,-1.0102324485778809,58.51,1285336,-454.6372375488281,1333.4047343900002,1652.19580078125,8972,0.001,,
274,4685,160664,0.2671337127685547,-0.6970363855361938,59.75,1285416,-416.03997802734375,1323.5920623700001,3256.49267578125,8976,0.001,,
274,4687,160709,0.26494666934013367,-0.07070039212703705,59.19,1285776,-426.43414306640625,1331.4420992799999,3927.5107421875,8980,0.001,,
274,4687,160712,0.26483502984046936,0.19039353728294373,59.32,1285800,-397.1832275390625,1329.5728264100003,10969.6845703125,8984,0.001,,
274,4688,160747,0.26468178629875183,0.3056807816028595,59.36,1286080,-426.99481201171875,1295.4873389800002,1500.94921875,8988,0.001,,
274,4688,160768,0.2652815580368042,0.013471603393554688,58.57,1286248,-373.4724426269531,1388.1815794400004,2236.392333984375,8992,0.001,,
274,4689,160791,0.2658933699131012,0.23265840113162994,58.7,1286432,-359.78558349609375,1388.2323930700002,2287.08740234375,8996,0.001,,
274,4690,160817,0.2667365074157715,0.0014814883470535278,58.71,1286640,-443.7161560058594,1387.58927377,2386.4755859375,9000,0.001,,
274,4691,160848,0.2672063112258911,0.227393239736557,58.78,1286888,-421.33514404296875,1387.3876280200002,2635.52587890625,9004,0.001,,
274,4691,160863,0.26761749386787415,0.8792241811752319,58.7,1287008,-353.06829833984375,1387.38546728,1831.579345703125,9008,0.001,,
274,4692,160900,0.27013930678367615,0.26337364315986633,58.86,1287304,-405.63104248046875,1385.66003369,1644.6990966796875,9012,0.001,,
274,4693,160922,0.27127978205680847,-0.7984156012535095,59.17,1287480,-443.9136962890625,1383.3418093899998,2052.17578125,9016,0.001,,
274,4693,160947,0.27185896039009094,0.2970300614833832,59.12,1287680,-452.83380126953125,1382.67589242,4152.21044921875,9020,0.001,,
274,4694,160965,0.2722746431827545,-0.24310830235481262,59.12,1287824,-404.58917236328125,1381.76941679,2475.33154296875,9024,0.001,,
274,4695,160997,0.2725989520549774,0.3576177954673767,58.3,1288080,-383.7369384765625,1389.5273528,1973.396728515625,9028,0.001,,
274,4695,161023,0.27312949299812317,0.2739250659942627,54.74,1288288,-448.4897766113281,1465.3184926400002,1928.74169921875,9032,0.001,,
274,4696,161053,0.27314040064811707,-0.40188878774642944,55.31,1288528,-453.993408203125,1458.6716192299998,3081.013916015625,9036,0.001,,
274,4697,161083,0.2721872627735138,-0.1012893095612526,55.79,1288768,-448.2889099121094,1454.4976808400004,2250.922119140625,9040,0.001,,
274,4698,161100,0.2717646658420563,0.21871185302734375,55.23,1288904,-450.5789794921875,1459.0601369400001,2041.473388671875,9044,0.001,,
274,4698,161130,0.27122682332992554,0.10196918249130249,55.22,1289144,-395.86334228515625,1452.79204971,1884.870361328125,9048,0.001,,
274,4699,161155,0.2701379060745239,-0.6436337232589722,54.84,1289344,-463.4156494140625,1459.2292541,4554.4072265625,9052,0.001,,
274,4700,161190,0.2680739462375641,-0.2141665816307068,54.55,1289624,-451.6817321777344,1463.33291906,2461.779541015625,9056,0.001,,
274,4701,161220,0.26606452465057373,-0.6679828763008118,53.13,1289864,-466.44207763671875,1551.47696996,2936.35986328125,9060,0.001,,
274,4701,161237,0.2645435631275177,-1.0898147821426392,53.1,1290000,-477.2606506347656,1551.7693260699996,5292.60693359375,9062,0.001,,
,,,,,,1290000,,,,,,1610.6046886,49.8
274,4702,161244,0.26398929953575134,-0.8240647315979004,52.84,1290056,-423.63458251953125,1553.9929746699997,2580.6728515625,9064,0.001,,
274,4703,161267,0.2617429792881012,-0.5032820701599121,52.91,1290240,-433.53814697265625,1582.8543770899996,2356.26513671875,9068,0.001,,
274,4703,161298,0.25906360149383545,-0.5329126715660095,52.67,1290488,-406.5725402832031,1585.69024236,1930.1790771484375,9072,0.001,,
274,4704,161333,0.25660231709480286,-0.2413935661315918,51.75,1290768,-521.68115234375,1594.89544679,3388.82080078125,9076,0.001,,
274,4705,161358,0.25574997067451477,-0.11056056618690491,51.45,1290968,-441.78204345703125,1594.8479729800001,4002.533935546875,9080,0.001,,
274,4706,161393,0.2548586130142212,-0.9641337990760803,51.58,1291248,-431.36651611328125,1593.2454859800002,2735.28173828125,9084,0.001,,
274,4706,161413,0.25389134883880615,-0.5685677528381348,51.94,1291408,-480.15057373046875,1624.38983055,1830.143310546875,9088,0.001,,
274,4707,161446,0.25304439663887024,0.6821281313896179,51.9,1291672,-411.37518310546875,1621.9025539099998,2597.44287109375,9092,0.001,,
274,4708,161468,0.2536231577396393,0.20292064547538757,53.92,1291848,-450.7230224609375,1460.61772052,2607.294921875,9096,0.001,,
274,4709,161496,0.2548538148403168,0.7664531469345093,53.74,1292072,-380.92828369140625,1462.1289733900003,4422.54248046875,9100,0.001,,
274,4709,161519,0.25590941309928894,0.9259690642356873,53.51,1292256,-418.6208801269531,1463.6433036499998,2149.58837890625,9104,0.001,,
274,4710,161539,0.25705206394195557,0.5311896800994873,53.49,1292416,-395.083251953125,1464.60257075,2674.826416015625,9108,0.001,,
274,4711,161565,0.2584282457828522,0.35065847635269165,53.23,1292624,-464.3542785644531,1466.3980235199997,1398.696533203125,9112,0.001,,
274,4712,161599,0.2610887587070465,0.35219115018844604,53.36,1292896,-440.8634033203125,1465.8251318500002,3371.0322265625,9116,0.001,,
274,4712,161626,0.2633102238178253,0.5607073903083801,53.94,1293112,-465.662109375,1462.0699341999996,3123.8447265625,9120,0.001,,
274,4713,161645,0.2648884356021881,0.8177701830863953,54.1,1293264,-406.04949951171875,1461.5352502599999,3296.946533203125,9124,0.001,,
274,4714,161675,0.2671799063682556,0.03295990079641342,54.51,1293504,-428.2749328613281,1457.73761628,3063.4951171875,9128,0.001,,
274,4715,161718,0.2698840796947479,1.0030202865600586,54.82,1293848,-394.4931640625,1455.50042284,1947.435546875,9132,0.001,,
274,4716,161760,0.2729664146900177,-0.024147525429725647,55.03,1294184,-363.2873840332031,1455.9030721600002,6586.9501953125,9136,0.001,,
274,4717,161799,0.2730894088745117,-0.4297516644001007,55.23,1294496,-425.324951171875,1457.5852814900002,1990.3560791015625,9140,0.001,,
274,4717,161820,0.2724820375442505,-0.359417200088501,57.06,1294664,-398.92132568359375,1446.7834157299994,4635.4921875,9144,0.001,,
274,4718,161847,0.2713100016117096,-0.08022306114435196,57.86,1294880,-329.25640869140625,1422.36696795,5291.27783203125,9148,0.001,,
274,4719,161866,0.27079683542251587,0.3719444274902344,57.47,1295032,-344.6319580078125,1426.3006282699998,7553.1005859375,9152,0.001,,
274,4719,161895,0.27101659774780273,1.2125380039215088,57.13,1295264,-422.7940368652344,1429.8704906799999,5299.2783203125,9156,0.001,,
274,4720,161914,0.27226266264915466,0.9331758618354797,56.62,1295416,-370.54364013671875,1434.5763271400003,1762.045166015625,9160,0.001,,
274,4721,161941,0.27383872866630554,0.04019825905561447,56.23,1295632,-400.22833251953125,1439.0387890099998,3144.515869140625,9164,0.001,,
274,4721,161958,0.2745439112186432,0.2512247860431671,55.94,1295768,-409.17919921875,1440.3016274999995,2884.3486328125,9168,0.001,,
274,4722,161999,0.2770266830921173,0.2700170874595642,55.92,1296096,-372.39251708984375,1439.26066743,1835.046142578125,9172,0.001,,
274,4722,162010,0.278021901845932,0.48787039518356323,56.02,1296184,-425.8520202636719,1438.4062885800001,3223.06689453125,9176,0.001,,
274,4724,162054,0.2822659909725189,-0.16333548724651337,56.08,1296536,-424.4389343261719,1441.1454457599998,2672.87548828125,9180,0.001,,
274,4724,162074,0.28375008702278137,0.17089352011680603,56.77,1296696,-503.37591552734375,1434.5925696999998,3133.66162109375,9184,0.001,,
274,4725,162104,0.2852998673915863,0.5511844754219055,56.53,1296936,-422.0435791015625,1437.22565237,2185.50830078125,9188,0.001,,
274,4725,162117,0.2857183516025543,0.4823269248008728,56.36,1297040,-486.7990417480469,1442.7162880300002,2704.7333984375,9192,0.001,,
274,4726,162154,0.2863903045654297,-0.2750048041343689,54.49,1297336,-388.10015869140625,1602.7343053900006,3378.42431640625,9196,0.001,,
274,4727,162169,0.2860913574695587,-0.5174593925476074,54.46,1297456,-349.1163024902344,1575.1738852900005,3819.59228515625,9200,0.001,,
274,4728,162213,0.28327786922454834,-0.44406211376190186,54.79,1297808,-385.883544921875,1573.65418364,2007.85498046875,9204,0.001,,
274,4728,162222,0.28266698122024536,0.06267859041690826,55.08,1297880,-412.6930847167969,1571.38967653,1947.109130859375,9208,0.001,,
274,4729,162258,0.28103727102279663,-0.08426129817962646,55.45,1298168,-435.7945556640625,1568.93833347,3922.29931640625,9212,0.001,,
274,4730,162270,0.2807084321975708,0.101904958486557,54.98,1298264,-450.6912841796875,1573.30915243,6267.3388671875,9216,0.001,,
274,4731,162319,0.2813923954963684,-0.004844255745410919,54.61,1298656,-445.5257263183594,1576.5366341300003,3909.2646484375,9220,0.001,,
274,4731,162329,0.28159236907958984,-0.11825138330459595,54.94,1298736,-517.2975463867188,1573.5769390900005,2383.9150390625,9224,0.001,,
274,4732,162371,0.2812105417251587,-0.1707960069179535,54.9,1299072,-382.19244384765625,1574.6677023400002,5929.7705078125,9228,0.001,,
274,4733,162390,0.2808343172073364,-0.3586932420730591,55.1,1299224,-381.4368896484375,1573.25824923,4043.850830078125,9232,0.001,,
274,4734,162423,0.28037506341934204,0.14947250485420227,54.27,1299488,-424.8544921875,1540.1396515000001,2874.274658203125,9236,0.001,,
274,4734,162437,0.2803744375705719,-0.43623000383377075,54.1,1299600,-475.05029296875,1539.47954093,9073.640625,9240,0.001,,
274,4735,162471,0.2817347049713135,0.49808454513549805,52.44,1299872,-360.201416015625,1551.2159260500005,4958.94482421875,9244,0.001,,
274,4736,162484,0.2828500270843506,-0.10232192277908325,51.36,1299976,-424.29779052734375,1586.36057552,1849.356689453125,9248,0.001,,
274,4736,162487,0.2830774188041687,0.9382967352867126,51.36,1300000,-419.37835693359375,1586.36057552,1673.020263671875,9248,0.001,,
,,,,,,1300000,,,,,,1687.6789936,48.4
274,4737,162520,0.28572431206703186,0.3940190374851227,51.52,1300264,-419.62890625,1584.6423210400005,7279.54833984375,9252,0.001,,
274,4738,162533,0.2866244316101074,0.32640376687049866,51.31,1300368,-462.27227783203125,1585.59684656,4690.458984375,9256,0.001,,
274,4739,162571,0.288433700799942,-0.43584465980529785,51.42,1300672,-513.6484375,1583.7094406100002,3129.96533203125,9260,0.001,,
274,4740,162611,0.28899288177490234,0.6362795829772949,51.8,1300992,-408.3079528808594,1579.3328010299997,1682.4622802734375,9264,0.001,,
274,4740,162625,0.2892324924468994,-0.32750657200813293,52.11,1301104,-491.737060546875,1576.4697406599998,4256.060546875,9268,0.001,,
274,4741,162660,0.2895987331867218,-0.6063713431358337,52.94,1301384,-390.9855041503906,1568.02632309,2631.383056640625,9272,0.001,,
274,4741,162674,0.2894722521305084,-0.600665271282196,52.51,1301496,-462.7155456542969,1572.3650426699999,2548.992919921875,9276,0.001,,
274,4742,162714,0.28680330514907837,-0.36797767877578735,52.82,1301816,-444.13494873046875,1571.2049967599994,6123.8388671875,9280,0.001,,
274,4743,162730,0.28511664271354675,-0.9511038064956665,52.23,1301944,-447.6552734375,1577.4038815,3218.875,9284,0.001,,
274,4744,162769,0.28105536103248596,-1.2701517343521118,52.38,1302256,-393.35504150390625,1538.07709726,3181.875,9288,0.001,,
274,4744,162779,0.27999550104141235,-0.4120403528213501,52.81,1302336,-434.2165832519531,1533.89162363,4165.22509765625,9292,0.001,,
274,4745,162819,0.276058554649353,0.13601255416870117,52.66,1302656,-453.87548828125,1533.4068183299999,7470.1201171875,9296,0.001,,
274,4746,162834,0.27542492747306824,0.42488187551498413,53.04,1302776,-408.0935974121094,1556.1982431899999,2637.962646484375,9300,0.001,,
274,4746,162865,0.27497854828834534,0.4151664972305298,52.92,1303024,-475.0888671875,1520.44572082,1979.13330078125,9304,0.001,,
274,4748,162903,0.274471253156662,-0.028107166290283203,52.99,1303328,-404.59869384765625,1519.95491759,1716.440673828125,9308,0.001,,
274,4748,162936,0.2735273540019989,-0.4070904552936554,53.04,1303592,-366.68939208984375,1520.15573957,2941.703369140625,9312,0.001,,
274,4749,162965,0.2731234133243561,0.9062909483909607,53.3,1303824,-413.1035461425781,1517.7415348499997,1864.4942626953125,9316,0.001,,
274,4750,162988,0.27377554774284363,-0.14870572090148926,54.29,1304008,-370.59619140625,1510.0101380100002,3742.599365234375,9320,0.001,,
274,4751,163025,0.27588391304016113,0.4201440215110779,53.75,1304304,-453.3351135253906,1514.40597373,3908.3115234375,9324,0.001,,
274,4752,163063,0.27768296003341675,0.3893086910247803,54.03,1304608,-424.09771728515625,1510.3258812900003,2989.03076171875,9328,0.001,,
274,4753,163091,0.27784842252731323,0.4306098520755768,53.59,1304832,-423.6123046875,1472.97823458,3413.845458984375,9332,0.001,,
274,4754,163132,0.27793386578559875,0.4350249171257019,53.74,1305160,-434.95697021484375,1510.2803960900003,3145.819580078125,9336,0.001,,
274,4755,163167,0.27841439843177795,-0.18814870715141296,53.37,1305440,-444.1592102050781,1512.83772,2895.550048828125,9340,0.001,,
274,4755,163187,0.27835726737976074,-0.3916144371032715,53.57,1305600,-480.072021484375,1511.8392132300003,2018.375732421875,9344,0.001,,
274,4757,163238,0.27808883786201477,0.344698965549469,53.57,1306008,-428.63970947265625,1511.5860613500001,1689.20458984375,9348,0.001,,
274,4757,163262,0.2782500982284546,0.4553298056125641,53.77,1306200,-416.3996887207031,1510.60549046,2132.403076171875,9352,0.001,,
274,4758,163291,0.2786872982978821,-0.41206949949264526,53.94,1306432,-442.90130615234375,1510.0191993199996,2778.43017578125,9356,0.001,,
274,4759,163335,0.2800999879837036,0.18377472460269928,53.63,1306784,-376.41656494140625,1513.0039523600003,2591.13818359375,9360,0.001,,
274,4760,163365,0.2809295654296875,-0.4275171160697937,57.2,1307024,-438.5453796386719,1468.9226958,2951.392578125,9364,0.001,,
274,4760,163385,0.2805752456188202,-0.29635873436927795,57.09,1307184,-523.1510009765625,1471.5001650200002,10274.5283203125,9368,0.001,,
274,4762,163423,0.28010767698287964,0.0002626776695251465,60.71,1307488,-368.044921875,1426.59617655,1788.9786376953125,9372,0.001,,
274,4762,163445,0.2793125510215759,-0.5684247016906738,60.81,1307664,-439.5132751464844,1426.1099551799998,2483.01123046875,9376,0.001,,
274,4763,163471,0.2771065831184387,-0.9564874172210693,60.35,1307872,-403.9078369140625,1429.3353772099997,4792.08349609375,9380,0.001,,
274,4764,163512,0.27374398708343506,-0.004246830940246582,60.32,1308200,-406.2793884277344,1430.4909159600002,2350.564453125,9384,0.001,,
274,4765,163557,0.27081984281539917,0.11541590094566345,60.1,1308560,-435.7718505859375,1470.61674745,2290.3857421875,9388,0.001,,
274,4766,163599,0.26886820793151855,-0.05494603514671326,62.71,1308896,-448.93389892578125,1209.95220768,3841.234375,9392,0.001,,
274,4767,163611,0.2690636217594147,1.246974229812622,62.9,1308992,-457.01043701171875,1209.24050755,3167.153564453125,9396,0.001,,
274,4768,163645,0.2729085385799408,1.165877103805542,64.24,1309264,-446.5411682128906,1160.40691638,3199.23828125,9400,0.001,,
274,4768,163654,0.2742568552494049,1.3610371351242065,64.03,1309336,-415.32855224609375,1198.30278224,4085.64501953125,9404,0.001,,
274,4769,163690,0.27896589040756226,0.45873451232910156,63.63,1309624,-485.93133544921875,1201.90019055,3185.6650390625,9408,0.001,,
274,4769,163704,0.2803230285644531,0.5001016855239868,63.27,1309736,-468.49798583984375,1204.7159387899999,4072.982421875,9412,0.001,,
274,4770,163737,0.2832580506801605,0.657697319984436,63.04,1310000,-469.9920349121094,1206.61776081,4141.322265625,9414,0.001,,
,,,,,,1310000,,,,,,1724.1140652000001,44.8
274,4771,163739,0.2834874391555786,,63.03,1310016,,1206.4469132800002,2454.444580078125,9416,0.001,,
274,4771,163764,0.2852332890033722,0.3046644330024719,62.58,1310216,-424.52984619140625,1175.20868055,2208.38232421875,9420,0.001,,
274,4772,163788,0.2869907021522522,0.7498722076416016,62.72,1310408,-354.0629577636719,1174.32647772,1665.091552734375,9424,0.001,,
274,4772,163811,0.28935399651527405,0.6597659587860107,62.19,1310592,-446.03375244140625,1179.4146238900003,9545.7822265625,9428,0.001,,
274,4773,163841,0.29281505942344666,1.049727439880371,62.25,1310832,-448.48919677734375,1219.2448540599999,3205.201171875,9432,0.001,,
274,4774,163867,0.2956654727458954,0.27389514446258545,62.74,1311040,-432.11865234375,1215.36945518,2918.05859375,9436,0.001,,
274,4775,163897,0.2972603440284729,-0.573060154914856,62.53,1311280,-465.99224853515625,1215.9811182199999,1938.3416748046875,9440,0.001,,
274,4775,163921,0.29698312282562256,-0.6471829414367676,62.37,1311472,-419.432861328125,1215.73358097,3602.826171875,9444,0.001,,
274,4776,163945,0.2957717180252075,-0.5944482684135437,62.6,1311664,-416.7598876953125,1213.5744929,1207.5697021484375,9448,0.001,,
274,4777,163976,0.29351261258125305,-0.24161191284656525,62.4,1311912,-414.53857421875,1214.0978956500003,4797.8623046875,9452,0.001,,
274,4777,163995,0.29174360632896423,-0.823161244392395,62.45,1312064,-374.50982666015625,1210.7646354000003,2940.14013671875,9456,0.001,,
274,4778,164020,0.28877902030944824,-0.503471851348877,62.49,1312264,-467.02813720703125,1210.66778778,3021.16162109375,9460,0.001,,
274,4779,164043,0.2865200340747833,-0.6848989129066467,58.46,1312448,-394.43634033203125,1259.6385200000002,2383.35205078125,9464,0.001,,
274,4780,164078,0.2821539044380188,-0.9741580486297607,58.66,1312728,-445.74078369140625,1256.5535967900003,3465.0654296875,9468,0.001,,
274,4780,164095,0.28013601899147034,-0.2865365147590637,54.57,1312864,-468.98175048828125,1307.48581457,3386.811767578125,9472,0.001,,
274,4781,164124,0.27771005034446716,-0.64082932472229,54.33,1313096,-391.8037109375,1274.85370357,2941.40966796875,9476,0.001,,
274,4781,164141,0.27628082036972046,-0.6608628630638123,54.3,1313232,-381.1268005371094,1272.49902352,2933.7421875,9480,0.001,,
274,4782,164170,0.27474597096443176,0.1797618716955185,54.0,1313464,-371.752197265625,1274.81929796,3047.4716796875,9484,0.001,,
274,4783,164199,0.274524450302124,0.5461050271987915,53.76,1313696,-392.1645812988281,1274.83719281,5278.40771484375,9488,0.001,,
274,4784,164223,0.27584752440452576,0.7482185363769531,54.23,1313888,-397.8210144042969,1254.18713389,3804.369140625,9492,0.001,,
274,4784,164251,0.2785669267177582,0.36443495750427246,51.75,1314112,-506.1726379394531,1486.0434531099997,2754.89306640625,9496,0.001,,
274,4785,164272,0.28002145886421204,-0.12308752536773682,50.29,1314280,-453.8590087890625,1538.5608346,3232.832763671875,9500,0.001,,
274,4786,164296,0.28146785497665405,0.9848966598510742,50.5,1314472,-427.147216796875,1537.0444999300003,2089.486328125,9504,0.001,,
274,4786,164318,0.2831149101257324,0.4263691008090973,50.41,1314648,-421.861328125,1507.54691823,2088.093017578125,9508,0.001,,
274,4787,164348,0.28540322184562683,0.35921090841293335,50.64,1314888,-447.62322998046875,1505.0713039700004,1634.5869140625,9512,0.001,,
