train/critic_loss,time/episodes,rollout/ep_rew_mean,train/ent_coef,train/actor_loss,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,train/ent_coef_loss,time/fps,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
3551.5478515625,5108,-386.83753925000013,0.4602988362312317,-238.8236541748047,176.9,511664,1523,-0.2816839814186096,335,0.001,63945,,
2821.798828125,5112,-379.93564129,0.45936504006385803,-216.02391052246094,180.3,511800,1524,0.06425071507692337,335,0.001,63962,,
2358.083984375,5116,-395.03541483000004,0.4585288166999817,-249.31130981445312,183.61,512040,1524,0.10916052758693695,335,0.001,63992,,
3421.80419921875,5120,-366.87691896,0.4582456946372986,-230.16769409179688,182.73,512152,1524,-0.1980949342250824,335,0.001,64006,,
2249.01953125,5124,-140.24175333000005,0.4572783410549164,-258.0661926269531,176.84,512472,1525,-0.36481308937072754,335,0.001,64046,,
3801.49853515625,5128,-50.21867510000005,0.4562346041202545,-236.4417724609375,173.86,512608,1525,-0.2923346757888794,335,0.001,64063,,
4280.916015625,5132,336.87695178,0.45476794242858887,-309.3214416503906,163.43,512816,1526,-0.4077950716018677,335,0.001,64089,,
4281.357421875,5136,831.22502623,0.4527635872364044,-248.83877563476562,133.75,513016,1527,0.0036575421690940857,335,0.001,64114,,
3296.66357421875,5140,1172.6304255300001,0.45085039734840393,-206.02664184570312,109.81,513192,1527,0.037838444113731384,335,0.001,64136,,
5048.75927734375,5144,1265.4769069,0.4485662281513214,-216.03097534179688,96.63,513360,1527,-0.5785425305366516,335,0.001,64157,,
3091.919677734375,5148,1291.4072875999998,0.4458189308643341,-180.1544952392578,92.0,513520,1528,-0.3839045763015747,336,0.001,64177,,
4141.75,5152,1292.9698471299998,0.44282108545303345,-241.35842895507812,91.5,513688,1528,-0.5612955093383789,336,0.001,64198,,
3212.32763671875,5156,1328.69107436,0.4390931725502014,-201.35809326171875,85.63,513904,1529,-0.3359563946723938,336,0.001,64225,,
4483.3037109375,5160,1403.02604066,0.43376755714416504,-272.4776611328125,72.35,514232,1529,-1.0460431575775146,336,0.001,64266,,
2629.025390625,5164,1396.9219744499999,0.42874330282211304,-204.53616333007812,72.54,514464,1530,-0.7930978536605835,336,0.001,64295,,
3893.321044921875,5168,1414.94835934,0.42556166648864746,-179.2426300048828,70.67,514608,1530,-0.8893262147903442,336,0.001,64313,,
3450.21435546875,5172,1455.8394743100005,0.41825997829437256,-215.00027465820312,70.26,514960,1531,0.06267206370830536,336,0.001,64357,,
6317.57666015625,5176,1455.49775117,0.41520634293556213,-264.74334716796875,69.63,515160,1532,-0.4310666620731354,336,0.001,64382,,
2862.400390625,5180,1515.93818248,0.4120422601699829,-286.8591003417969,67.27,515408,1532,-0.1609996259212494,336,0.001,64413,,
2692.240478515625,5184,1537.6813951400002,0.409248024225235,-252.8212127685547,66.9,515688,1533,-0.7011533975601196,336,0.001,64448,,
3797.29638671875,5188,1546.45235836,0.4076867997646332,-257.92376708984375,66.33,515888,1533,0.05444663017988205,336,0.001,64473,,
3699.62451171875,5192,1541.4081171699997,0.4064671993255615,-271.40185546875,63.41,516048,1534,0.2242078334093094,336,0.001,64493,,
5310.392578125,5196,1550.00980526,0.4054885506629944,-282.8194274902344,61.38,516344,1534,0.4226314127445221,336,0.001,64530,,
4819.3095703125,5200,1551.09158489,0.40618082880973816,-259.2005615234375,60.97,516584,1535,0.42020320892333984,336,0.001,64560,,
6320.00390625,5204,1512.8513891099997,0.40817832946777344,-237.02951049804688,60.49,516856,1536,0.42984437942504883,336,0.001,64594,,
5623.60546875,5208,1506.9666353399998,0.4098215401172638,-227.45848083496094,56.85,517136,1536,0.16469523310661316,336,0.001,64629,,
2712.51708984375,5212,1521.49872407,0.4115544557571411,-189.94940185546875,53.63,517352,1537,0.453984797000885,336,0.001,64656,,
3766.54443359375,5216,1545.67488594,0.4134068787097931,-168.41860961914062,49.97,517680,1537,0.05606959015130997,336,0.001,64697,,
6160.03759765625,5220,1531.73834822,0.41312670707702637,-304.1821594238281,51.76,518024,1538,0.006588488817214966,336,0.001,64740,,
3105.427734375,5224,1530.52510812,0.4128068685531616,-259.19476318359375,51.92,518288,1539,0.17370092868804932,336,0.001,64773,,
2646.850830078125,5228,1392.96887601,0.41236796975135803,-242.87185668945312,57.71,518416,1539,-0.57779860496521,336,0.001,64789,,
2851.245849609375,5232,1393.57087954,0.4113501310348511,-300.743896484375,57.85,518664,1540,-0.2833560109138489,336,0.001,64820,,
2948.2255859375,5236,1386.2445298999996,0.4103521406650543,-240.67849731445312,58.19,518904,1540,0.07094166427850723,336,0.001,64850,,
4065.19384765625,5240,1368.0950686699996,0.40919268131256104,-266.39190673828125,59.19,519192,1541,-0.48543238639831543,336,0.001,64886,,
5282.958984375,5244,1339.2262812499998,0.40754032135009766,-241.01376342773438,60.24,519400,1542,-0.12269821763038635,336,0.001,64912,,
6634.5244140625,5248,1333.3529119699995,0.40611544251441956,-290.02789306640625,60.62,519656,1542,-0.271403431892395,336,0.001,64944,,
10118.0869140625,5252,1333.78786265,0.4057161509990692,-274.82037353515625,60.39,519728,1542,-0.35096311569213867,336,0.001,64953,,
4026.66455078125,5256,1325.8382858,0.4049305319786072,-220.3395233154297,60.36,519976,1543,-0.24432915449142456,336,0.001,64984,,
8096.4912109375,5256,1325.8382858,0.40488743782043457,-226.31825256347656,60.36,520000,1543,-0.026274532079696655,336,0.001,64987,,
,,,,,,520000,,,,,,209.4,0.9910198000000037
8495.638671875,5260,1330.16381364,0.40487009286880493,-188.213623046875,59.87,520120,1545,0.23827241361141205,336,0.001,65002,,
3021.856201171875,5264,1344.6837753599998,0.4053897559642792,-216.14952087402344,59.2,520384,1546,0.08805595338344574,336,0.001,65035,,
4010.2998046875,5268,1349.93104458,0.407151460647583,-209.01571655273438,59.17,520736,1546,0.022030863910913467,336,0.001,65079,,
6241.6572265625,5272,1349.7317496800001,0.4088402986526489,-282.4173278808594,59.26,520920,1547,0.04205641150474548,336,0.001,65102,,
1689.93896484375,5276,1354.3116961300004,0.41197580099105835,-238.93357849121094,59.82,521216,1547,-0.04596199095249176,336,0.001,65139,,
3718.68017578125,5280,1357.5159592,0.41469115018844604,-247.193359375,59.68,521544,1548,0.007618844509124756,336,0.001,65180,,
3034.10791015625,5284,1347.9908034500002,0.41613781452178955,-228.43478393554688,59.88,521808,1549,-0.005500771105289459,336,0.001,65213,,
5664.6064453125,5288,1348.02741149,0.4170086681842804,-298.115478515625,60.36,522000,1549,0.0028860121965408325,336,0.001,65237,,
5329.84326171875,5292,1374.14136924,0.4172405004501343,-241.93914794921875,60.62,522248,1550,0.1360696405172348,336,0.001,65268,,
3612.29248046875,5296,1363.3313766399997,0.41660937666893005,-192.00009155273438,61.8,522384,1550,-0.6126507520675659,336,0.001,65285,,
5736.59716796875,5300,1368.4222747600004,0.41476771235466003,-193.0816650390625,61.94,522624,1551,-0.20629596710205078,336,0.001,65315,,
2779.82177734375,5304,1423.8200664800002,0.412258505821228,-268.643798828125,60.03,522864,1551,-0.7581464052200317,336,0.001,65345,,
3883.457275390625,5308,1442.7452505099998,0.41130727529525757,-265.1004333496094,63.22,522944,1551,-0.31319233775138855,336,0.001,65355,,
9863.693359375,5312,1447.55204291,0.4080396890640259,-257.200439453125,63.18,523224,1552,-0.3138614594936371,336,0.001,65390,,
2954.616943359375,5316,1449.5489708400003,0.4073984622955322,-192.32293701171875,63.33,523304,1552,-0.4800758957862854,337,0.001,65400,,
2053.819580078125,5320,1465.8997419700004,0.40502896904945374,-280.9516296386719,61.33,523528,1553,-0.01425280049443245,337,0.001,65428,,
2922.59765625,5324,1466.51129858,0.4040830433368683,-280.64068603515625,61.0,523624,1553,-0.3570913076400757,337,0.001,65440,,
3610.95166015625,5328,1567.0715536799999,0.4023783206939697,-292.63067626953125,58.93,523856,1554,-0.18207015097141266,337,0.001,65469,,
2763.035888671875,5332,1611.13138985,0.40171098709106445,-323.0326232910156,54.34,523936,1554,-0.5577207207679749,337,0.001,65479,,
3528.069580078125,5336,1594.41837046,0.39956480264663696,-317.59503173828125,52.5,524200,1554,-0.25406119227409363,337,0.001,65512,,
4730.27587890625,5340,1611.26010778,0.3990769684314728,-231.61422729492188,51.97,524304,1555,-0.06371153891086578,337,0.001,65525,,
6283.6552734375,5344,1640.6057183900002,0.39948341250419617,-276.51055908203125,50.75,524544,1555,0.465945839881897,337,0.001,65555,,
6145.671875,5348,1640.76571119,0.4018029272556305,-257.6675109863281,50.49,524912,1556,0.42112842202186584,337,0.001,65601,,
4078.59619140625,5352,1642.0786681499997,0.4063791036605835,-238.5679473876953,50.82,525336,1557,0.20925958454608917,337,0.001,65654,,
3401.68896484375,5356,1651.1343737699997,0.4090357720851898,-251.38038635253906,50.71,525784,1558,0.07456223666667938,337,0.001,65710,,
8181.9990234375,5360,1610.3695444299995,0.4092097878456116,-222.10105895996094,54.13,526032,1559,0.18227219581604004,337,0.001,65741,,
4900.1240234375,5364,1528.99376844,0.40943342447280884,-208.19451904296875,57.71,526232,1559,-0.3162669539451599,337,0.001,65766,,
2208.607666015625,5368,1530.36676654,0.4093390107154846,-214.7616729736328,57.37,526424,1560,0.09806406497955322,337,0.001,65790,,
5070.716796875,5372,1535.2625137700002,0.4094350039958954,-206.93215942382812,56.85,526664,1560,0.10881979018449783,337,0.001,65820,,
3322.447509765625,5376,1550.87568859,0.4094800353050232,-230.82662963867188,54.94,526792,1560,-0.17769533395767212,337,0.001,65836,,
10122.203125,5380,1549.72930043,0.40942060947418213,-284.84588623046875,55.07,527056,1561,0.1679251492023468,337,0.001,65869,,
3191.3203125,5384,1562.1408426900002,0.4099067747592926,-173.445556640625,54.75,527264,1562,0.22860729694366455,337,0.001,65895,,
2672.197265625,5388,1561.52489312,0.4155873656272888,-202.70321655273438,54.51,527760,1563,1.0192162990570068,337,0.001,65957,,
6515.396484375,5392,1481.7417725699995,0.4193287193775177,-217.6024169921875,59.69,527928,1563,0.9703717827796936,337,0.001,65978,,
2739.55859375,5396,1479.1716576099998,0.427523672580719,-247.48641967773438,58.85,528264,1564,0.6929624080657959,337,0.001,66020,,
2170.409912109375,5400,1476.3689878599998,0.4327130913734436,-249.25543212890625,58.65,528584,1565,0.015399273484945297,337,0.001,66060,,
8254.8544921875,5404,1476.7723401599997,0.43541979789733887,-262.15545654296875,58.43,528832,1565,-0.25453341007232666,337,0.001,66091,,
4333.544921875,5408,1495.22779397,0.4361658990383148,-201.35731506347656,55.2,528952,1566,-0.37066611647605896,337,0.001,66106,,
3652.47998046875,5412,1496.8990727499997,0.43682971596717834,-193.67953491210938,55.08,529312,1567,0.2531781494617462,337,0.001,66151,,
2884.5654296875,5416,1484.4057308100005,0.4368961751461029,-264.169189453125,56.81,529560,1567,0.01727183163166046,337,0.001,66182,,
2865.06103515625,5420,1479.58775032,0.4359959661960602,-267.3374328613281,57.15,529856,1568,-0.5756056308746338,337,0.001,66219,,
2829.95166015625,5424,1444.2412902600001,0.43487703800201416,-236.1658172607422,59.76,529992,1568,-0.4688946604728699,337,0.001,66236,,
4524.06591796875,5424,1444.2412902600001,0.43487703800201416,-244.12887573242188,59.76,530000,1568,-0.27685800194740295,337,0.001,66237,,
,,,,,,530000,,,,,,47.2,1498.703827
7435.17236328125,5428,1444.0478782000002,0.431914359331131,-251.2963409423828,59.97,530256,1569,-0.09350544214248657,337,0.001,66269,,
2764.90185546875,5432,1446.08749194,0.43058884143829346,-231.64004516601562,60.18,530360,1569,-0.5105709433555603,337,0.001,66282,,
3351.47412109375,5436,1376.91135408,0.4275491237640381,-219.05068969726562,64.32,530560,1570,-0.4716518819332123,337,0.001,66307,,
4699.3349609375,5440,1382.7988375299997,0.42592480778694153,-241.778076171875,64.29,530688,1570,-0.2989117503166199,337,0.001,66323,,
4575.34912109375,5444,1383.7095572599999,0.42383214831352234,-212.99658203125,64.36,530880,1571,0.18613409996032715,337,0.001,66347,,
3653.06640625,5448,1390.12190278,0.42303523421287537,-255.88604736328125,64.14,531000,1571,-0.4716108441352844,337,0.001,66362,,
2053.8232421875,5452,1395.6702723699998,0.42254018783569336,-274.32391357421875,63.81,531200,1571,-0.17938579618930817,337,0.001,66387,,
6100.68994140625,5456,1396.68735663,0.42265886068344116,-317.23687744140625,63.75,531344,1572,0.30866098403930664,337,0.001,66405,,
2708.478759765625,5460,1472.5750719800003,0.42380020022392273,-304.3026123046875,58.64,531600,1572,0.0763188898563385,337,0.001,66437,,
2656.559814453125,5464,1507.86615479,0.42459043860435486,-274.1908264160156,56.87,531712,1573,0.07682044059038162,338,0.001,66451,,
5359.177734375,5468,1509.7868573099997,0.4259451925754547,-268.9412536621094,56.84,531936,1573,-0.08120357245206833,338,0.001,66479,,
3575.796630859375,5472,1510.11895542,0.4264366626739502,-256.28704833984375,56.8,532040,1573,0.09981121867895126,338,0.001,66492,,
5461.9296875,5476,1508.0567371200002,0.42788004875183105,-313.3623352050781,56.95,532272,1574,0.13604550063610077,338,0.001,66521,,
5359.53564453125,5480,1510.83284457,0.42828816175460815,-271.5748291015625,56.69,532352,1574,0.14702332019805908,338,0.001,66531,,
3596.19580078125,5484,1514.2594080800002,0.4300786554813385,-277.10498046875,56.27,532608,1575,0.1295880377292633,338,0.001,66563,,
3650.69677734375,5488,1517.69174277,0.4305253326892853,-274.3939514160156,56.05,532680,1575,-0.20887356996536255,338,0.001,66572,,
2120.83740234375,5492,1597.7287992199997,0.43124639987945557,-306.82269287109375,50.43,532952,1576,0.3223755955696106,338,0.001,66606,,
2855.845947265625,5496,1597.0027410900002,0.43140971660614014,-340.68865966796875,50.57,533016,1576,-0.24535511434078217,338,0.001,66614,,
3601.068115234375,5500,1598.2415664399998,0.43144163489341736,-256.0766296386719,50.53,533280,1576,-0.16563953459262848,338,0.001,66647,,
3934.0068359375,5504,1594.1336156399996,0.4309351146221161,-256.143310546875,50.77,533384,1577,-0.1660785675048828,338,0.001,66660,,
5159.9248046875,5508,1591.3985080999998,0.42833438515663147,-302.2652587890625,50.88,533656,1577,0.1562020629644394,338,0.001,66694,,
2029.618896484375,5512,1566.0936049799996,0.42789211869239807,-260.74658203125,51.54,533752,1577,0.3047143518924713,338,0.001,66706,,
5405.673828125,5516,1577.7970037500002,0.4272519648075104,-343.21630859375,49.78,534008,1578,-0.25838032364845276,338,0.001,66738,,
2918.49951171875,5520,1552.2498669800002,0.4257067143917084,-238.00192260742188,49.75,534208,1579,-0.4672579765319824,338,0.001,66763,,
3561.12744140625,5524,1587.1570361799997,0.4234284460544586,-262.84722900390625,47.64,534448,1579,-0.05673932284116745,338,0.001,66793,,
2799.021484375,5528,1588.9035030999999,0.4217430353164673,-346.1146240234375,48.05,534616,1580,-0.5170000195503235,338,0.001,66814,,
4538.95849609375,5532,1585.06186298,0.41971659660339355,-303.12457275390625,48.11,534808,1580,-0.32838135957717896,338,0.001,66838,,
6613.53515625,5536,1689.6894237300005,0.4172072112560272,-294.3776550292969,44.19,535016,1581,-0.24248060584068298,338,0.001,66864,,
3065.4111328125,5540,1689.85050491,0.4157446324825287,-348.2449951171875,44.21,535160,1581,0.05723182111978531,338,0.001,66882,,
3080.613037109375,5544,1691.8799751899999,0.4134288430213928,-305.503173828125,44.19,535424,1582,-0.5861852765083313,338,0.001,66915,,
3555.732421875,5548,1675.2553641900004,0.4122680425643921,-276.5367736816406,44.91,535512,1582,-0.21676833927631378,338,0.001,66926,,
3259.0771484375,5552,1673.2499207800001,0.40949884057044983,-258.5462341308594,45.01,535744,1582,-0.3795476257801056,338,0.001,66955,,
4614.08642578125,5556,1673.9349028899999,0.4083854854106903,-299.0361328125,44.96,535840,1583,-0.20693211257457733,338,0.001,66967,,
5338.84765625,5560,1683.90877911,0.40566861629486084,-304.4300537109375,44.73,536056,1583,-0.21906667947769165,338,0.001,66994,,
10053.708984375,5564,1679.5761947600001,0.4033963084220886,-290.58026123046875,44.78,536232,1584,-0.13447019457817078,338,0.001,67016,,
2654.36083984375,5568,1657.7916094300003,0.4018922746181488,-245.0931396484375,45.05,536400,1584,0.321477472782135,338,0.001,67037,,
6675.552734375,5572,1619.56589065,0.40091973543167114,-292.7073974609375,44.9,536544,1584,-0.33899545669555664,338,0.001,67055,,
6276.21484375,5576,1620.40015048,0.3993994891643524,-211.29051208496094,44.7,536752,1585,-0.29797181487083435,338,0.001,67081,,
2818.42333984375,5580,1617.82504699,0.39847680926322937,-283.7436218261719,44.89,536864,1585,-0.39610788226127625,338,0.001,67095,,
6371.57861328125,5584,1613.9450475999997,0.3961438536643982,-225.72042846679688,45.2,537144,1586,0.04049402475357056,338,0.001,67130,,
6423.48779296875,5588,1614.24168262,0.3957582712173462,-264.900146484375,45.32,537240,1586,-0.029967978596687317,338,0.001,67142,,
8502.880859375,5592,1615.85340203,0.3953719735145569,-256.3765869140625,45.45,537464,1586,0.5706834197044373,338,0.001,67170,,
3121.8583984375,5596,1592.7069981800003,0.3958624303340912,-298.76123046875,45.11,537592,1587,0.37940046191215515,338,0.001,67186,,
4411.04150390625,5600,1563.0098322999997,0.39683082699775696,-286.2998046875,45.12,537784,1587,0.09377109259366989,338,0.001,67210,,
2481.38525390625,5604,1563.9858299,0.39715859293937683,-282.2113037109375,45.15,537872,1587,0.3681643605232239,338,0.001,67221,,
5275.0478515625,5608,1560.39268326,0.39830857515335083,-316.897216796875,45.13,538136,1588,0.2296745777130127,338,0.001,67254,,
3271.055908203125,5612,1578.8854778099997,0.39882874488830566,-277.02960205078125,44.65,538272,1588,-0.044615015387535095,338,0.001,67271,,
2390.171630859375,5616,1572.49435268,0.39948129653930664,-270.3366394042969,44.78,538520,1589,-0.16215768456459045,338,0.001,67302,,
3155.28759765625,5620,1594.8347647300002,0.3996843695640564,-264.93798828125,45.09,538784,1590,0.35901355743408203,338,0.001,67335,,
2753.11962890625,5624,1596.1927457099996,0.40029314160346985,-207.4633331298828,44.9,539000,1590,0.38194072246551514,338,0.001,67362,,
2729.426513671875,5628,1593.5156351899998,0.40203195810317993,-304.6033020019531,44.92,539280,1591,0.3272060453891754,338,0.001,67397,,
6232.29833984375,5632,1597.97933746,0.4038885235786438,-268.89129638671875,44.83,539528,1591,0.03319641947746277,338,0.001,67428,,
5187.28369140625,5636,1551.2463064100002,0.40543362498283386,-285.2455749511719,45.79,539744,1592,0.07145074009895325,338,0.001,67455,,
8309.208984375,5640,1550.6116427299996,0.4062444865703583,-272.726318359375,45.88,539912,1592,0.2802499532699585,338,0.001,67476,,
4707.888671875,5642,1551.3131350299998,0.4069611728191376,-312.33245849609375,45.85,540000,1592,0.5918456315994263,339,0.001,67487,,
,,,,,,540000,,,,,,41.4,1807.5982738000002
2914.156494140625,5644,1550.7542010000002,0.40807512402534485,-309.5113220214844,45.84,540128,1593,-0.07867132127285004,338,0.001,67503,,
9686.48828125,5648,1564.6170096100002,0.4089931845664978,-300.9622802734375,45.33,540280,1593,0.1829501986503601,338,0.001,67522,,
4437.876953125,5652,1510.93161639,0.4104725122451782,-251.81488037109375,47.55,540512,1594,0.7151181697845459,338,0.001,67551,,
11210.283203125,5656,1510.5498292099999,0.4115696847438812,-217.54653930664062,47.66,540608,1594,0.6557555794715881,338,0.001,67563,,
9820.2392578125,5660,1510.3616812900002,0.4150247871875763,-302.4991149902344,47.76,540888,1595,0.4486289620399475,339,0.001,67598,,
3253.81005859375,5664,1510.4848134699998,0.41561517119407654,-247.39077758789062,47.99,540944,1595,0.29614242911338806,339,0.001,67605,,
4972.60546875,5668,1531.5779034,0.41844645142555237,-272.0111389160156,47.87,541240,1596,-0.07515782862901688,339,0.001,67642,,
3128.23583984375,5672,1568.61793021,0.4185851812362671,-228.36410522460938,48.22,541312,1596,-0.10010704398155212,339,0.001,67651,,
3203.4765625,5676,1569.3094538999999,0.41945716738700867,-172.1875,48.39,541576,1597,-0.02821969985961914,339,0.001,67684,,
10820.939453125,5680,1570.4309443200004,0.41962942481040955,-267.7247314453125,48.4,541680,1597,-0.051568321883678436,339,0.001,67697,,
2942.261474609375,5684,1567.67446731,0.4195464551448822,-289.77239990234375,48.66,541992,1598,-0.4790314733982086,339,0.001,67736,,
4457.6904296875,5688,1566.8767620800002,0.4192250669002533,-253.23658752441406,48.76,542112,1598,-0.2565063238143921,339,0.001,67751,,
8061.07958984375,5692,1569.20346508,0.41890954971313477,-292.50469970703125,48.53,542288,1598,-0.18150287866592407,339,0.001,67773,,
3038.951416015625,5696,1595.0746945099997,0.41852185130119324,-277.7479553222656,48.72,542456,1599,0.3926411271095276,339,0.001,67794,,
2785.806884765625,5700,1627.33273724,0.41885071992874146,-296.5126647949219,48.84,542608,1599,-0.39284777641296387,339,0.001,67813,,
5993.705078125,5704,1625.9715146799997,0.4184282124042511,-272.56610107421875,48.86,542848,1600,0.2584632337093353,339,0.001,67843,,
6152.734375,5708,1633.6943061699997,0.4179547131061554,-299.9921875,48.8,542960,1600,0.08495709300041199,339,0.001,67857,,
2764.151611328125,5712,1642.06893515,0.41633936762809753,-272.6603088378906,48.69,543272,1601,-0.07063398510217667,339,0.001,67896,,
5475.25048828125,5716,1643.10530439,0.41608405113220215,-340.5660705566406,48.9,543320,1601,-0.26703304052352905,339,0.001,67902,,
2541.10302734375,5720,1647.8497056800002,0.4143389165401459,-264.51025390625,48.48,543616,1602,-0.03976457193493843,339,0.001,67939,,
2536.0478515625,5724,1648.2737839099998,0.4139227271080017,-287.24859619140625,48.44,543728,1602,-0.2282278835773468,339,0.001,67953,,
4995.6748046875,5728,1651.5029547900006,0.41303935647010803,-356.1977844238281,48.55,543936,1602,-0.5324369668960571,339,0.001,67979,,
2592.81640625,5732,1612.26013515,0.411838561296463,-237.86289978027344,48.3,544064,1603,-0.11508914828300476,339,0.001,67995,,
5148.48193359375,5736,1655.1851205800003,0.41013944149017334,-309.59649658203125,47.45,544280,1603,-0.5866576433181763,339,0.001,68022,,
4156.380859375,5740,1612.0806702699995,0.40907391905784607,-289.2218322753906,47.17,544384,1604,0.41817706823349,339,0.001,68035,,
3466.2353515625,5744,1613.81307338,0.4085552990436554,-267.6130676269531,46.91,544672,1604,0.2853817045688629,339,0.001,68071,,
3955.947021484375,5748,1607.1300537599998,0.4090123772621155,-317.2739562988281,47.01,544968,1605,0.22774331271648407,339,0.001,68108,,
3723.27490234375,5752,1662.4899464899997,0.410586953163147,-309.5128479003906,44.73,545296,1606,0.159576416015625,339,0.001,68149,,
10318.23046875,5756,1649.8037034200004,0.41116493940353394,-251.9507598876953,45.7,545368,1606,0.27160677313804626,339,0.001,68158,,
9935.3134765625,5760,1639.76424948,0.4118622839450836,-256.2398681640625,46.43,545680,1607,-0.5762293338775635,339,0.001,68197,,
4707.0771484375,5764,1644.2701723499997,0.40908509492874146,-279.2251281738281,46.52,545928,1607,-0.15896812081336975,339,0.001,68228,,
11868.3232421875,5768,1639.4415248200003,0.40438908338546753,-303.4398498535156,46.99,546272,1608,0.0279587060213089,339,0.001,68271,,
2139.99609375,5772,1632.67023326,0.40309938788414,-247.76882934570312,47.55,546432,1609,0.35398244857788086,339,0.001,68291,,
3618.817626953125,5776,1627.2422439199997,0.4022367596626282,-274.462158203125,48.31,546712,1609,-0.026288986206054688,339,0.001,68326,,
3532.41064453125,5780,1623.4725002500002,0.4024563133716583,-281.56671142578125,48.3,546992,1610,0.024955369532108307,339,0.001,68361,,
3764.6494140625,5784,1623.8030352899996,0.4025666117668152,-319.2523498535156,48.64,547056,1610,-0.12652193009853363,339,0.001,68369,,
13042.064453125,5788,1624.96373425,0.40280017256736755,-319.3980712890625,48.31,547392,1611,0.05366712808609009,339,0.001,68411,,
8476.7216796875,5792,1639.49656232,0.4031849801540375,-323.1605224609375,48.82,547560,1611,0.16731515526771545,339,0.001,68432,,
2735.89306640625,5796,1619.84753494,0.4047231376171112,-322.0907287597656,49.05,547808,1612,0.03328084945678711,339,0.001,68463,,
2473.82177734375,5800,1615.15764398,0.406047523021698,-313.35284423828125,49.44,548048,1612,0.3878600299358368,339,0.001,68493,,
5731.4951171875,5804,1620.1868979199999,0.4065633714199066,-261.2713623046875,49.07,548208,1613,0.1196342259645462,339,0.001,68513,,
2724.2734375,5808,1613.7823271400002,0.4073968827724457,-328.7419128417969,49.26,548400,1613,0.3221572935581207,339,0.001,68537,,
4854.5009765625,5812,1613.75649458,0.4082731306552887,-240.02117919921875,49.21,548576,1614,0.7928522229194641,339,0.001,68559,,
2299.576416015625,5816,1619.77976187,0.41291341185569763,-340.0028991699219,48.88,548864,1614,0.5519206523895264,339,0.001,68595,,
3802.563232421875,5820,1613.2607231,0.41801193356513977,-337.96478271484375,49.33,549088,1615,0.69992995262146,339,0.001,68623,,
7403.908203125,5824,1613.3172060299999,0.42144131660461426,-319.9079895019531,49.46,549248,1615,0.5468870401382446,339,0.001,68643,,
3953.369384765625,5828,1614.5669114700004,0.4275619685649872,-296.8897705078125,48.93,549472,1616,0.43877625465393066,339,0.001,68671,,
6287.42578125,5832,1653.98654915,0.4319160580635071,-234.38229370117188,49.13,549680,1616,0.5210985541343689,339,0.001,68697,,
5918.0048828125,5836,1656.68914862,0.43747448921203613,-334.4432373046875,49.14,549888,1617,0.5122841596603394,339,0.001,68723,,
3283.43212890625,5839,1700.4227862500004,0.44068536162376404,-238.570068359375,49.22,550000,1617,0.7080655694007874,339,0.001,68737,,
,,,,,,550000,,,,,,48.4,1787.5746459999998
4095.8515625,5840,1700.6451042200001,0.44341087341308594,-342.1051330566406,49.26,550112,1618,0.7211003303527832,339,0.001,68751,,
4415.5146484375,5844,1700.65315895,0.4522191882133484,-262.4375305175781,49.57,550408,1619,0.2975887060165405,339,0.001,68788,,
3857.7138671875,5848,1707.13664856,0.46038973331451416,-257.67034912109375,49.6,550944,1620,-0.06811584532260895,340,0.001,68855,,
2622.630859375,5852,1690.9489434599998,0.46168720722198486,-254.83511352539062,53.0,551192,1620,-0.3700926899909973,340,0.001,68886,,
2833.6416015625,5856,1698.1480779499998,0.4616140127182007,-265.1033935546875,52.79,551296,1621,0.28090089559555054,340,0.001,68899,,
8432.201171875,5860,1707.6851042899998,0.46125948429107666,-280.1416015625,51.95,551536,1621,-0.20700351893901825,340,0.001,68929,,
4075.97314453125,5864,1650.43215891,0.4602487087249756,-298.67034912109375,60.34,551776,1622,-0.12358932197093964,340,0.001,68959,,
3380.38720703125,5868,1653.55772612,0.4593798816204071,-298.33056640625,59.85,551904,1622,0.23966136574745178,340,0.001,68975,,
4753.6396484375,5872,1657.04245802,0.4578356444835663,-267.1402893066406,59.34,552064,1622,-0.028441978618502617,340,0.001,68995,,
3663.999755859375,5876,1659.2906555499994,0.45527055859565735,-290.8763427734375,58.31,552264,1623,-0.3654801547527313,340,0.001,69020,,
3799.03369140625,5880,1658.8680480799997,0.4518387019634247,-244.8656005859375,58.29,552504,1623,-0.19025322794914246,340,0.001,69050,,
4168.841796875,5884,1655.8574944199997,0.44934046268463135,-348.89947509765625,57.91,552736,1624,0.10501166433095932,340,0.001,69079,,
10707.013671875,5888,1654.2624759799999,0.44907480478286743,-247.86000061035156,58.28,553008,1624,-0.178089439868927,340,0.001,69113,,
3068.103515625,5892,1654.97591263,0.44984811544418335,-248.3067626953125,58.21,553320,1625,0.06582879275083542,340,0.001,69152,,
3871.0478515625,5896,1671.1410894200003,0.45032593607902527,-227.42880249023438,58.1,553448,1626,0.41802117228507996,340,0.001,69168,,
3319.69775390625,5900,1604.2434847899997,0.4517579972743988,-345.0029296875,59.59,553712,1626,-0.07375195622444153,340,0.001,69201,,
14615.431640625,5904,1599.2377806599998,0.4506572484970093,-265.982666015625,59.69,553984,1627,-0.2964702844619751,340,0.001,69235,,
7479.8251953125,5908,1542.4688827299997,0.4499029219150543,-264.97039794921875,61.47,554096,1627,-0.25918036699295044,340,0.001,69249,,
